Date,Difficulty,Miners_Revenue,Hash_Rate,Total_transaction_fees,Total_Bitcoins,Class
2020-09-18,17345997805929.0,12027086.744657055,142275247.6080696,69.41040706999999,18493543.75,3
2020-09-19,17345997805929.0,10777756.114914745,128478859.9612265,47.55137105000001,18494418.75,2
2020-09-20,19148290888758.86,10041684.798421945,135165071.8298032,33.00982992,18495512.5,3
2020-09-21,19314656404097.0,10351909.518035322,139219832.7594406,61.30821173000001,18496387.5,3
2020-09-22,19314656404097.0,9208013.41541779,123857644.31701957,74.17250504999998,18497043.75,2
2020-09-23,19314656404097.0,10252434.95536237,136339422.42648664,96.11641422000002,18497918.75,3
2020-09-24,19314656404097.0,9928235.838903904,131538738.5382301,82.50485829000002,18498793.75,2
2020-09-25,19314656404097.0,12502201.347978113,162263115.42307216,77.16010813000001,18499912.5,3
2020-09-26,19314656404097.0,10759364.728825692,144020516.64769718,41.57235669999999,18500793.75,2
2020-09-27,19314656404097.0,10713359.143363992,145940790.2029998,37.58516078999999,18501900.0,2
2020-09-28,19314656404097.0,9531618.970526235,123857644.31701957,56.72923702999997,18502556.25,3
2020-09-29,19314656404097.0,10337349.261857346,135379285.64883536,82.97491039999994,18503437.5,2
2020-09-30,19314656404097.0,11484361.336782591,149781337.3136051,95.01594655000004,18504531.25,3
2020-10-01,19314656404097.0,9416443.242984341,119056960.428763,102.03192868999997,18505187.5,3
2020-10-02,19314656404097.0,10232863.851096012,130578601.76057878,122.51219145000005,18506062.5,3
2020-10-03,19314656404097.0,10855303.17414383,144980653.4253485,71.90619457999998,18506943.75,3
2020-10-04,19300708897945.594,11055916.218426451,151592064.050859,55.83182413000002,18508037.5,2
2020-10-05,19298087186263.0,10710768.428353487,134303836.4311328,98.28262979000002,18508925.0,2
2020-10-06,19298087186263.0,10054284.607074086,124710705.25748046,113.31139879999998,18509806.25,3
2020-10-07,19298087186263.0,11193916.28524024,144856280.7221504,111.1733047600001,18510681.25,2
2020-10-08,19298087186263.0,12084850.912867788,155408725.01316798,103.13964017999999,18511562.5,2
2020-10-09,19298087186263.0,10965183.362031737,136222462.66586328,110.78393285999996,18512656.25,2
2020-10-10,19298087186263.0,11127194.8560519,137181775.78322852,75.84989664999998,18513537.5,2
2020-10-11,19298087186263.0,10659930.880493835,134303836.4311328,51.2299918,18514418.75,2
2020-10-12,19298087186263.0,11515021.100733979,142937654.4874199,74.84694551000003,18515293.75,2
2020-10-13,19298087186263.0,12872175.626639746,159245977.48262888,74.07427083999998,18516393.75,3
2020-10-14,19298087186263.0,11605343.496273927,142937654.4874199,73.04920249999999,18517275.0,2
2020-10-15,19298087186263.0,11814116.192273524,144856280.7221504,78.27808304999999,18518156.25,2
2020-10-16,19298087186263.0,11742282.088889891,148693533.1916113,64.14460305999998,18519031.25,3
2020-10-17,19529685517635.715,11674223.51603316,152419671.45957646,35.43446587000001,18520131.25,2
2020-10-18,19997335994446.0,8982105.736832837,119288755.69898501,36.45097174999999,18520787.5,2
2020-10-19,19997335994446.0,9776921.35454538,124259120.51977606,50.56863160000001,18521668.75,2
2020-10-20,19997335994446.0,11710523.407490088,143146506.838782,76.74220969999998,18522543.75,2
2020-10-21,19997335994446.0,11562043.137415789,129229485.3405671,116.64309348999998,18523425.0,1
2020-10-22,19997335994446.0,13585268.793336762,136187996.08967456,166.97812487000004,18524312.5,2
2020-10-23,19997335994446.0,12640081.09752187,130223558.30472532,144.01814194000008,18524975.0,3
2020-10-24,19997335994446.0,13768787.568247974,151099090.55204767,93.84222181000001,18526075.0,2
2020-10-25,19997335994446.0,10397996.375269836,116306536.80651039,65.2647025,18526731.25,3
2020-10-26,19997335994446.0,10435984.482452529,109348026.05740291,111.29083665,18527387.5,2
2020-10-27,19997335994446.0,10871089.34394712,98413223.45166263,192.2352046699999,18528043.75,2
2020-10-28,19997335994446.0,11446509.259696554,99407296.41582084,226.66214815000012,18528700.0,3
2020-10-29,19997335994446.0,12458484.387886178,107359880.12908651,259.23173258999987,18529356.25,2
2020-10-30,19997335994446.0,12828892.041338578,110342099.02156112,262.34694254,18530012.5,2
2020-10-31,19997335994446.0,13341986.845960088,112330244.94987755,264.03799985,18530668.75,2
2020-11-01,19997335994446.0,13377441.175498055,124259120.51977606,177.84284836,18531550.0,3
2020-11-02,19997335994446.0,10902576.25650482,94436931.5950298,209.46858830999992,18532206.25,3
2020-11-03,17865273539019.508,15826226.373946056,124332259.04844461,289.3099895599999,18533081.25,2
2020-11-04,16787779609933.0,16641138.126188194,132689483.0919183,205.03254148999991,18533956.25,2
2020-11-05,16787779609933.0,20893224.438920554,122675182.48120748,260.44440040999996,18534862.5,1
2020-11-06,16787779609933.0,18889243.164551694,127682332.78656289,239.93433418,18535743.75,2
2020-11-07,16787779609933.0,16132958.559332216,121840657.43031493,135.2343624300001,18536837.5,3
2020-11-08,16787779609933.0,15148276.024686076,115164457.02317438,95.69061816999996,18537725.0,2
