Date,Bitcoin_my_wallet_num_users,Volume,Difficulty,wallet_num_transaction,Bitcoin_Avg_Block_Size,Miners_Revenue,Hash_Rate,Bitcoin_Cost_Transaction,Bitcoin_Cost_percentage_of_Transaction_Volume,Estimated_Transaction_Volume,Total_Output_Volume,num_transaction_per_Block,num_of_unique_addresses,num_of_transaction,Total_transaction_fees,Total_Bitcoins,Median_transaction_confirmation_time,LT_Rate,AAA,Gold,Oil,Bitcoin_my_wallet_num_users_2,Volume_2,Difficulty_2,wallet_num_transaction_2,Bitcoin_Avg_Block_Size_2,Miners_Revenue_2,Hash_Rate_2,Bitcoin_Cost_Transaction_2,Bitcoin_Cost_percentage_of_Transaction_Volume_2,Estimated_Transaction_Volume_2,Total_Output_Volume_2,num_transaction_per_Block_2,num_of_unique_addresses_2,num_of_transaction_2,Total_transaction_fees_2,Total_Bitcoins_2,Median_transaction_confirmation_time_2,LT_Rate_2,AAA_2,Gold_2,Oil_2,Class
2014-09-29,2271978.0,5461742.9261,34661425924.0,28382.0,0.290167582662,1458738.04,261900.381921,18.5613696399,2.14503424091236,178914.94096046,631639.835305,374.0,184554.0,78590.0,12.33293377,13331000.0,8.2,0.9,2.56,1219.5,94.54,5161884032484.0,29830635790803.387,1.2014144470849392e+21,805537924.0,0.08419722602790859,2127916669343.0417,68591810050.36566,344.5244429090015,4.601171894686465,32010556098.884884,398968881544.12744,139876.0,34060178916.0,6176388100.0,152.10125537520642,177715561000000.0,67.24,0.81,6.5536,1487180.25,8937.8116,2
2014-09-30,2276636.0,7052814.38239,34661425924.0,33436.0,0.297150699346405,1640655.87033377,249839.180122,19.1158478140185,2.47603693826,146888.0,731277.105689,509.843137254902,184739.0,78006.0,12.1265494,13330950.0,7.5,0.92,2.68,1216.5,94.17,5183071476496.0,49742190712447.234,1.2014144470849392e+21,1117966096.0,0.08829853812205757,2691751684860.6606,62419615924.03316,365.4156376487159,6.130758919627955,21576084544.0,534766205304.88086,259940.02460592083,34128498121.0,6084936036.0,147.05320035064037,177714227902500.0,56.25,0.8464,7.182400000000001,1479872.25,8867.9889,2
2014-10-01,2276636.0,5593043.0136,34661425923.9769,33436.0,0.27674057677,1394779.35,249839.180122108,18.6892583411,3.12348681866,118810.0,700946.524121399,521.0,184302.0,74630.0,11.80636226,13338325.0,7.75,0.82,2.61,1216.5,92.19,5183071476496.0,31282130151979.773,1.2014144470833378e+21,1117966096.0,0.07658534683099227,1945409435186.4229,62419615924.08712,349.2883773403759,9.756169906342768,14115816100.0,491326029677.87103,271441.0,33967227204.0,5569636900.0,139.3901898143523,177910913805625.0,60.0625,0.6723999999999999,6.812099999999999,1479872.25,8498.9961,3
2014-10-02,2285468.0,5568420.73926,34661425924.0,29311.0,0.278127440324,1286220.0,242947.064808,17.6926462901,3.25937042086305,126935.8178367,646978.005497,613.0,150641.0,72698.0,11.69504803,13341850.0,7.68333333333,0.85,2.63,1211.75,90.4,5223363979024.0,31007309529420.887,1.2014144470849392e+21,859134721.0,0.07735487306118018,1654361888400.0,59023276298.82255,313.02973274658933,10.623495540396975,16112701849.871883,418580539596.8761,375769.0,22692710881.0,5284999204.0,136.77414842400688,178004961422500.0,59.03361111105989,0.7224999999999999,6.916899999999999,1468338.0625,8172.160000000001,3
2014-10-03,2289712.0,9352563.97651,34661425924.0,29311.0,0.289027129251701,1517310.1929175,246393.122465,19.0602491384757,2.0189013644,177720.0,701363.387795,511.027210884354,137659.0,75121.0,12.07920856,13342550.0,7.56666666667,0.85,2.65,1195.0,90.33,5242781042944.0,87470452934712.53,1.2014144470849392e+21,859134721.0,0.08353668144347946,2302230221531.341,60709570798.05248,363.2930972207637,4.075962719176181,31584398400.0,491910601739.27954,261148.81026424203,18950000281.0,5643164641.0,145.90727943597727,178023640502500.0,57.25444444449489,0.7224999999999999,7.0225,1428025.0,8159.5089,1
2014-10-06,2305242.0,8268087.29187,34661425924.0,34985.0,0.280036701863354,1486380.20798555,260177.353093,17.7932892164522,2.39150858007,158394.0,877334.114705,484.776397515528,178444.0,78049.0,12.61174465,13354600.0,7.26666666667,0.85,2.62,1195.75,90.4,5314140678564.0,68361267465982.19,1.2014144470849392e+21,1223950225.0,0.078420554390505,2209326122691.1665,67692255062.47961,316.6011411403142,5.7193132885484275,25088659236.0,769715148825.206,235008.15558813323,31842261136.0,6091646401.0,159.05610311680363,178345341160000.0,52.80444444449289,0.7224999999999999,6.864400000000001,1429818.0625,8172.160000000001,3
2014-10-07,2310933.0,22795539.5213,34661425923.9769,34985.0,0.332106379152,1138502.88,260177.353092678,14.1738817788,1.79361478135,183317.0,863049.423662904,492.0,171824.0,80324.0,13.07728331,13360925.0,7.03333333333333,0.8,2.57,1210.5,89.37,5340411330489.0,519636622067150.2,1.2014144470833378e+21,1223950225.0,0.11029464707345196,1296188807768.2942,67692255062.31205,200.89892467939865,3.2170539838772085,33605122489.0,744854307684.8707,242064.0,29523486976.0,6451944976.0,171.01533877000458,178514316855625.0,49.46777777777773,0.6400000000000001,6.604899999999999,1465310.25,7986.996900000001,1
2014-10-08,2316618.0,15131487.586,35002482026.1,32742.0,0.286762580066,1350163.22,247077.56033,17.1027971727,1.91864955421619,206566.92188163,1095727.48307,582.0,156106.0,78944.0,13.35198908,13364475.0,8.68333333333,0.76,2.54,1217.0,88.32,5366718957924.0,228961916565272.1,1.2251737479874536e+21,1072038564.0,0.08223277732610905,1822940720640.7683,61047320818.624794,292.50567113051517,3.681216111893985,42669893215.65143,1200618717154.9172,338724.0,24369083236.0,6232155136.0,178.27561239243923,178609192025625.0,75.40027777771988,0.5776,6.4516,1481089.0,7800.422399999999,3
2014-10-09,2321603.0,11248182.1326,35002482026.1,32742.0,0.300559547297297,1540765.37320104,276657.268257,16.1277581326324,2.16082326538,184559.0,919976.990281,559.385135135135,164414.0,82789.0,13.90439876,13368450.0,8.83333333333,0.74,2.54,1226.75,88.27,5389840489609.0,126521601288141.89,1.2251737479874536e+21,1072038564.0,0.09033604147155612,2373957935255.3403,76539244079.42567,260.10458238469056,4.669157184207486,34062024481.0,846357662646.4872,312911.72941015323,27031963396.0,6854018521.0,193.3323048770895,178715455402500.0,78.02777777771888,0.5476,6.4516,1504915.5625,7791.5929,2
2014-10-10,2326689.0,17386292.1297,35002482026.1332,29753.0,0.241157785162,1290564.15,276657.26825683,19.6361169436,2.07366222273,172883.0,985124.640111173,493.0,171643.0,65724.0,10.51275487,13366075.0,7.15,0.71,2.53,1219.0,86.43,5413481702721.0,302283154019268.2,1.2251737479897777e+21,885241009.0,0.05815707734424135,1665555825265.2222,76539244079.33159,385.57708862273506,4.300075013977524,29888531689.0,970470556554.1682,243049.0,29461319449.0,4319644176.0,110.51801495670873,178651960905625.0,51.1225,0.5041,6.400899999999999,1485961.0,7470.144900000001,2
2014-10-14,2347111.0,8751642.32427,35002482026.1,34088.0,0.290120189693,1452678.0,255777.474426,18.8339059522,1.79765906314704,231694.36487965,1182079.05356,568.0,175952.0,77131.0,12.64154509,13386725.0,7.36666666667,0.66,2.44,1234.75,85.14,5508930046321.0,76591243371954.02,1.2251737479874536e+21,1161991744.0,0.08416972446750232,2110273371684.0,65422116423.74309,354.7160134163145,3.2315781073146934,53682278716.98439,1397310888865.3052,322624.0,30959106304.0,5949191161.0,159.80866226250308,179204406225625.0,54.267777777826886,0.43560000000000004,5.9536,1524607.5625,7248.8196,3
2014-10-15,2352582.0,6974276.30531,35002482026.1,34088.0,0.297119046357616,1705973.77537002,260997.422884,20.826654809005,2.90553000496,129477.0,1054418.56352,505.013245033113,163270.0,76257.0,12.55077471,13390475.0,7.51666666667,0.65,2.37,1237.5,81.89,5534642066724.0,48640529982808.5,1.2251737479874536e+21,1161991744.0,0.08827972770845915,2910346522250.2393,68119654752.08952,433.74955053345104,8.442104609722858,16764293529.0,1111798507095.5806,255038.37765887502,26657092900.0,5815130049.0,157.5219458211756,179304820725625.0,56.50027777782789,0.42250000000000004,5.6169,1531406.25,6705.9721,2
2014-10-16,2357177.0,7556518.9912,35002482026.1332,33443.0,0.288804367407,1286691.63,260997.422883802,17.9140092724,2.36272953463,142251.0,1055720.1589948,465.0,159050.0,71826.0,11.63600658,13389925.0,7.01666666666667,0.66,2.43,1237.75,81.17,5556283409329.0,57100979264366.266,1.2251737479897777e+21,1118434249.0,0.08340796263335744,1655575350712.0566,68119654751.986176,320.9117282116332,5.582490853812897,20235347001.0,1114545054108.0056,216225.0,25296902500.0,5158974276.0,135.3966491298033,179290091505625.0,49.23361111111116,0.43560000000000004,5.9049000000000005,1532025.0625,6588.5689,3
2014-10-17,2361569.0,3032030.32944,35002482026.1,33443.0,0.223212529922,1650684.48,294057.096449,23.7597443648,2.52099946696884,149230.53073801,623439.826932,553.0,156631.0,69474.0,11.15788265,13398050.0,8.28333333333,0.67,2.47,1234.25,83.19,5577008141761.0,9193207918644.035,1.2251737479874536e+21,1118434249.0,0.049823833514179745,2724759252512.87,86469575972.0165,564.5254522806454,6.355438312457174,22269751304.348152,388677217805.00214,305809.0,24533270161.0,4826636676.0,124.49834523117102,179507743802500.0,68.6136111110559,0.4489000000000001,6.100900000000001,1523373.0625,6920.576099999999,3
2014-10-20,2376258.0,3184745.49403,35002482026.1,37939.0,0.319150468281,1359144.0,243597.594692,16.6927942423,2.83004355518318,135638.0351804,597224.093844,542.0,166994.0,81421.0,12.99216076,13408350.0,8.08333333333,0.67,2.44,1244.5,82.37,5646602082564.0,10142603861744.39,1.2251737479874536e+21,1439367721.0,0.1018570214039816,1847272412736.0,59339788139.72791,278.649379615764,8.009146524233854,18397676587.59943,356676618267.7869,293764.0,27886996036.0,6629379241.0,168.7962412136838,179783849722500.0,65.34027777772388,0.4489000000000001,5.9536,1548780.25,6784.816900000001,3
2014-10-21,2381387.0,3342809.09884,35002482026.1,37939.0,0.312191,1903489.71658992,297537.062088,20.1940347611916,2.2344609069,191858.0,856126.741995,533.666666666667,171845.0,81651.0,13.01537323,13412625.0,8.5,0.71,2.46,1250.25,82.09,5671004043769.0,11174372671287.494,1.2251737479874536e+21,1439367721.0,0.09746322048099999,3623273101163.5737,88528303315.95837,407.7990399362146,4.99281554446437,36809492164.0,732952998358.9734,284800.1111111114,29530704025.0,6666885801.0,169.39994031620063,179898509390625.0,72.25,0.5041,6.0516,1563125.0625,6738.7681,2
2014-10-22,2385891.0,3068666.7402,35002482026.1332,35074.0,0.305900953866,1305632.13,297537.062087534,16.4908760562,2.59289701095,138339.0,866640.039092052,590.0,163026.0,79173.0,12.58522357,13416200.0,6.75,0.71,2.48,1243.75,81.94,5692475863881.0,9416715562409.693,1.2251737479897777e+21,1230185476.0,0.09357539357612868,1704675258888.3367,88528303315.68106,271.94899310095053,6.723114909393443,19137678921.0,751064957357.4735,348100.0,26577476676.0,6268363929.0,158.38785230688356,179994422440000.0,45.5625,0.5041,6.1504,1546914.0625,6714.1636,3
2014-10-23,2390219.0,6960388.60476,35985640265.1,35074.0,0.265318256214,1465384.48,291583.508501,17.9486848842,2.56698314851676,157319.32834477,729895.512446,626.0,164169.0,81643.0,13.03797728,13413500.0,7.58333333333,0.76,2.52,1232.75,81.67,5713146867961.0,48447009529272.85,1.2949663052891863e+21,1230185476.0,0.07039377708043776,2147351674224.8704,85020942429.75275,322.15528907230953,6.589402484769018,24749371070.849556,532747459088.80896,391876.0,26951460561.0,6665579449.0,169.9888515537962,179921982250000.0,57.50694444439389,0.5776,6.3504000000000005,1519672.5625,6669.9889,3
2014-10-24,2394480.0,3913031.76149,35985640265.1,35538.0,0.269695314465409,1603289.68193289,271906.093817,18.7626789848321,3.033959748,125611.0,967324.38188,489.974842767296,189654.0,77906.0,12.35002581,13424075.0,6.75,0.76,2.52,1232.75,82.48,5733534470400.0,15311817566429.531,1.2949663052891863e+21,1262949444.0,0.07273556264459585,2570537804192.468,73932923854.8192,352.0381226878601,9.204911752484223,15778123321.0,935716459779.524,240075.34654483647,35968639716.0,6069344836.0,152.52313750766615,180205789605625.0,45.5625,0.5776,6.3504000000000005,1519672.5625,6802.950400000001,2
2014-10-27,2412721.0,2622826.72902,35985640265.1,37748.0,0.315266540880503,1523907.22793904,268328.382056,17.4005712386563,3.22495050619,116684.0,831304.765164,528.157232704403,177816.0,83977.0,13.52589194,13434800.0,7.23333333333,0.75,2.51,1228.75,82.37,5821222623841.0,6879220050461.752,1.2949663052891863e+21,1424911504.0,0.09939299179875787,2322293239364.849,72000120616.79071,302.7798794315529,10.400305767375137,13615155856.0,691067612584.3732,278950.0624579729,31618529856.0,7052136529.0,182.94975277255693,180493851040000.0,52.32111111106289,0.5625,6.300099999999999,1509826.5625,6784.816900000001,3
2014-10-28,2417787.0,3328191.757,35985640265.0762,43379.0,0.320138262378,1241173.89,268328.382055769,13.7498769221,2.55554496276,141379.0,843974.100864434,545.0,175287.0,90268.0,13.55763444,13438400.0,7.21666666666667,0.76,2.53,1229.25,82.44,5845693977369.0,11076860371362.748,1.2949663052874737e+21,1881737641.0,0.10248850703840519,1540512625217.732,72000120616.66672,189.0591153728982,6.53081005668801,19988021641.0,712292282929.9298,297025.0,30725532369.0,8148311824.0,183.8094516086741,180590594560000.0,52.08027777777783,0.5776,6.400899999999999,1511055.5625,6796.3535999999995,3
2014-10-29,2422956.0,3671261.96546,35985640265.1,43379.0,0.278903525689,1462243.0,309472.067304,15.6661059804,2.96396590851408,165000.80790139,713144.344889,551.0,174417.0,93338.0,14.37016784,13436800.0,7.81666666667,0.76,2.57,1223.5,83.24,5870715777936.0,13478164419033.223,1.2949663052891863e+21,1881737641.0,0.07778717664175469,2138154591049.0,95772960441.41151,245.42687658912462,8.785093906833696,27225266608.11141,508574856647.1611,303601.0,30421289889.0,8711982244.0,206.5017237497703,180547594240000.0,61.10027777782989,0.5776,6.604899999999999,1496952.25,6928.897599999999,2
2014-10-30,2428297.0,4354922.07295,35985640265.1,41143.0,0.298692794117647,1631334.81998031,336304.90551,16.4002696288359,3.35681301988,140401.0,1213778.65959,544.835294117647,174925.0,92622.0,13.86147032,13447425.0,6.63333333333,0.76,2.55,1202.0,82.79,5896626320209.0,18965346261467.125,1.2949663052891863e+21,1692746449.0,0.08921738525780705,2661253294880.1904,113100989470.09004,268.96884389851726,11.268193650435887,19712440801.0,1473258634476.0972,296845.4977162629,30598755625.0,8578834884.0,192.14035943224093,180833239130625.0,44.0011111110669,0.5776,6.5024999999999995,1444804.0,6854.184100000001,2
2014-10-31,2432909.0,4881499.194,35985640265.0762,41143.0,0.241113638878,1313816.07,336304.905509898,17.6237601277,3.57362259049,112295.0,1292623.20016124,623.0,146848.0,74548.0,13.16989149,13451425.0,5.95,0.78,2.58,1164.25,81.97,5919046202281.0,23829034381022.652,1.2949663052874737e+21,1692746449.0,0.05813578685299059,1726112665790.245,113100989470.02141,310.5969210387083,12.770778419260457,12610167025.0,1670874737595.0852,388129.0,21564335104.0,5557404304.0,173.4460418583744,180940834530625.0,35.4025,0.6084,6.6564000000000005,1355478.0625,6719.0809,3
2014-11-03,2447677.0,2717870.8248,35985640265.0762,42876.0,0.292562496371,1353011.52,277272.661457628,14.9692598411,2.81879523275,146020.0,1077667.49614244,519.0,184888.0,90386.0,16.9453104,13460300.0,6.81666666666667,0.78,2.59,1167.75,80.64,5991122696329.0,7386821820299.032,1.2949663052874737e+21,1838351376.0,0.0855928142828314,1830640173252.7104,76880128791.79639,224.0787401903692,7.945606564174126,21321840400.0,1161367232241.916,269361.0,34183572544.0,8169628996.0,287.14354455234815,181179676090000.0,46.466944444444486,0.6084,6.708099999999999,1363640.0625,6502.8096000000005,1
2014-11-04,2447677.0,4919218.31301,39603666252.4,42876.0,0.292590141296,1372405.87,314993.428437,15.377268877,2.2965242139616,231457.99765684,1152156.04524,536.0,172105.0,89249.0,13.4448337,13467500.0,6.56666666667,0.77,2.59,1166.5,78.67,5991122696329.0,24198708811052.95,1.5684503806314868e+21,1838351376.0,0.08560899078361323,1883497872010.4573,99220859958.49545,236.46039811555286,5.274023465311943,53572804679.31374,1327463552583.0767,287296.0,29620131025.0,7965384001.0,180.7635532206557,181373556250000.0,43.12111111115489,0.5929,6.708099999999999,1360722.25,6188.9689,2
2014-11-05,2457672.0,4520802.11388,39603666252.4,41710.0,0.350468492753623,1309127.3758616,285462.794521,13.741378369266,2.45992426624,147891.0,748729.864257,648.260869565217,173515.0,89460.0,13.39815386,13471125.0,7.2,0.77,2.59,1142.0,78.11,6040151659584.0,20437651752861.88,1.5684503806314868e+21,1739724100.0,0.12282816441299631,1713814486230.279,81489007055.73866,188.8254794873315,6.051227395636402,21871747881.0,560596409630.3057,420242.1550094513,30107455225.0,8003091600.0,179.51052685623293,181471208765625.0,51.84,0.5929,6.708099999999999,1304164.0,6101.1721,3
2014-11-06,2462589.0,5183009.8266,39603666252.4184,41710.0,0.35158576568,1236927.64,285462.79452079,13.8139380402,1.99664723168,181003.0,739435.476988818,650.0,163094.0,89542.0,14.19042877,13474725.0,8.55,0.79,2.61,1145.0,78.27,6064344582921.0,26863590862632.164,1.5684503806329443e+21,1739724100.0,0.12361255062879187,1529989986595.9692,81489007055.61877,190.8248841784846,3.986600167775407,32762086009.0,546764824629.68085,422500.0,26599652836.0,8017769764.0,201.36826867644373,181568213825625.0,73.1025,0.6241000000000001,6.812099999999999,1311025.0,6126.192899999999,2
2014-11-07,2467532.0,1077208.90481,39603666252.4,37848.0,0.267680767255,1352580.24,307118.592726,17.8088247531,2.33959908570963,191927.59458478,610662.429479,685.0,163758.0,75950.0,11.42289968,13472300.0,7.88333333333,0.73,2.57,1154.5,78.67,6088714171024.0,1160379024601.9595,1.5684503806314868e+21,1432471104.0,0.07165299315822549,1829473305638.4575,94321829997.99866,317.15423908662734,5.473723881853336,36836201563.09967,372908602777.1947,469225.0,26816682564.0,5768402500.0,130.48263709934412,181502867290000.0,62.1469444443919,0.5328999999999999,6.604899999999999,1332870.25,6188.9689,2
2014-11-10,2482915.0,3730304.51545,39603666252.4,42424.0,0.328229457774,1291511.52,277587.95881,14.7875096751,2.0199728695235,207391.25106013,696341.698642,505.0,175663.0,87338.0,13.37547938,13483950.0,7.18333333333,0.77,2.6,1162.0,78.98,6164866897225.0,13915171777986.658,1.5684503806314868e+21,1799795776.0,0.10773457695061403,1668002006292.7104,77055074876.30225,218.67044239117612,4.080290393611002,43011131016.285866,484891761267.6259,255025.0,30857489569.0,7627926244.0,178.90344864480517,181816907602500.0,51.60027777772989,0.5929,6.760000000000001,1350244.0,6237.840400000001,1
2014-11-12,2493727.0,2780715.3045,39603666252.4184,43877.0,0.381909115674,1490042.4,265775.705243494,14.8830108773,1.23012496073,297937.0,1115072.51062442,583.0,197029.0,100117.0,15.77819904,13496600.0,8.08333333333333,0.79,2.6,1164.5,76.96,6218674350529.0,7732377604680.528,1.5684503806329443e+21,1925191129.0,0.1458545726348967,2220226353797.76,70636725497.6766,221.5040127738301,1.513207419010984,88766455969.0,1243386703950.247,339889.0,38820426841.0,10023413689.0,248.95156494585694,182158211560000.0,65.34027777777773,0.6241000000000001,6.760000000000001,1356060.25,5922.841599999999,1
2014-11-13,2499028.0,14005578.1224,39603666252.4,42661.0,0.341988935863,1452599.28,287431.503449,16.3892913315,1.10845710861007,391609.72388396,1507331.41189,637.0,183931.0,88631.0,13.66636534,13495475.0,7.95,0.79,2.59,1161.75,75.15,6245140944784.0,196156218542649.53,1.5684503806314868e+21,1819960921.0,0.11695643225270713,2110044668256.5186,82616869174.9525,268.60887034878107,1.2286771616281966,153358175840.47137,2272047985270.3013,405769.0,33830612761.0,7855454161.0,186.76954160635333,182127845475625.0,63.2025,0.6241000000000001,6.708099999999999,1349663.0625,5647.522500000001,3
2014-11-14,2504332.0,5008203.5411,39603666252.4,42661.0,0.324487220779221,1748676.7309056,295306.339159,19.5503016480027,2.28148035345,164849.0,818788.582349,560.435064935065,156976.0,86307.0,13.15059241,13504000.0,7.58333333333,0.77,2.56,1169.0,73.47,6271678766224.0,25082102709086.58,1.5684503806314868e+21,1819960921.0,0.10529195644902291,3057870309210.696,87205833947.49036,382.21429452789715,5.2051526031783375,27175192801.0,670414742585.0852,314087.46200877056,24641464576.0,7448898249.0,172.9380807339496,182358016000000.0,57.50694444439389,0.5929,6.5536,1366561.0,5397.8409,1
2014-11-17,2519771.0,6157877.81472,39603666252.4,39694.0,0.367715118055555,1585496.74478053,295306.339159,16.728354854773,1.63061777267,230771.0,1003526.48398,613.569444444444,176768.0,88354.0,15.10046843,13515175.0,7.5,0.8,2.58,1182.5,73.9,6349245892441.0,37919459181020.766,1.5684503806314868e+21,1575613636.0,0.13521440804661075,2513799927709.657,87205833947.49036,279.83785614720733,2.6589143205472716,53255254441.0,1007065404049.2612,376467.46315586363,31246925824.0,7806429316.0,228.02414680542665,182659955280625.0,56.25,0.6400000000000001,6.6564000000000005,1398306.25,5461.210000000001,2
2014-11-18,2524914.0,9453830.2361,39603666252.4184,39694.0,0.340057289513,1288459.26,295306.339159437,14.755434088,2.40096534056,143192.0,983866.145961329,540.0,175445.0,87321.0,13.42190503,13518600.0,8.0,0.81,2.57,1192.75,74.36,6375190707396.0,89374906132998.58,1.5684503806329443e+21,1575613636.0,0.11563896015092831,1660127264679.7476,87205833947.74843,217.72283512531237,5.764634566570397,20503948864.0,967992593168.7991,291600.0,30780948025.0,7624957041.0,180.14753463433928,182752545960000.0,64.0,0.6561000000000001,6.604899999999999,1422652.5625,5529.4096,3
2014-11-19,2529796.0,5695435.05769,40300030327.9,41232.0,0.334815463881,1243162.9,274455.576194,14.5404271495,2.47986693335809,150753.97176241,1049769.08983,646.0,172491.0,85497.0,12.9020255,13518725.0,7.51666666667,0.85,2.61,1196.0,74.05,6399867801616.0,32437980496364.297,1.62409244442966e+21,1700077824.0,0.11210139485384919,1545453995936.4097,75325863303.98055,211.42402168991669,6.1497400071628565,22726760002.141506,1102015141962.5066,417316.0,29753145081.0,7309737009.0,166.46226200265028,182755925625625.0,56.50027777782789,0.7224999999999999,6.812099999999999,1430416.0,5483.402499999999,3
2014-11-20,2534878.0,5580672.78977,40300030327.9,41232.0,0.360704369565217,1445702.43810439,248412.346337,15.3224355403636,1.9325603178,161082.0,1154314.51645,647.739130434783,174282.0,89388.0,13.27805051,13525125.0,8.03333333333,0.83,2.59,1190.0,74.03,6425606474884.0,31143908786479.27,1.62409244442966e+21,1700077824.0,0.13010764222344065,2090055539540.9773,61708693812.65363,234.77703088859755,3.734789381935237,25947410724.0,1332442002887.1973,419565.9810964088,30374215524.0,7990214544.0,176.30662534611125,182929006265625.0,64.5344444443909,0.6889,6.708099999999999,1416100.0,5480.4409000000005,3
2014-11-21,2534878.0,5841267.1374,40300030327.8914,36842.0,0.260187643993,1425167.8,248412.346336535,18.3108207421,3.40813595421,116222.0,1319260.31279388,633.0,166491.0,77832.0,11.58254175,13529075.0,8.26666666666667,0.78,2.58,1203.75,75.42,6425606474884.0,34120401770469.195,1.6240924444289668e+21,1357332964.0,0.0676976100866281,2031103258156.84,61708693812.422615,335.28615624931956,11.615390682378907,13507553284.0,1740447772913.006,400689.0,27719253081.0,6057820224.0,134.15527339049308,183035870355625.0,68.33777777777782,0.6084,6.6564000000000005,1449014.0625,5688.1764,2
2014-11-24,2554674.0,2920028.4256,40300030327.8914,42294.0,0.358403556049,1223868.36,310515.432920669,14.7786985135,1.57780389356,203574.0,798399.788617352,518.0,169442.0,82813.0,12.20971239,13539675.0,7.2,0.77,2.58,1197.5,75.7,6526359246276.0,8526566006312.016,1.6240924444289668e+21,1788782436.0,0.12845310898856868,1497853762609.0898,96419834081.91048,218.40992975292713,2.489465126533096,41442373476.0,637442222464.2324,268324.0,28710591364.0,6857992969.0,149.07707664651952,183322799105625.0,51.84,0.5929,6.6564000000000005,1434006.25,5730.490000000001,2
2014-11-25,2560435.0,4289865.23807,40300030327.9,44683.0,0.342394928832,1332726.72,286475.528436,14.8049491774,1.71112676384373,214054.22311567,1104521.73435,665.0,175123.0,90019.0,13.02889699,13543250.0,9.05,0.75,2.52,1199.0,74.28,6555827389225.0,18402943760801.38,1.62409244442966e+21,1996570489.0,0.11723428728987036,1776160510201.9583,82068228392.68544,219.1865201453969,2.927954801942316,45819210433.65303,1219968261651.532,442225.0,30668065129.0,8103420361.0,169.75215677603106,183419620562500.0,81.90250000000002,0.5625,6.3504000000000005,1437601.0,5517.5184,2
2014-11-26,2564992.0,3447448.61422,40300030327.9,44683.0,0.342084722627737,1537906.98690018,262435.623952,16.2195678763545,2.52325549599,130229.0,1029359.48563,621.248175182482,178381.0,85111.0,12.15985418,13542025.0,8.03333333333,0.74,2.5,1197.5,73.7,6579183960064.0,11884901947687.398,1.62409244442966e+21,1996570489.0,0.11702195745529574,2365157900356.3906,68872456719.07555,263.07438209567084,6.366818298043741,16959592441.0,1059580950656.4583,385949.29516756383,31819781161.0,7243882321.0,147.86205367886348,183386441100625.0,64.5344444443909,0.5476,6.25,1434006.25,5431.6900000000005,3
2014-11-28,2573701.0,3675373.63947,40300030327.9,40973.0,0.288246584254,1428154.92,302502.131426,17.5336998478,0.843544274653723,481574.67641489,1033732.0938,681.0,177683.0,81452.0,11.54299905,13554175.0,8.55,0.71,2.46,1182.75,68.89,6623936837401.0,13508371389710.953,1.62409244442966e+21,1678786729.0,0.08308609333409833,2039626475520.2063,91507539517.27296,307.4306303527418,0.7115669433010756,231914168964.106,1068602041752.1321,463761.0,31571248489.0,6634428304.0,133.24082706830092,183715659930625.0,73.1025,0.5041,6.0516,1398897.5625,4745.8321,3
2014-12-01,2588840.0,2688428.19111,40300030327.9,46847.0,0.377705889688,1361198.52,284472.203063,13.5058293811,2.07566118033521,183801.03019048,1337249.83796,634.0,181684.0,100786.0,14.21393491,13565200.0,8.3,0.75,2.47,1194.0,66.44,6702092545600.0,7227646138754.986,1.62409244442966e+21,2194641409.0,0.14266173910500363,1852861410850.1904,80924434315.51671,182.407427271384,4.308369335550558,33782818699.08174,1788237129124.0461,401956.0,33009075856.0,10157817796.0,202.03594562571672,184014651040000.0,68.89000000000001,0.5625,6.100900000000001,1425636.0,4414.2735999999995,3
2014-12-02,2593733.0,3147124.92429,40300030327.9,46847.0,0.39136876,1591199.52639651,242402.370215,14.2954641750504,1.45531319291,208752.0,1219368.15128,662.793333333333,199881.0,99419.0,14.1965774,13565550.0,9.56666666667,0.82,2.52,1195.0,68.13,6727450875289.0,9904395289087.338,1.62409244442966e+21,2194641409.0,0.15316950630393758,2531915932804.4775,58758909085.84992,204.3602959801494,2.117936489457899,43577397504.0,1486858688356.0051,439295.00271111063,39952414161.0,9884137561.0,201.54280987419077,184024146802500.0,91.5211111111749,0.6723999999999999,6.3504000000000005,1428025.0,4641.696899999999,2
2014-12-03,2599020.0,2491715.5902,40300030327.8914,48645.0,0.355756920737,1380382.38,242402.37021549,13.6903309564,1.93815757839,191625.0,1221569.88021918,644.0,186491.0,100829.0,14.05123147,13571925.0,9.15,0.81,2.54,1204.75,67.31,6754904960400.0,6208646582445.734,1.6240924444289668e+21,2366336025.0,0.12656298665227209,1905455515014.464,58758909086.08747,187.42516169576416,3.756454798670589,36720140625.0,1492232972258.7017,414736.0,34778893081.0,10166487241.0,197.43710582351835,184197148205625.0,83.72250000000001,0.6561000000000001,6.4516,1451422.5625,4530.636100000001,3
