Date,Bitcoin_my_wallet_num_users,Volume,Difficulty,wallet_num_transaction,Bitcoin_Avg_Block_Size,Miners_Revenue,Hash_Rate,Bitcoin_Cost_Transaction,Bitcoin_Cost_percentage_of_Transaction_Volume,Estimated_Transaction_Volume,Total_Output_Volume,num_transaction_per_Block,num_of_unique_addresses,num_of_transaction,Total_transaction_fees,Total_Bitcoins,Median_transaction_confirmation_time,Bitcoin_my_wallet_num_users_2,Volume_2,Difficulty_2,wallet_num_transaction_2,Bitcoin_Avg_Block_Size_2,Miners_Revenue_2,Hash_Rate_2,Bitcoin_Cost_Transaction_2,Bitcoin_Cost_percentage_of_Transaction_Volume_2,Estimated_Transaction_Volume_2,Total_Output_Volume_2,num_transaction_per_Block_2,num_of_unique_addresses_2,num_of_transaction_2,Total_transaction_fees_2,Total_Bitcoins_2,Median_transaction_confirmation_time_2,Bitcoin_my_wallet_num_users_3,Volume_3,Difficulty_3,wallet_num_transaction_3,Bitcoin_Avg_Block_Size_3,Miners_Revenue_3,Hash_Rate_3,Bitcoin_Cost_Transaction_3,Bitcoin_Cost_percentage_of_Transaction_Volume_3,Estimated_Transaction_Volume_3,Total_Output_Volume_3,num_transaction_per_Block_3,num_of_unique_addresses_3,num_of_transaction_3,Total_transaction_fees_3,Total_Bitcoins_3,Median_transaction_confirmation_time_3,Class
2012-11-08,39033.0,201205.421012,3304356.39299,5082.0,0.0834165770432,80478.9,23.817764851,2.99724032624,3.39032187804421,239678.96282248,995659.284708,202.0,28883.0,26851.0,20.56769981,10361000.0,11.1333333333,1523575089.0,40483621444.61617,10918771171893.885,25826724.0,0.006958325325604122,6476853345.209999,567.285922497531,8.983449573239263,11.494282436745218,57446005219.65975,991337411225.2462,40804.0,834227689.0,720976201.0,423.03027547427405,107350321000000.0,123.95111111036888,59469706448937.0,8145524096854429.0,3.6079511325442474e+19,131251411368.0,0.000580439680614906,521250032683820.94,13511.482705328805,26.925557329656236,38.96931721771662,1.3768598949342822e+16,9.870342977648091e+17,8242408.0,24094998341387.0,19358931973051.0,8700.759716496474,1.112256675881e+21,1379.989037024642,2
2018-03-08,23523616.0,1677040469.5836,3290605988755.0,44114.0,1.01942307407,19122238.46,26499459.5732334,98.9192550905,1.44011187107,143088.244884,1018318.34934711,1212.48148148,439933.0,196422.0,35.63080068,16907525.0,10.625,553360509715456.0,2.812464736621182e+18,1.0828087773230271e+25,1946044996.0,1.0392234039463288,365660003721103.2,702221357673431.2,9785.019027659411,2.0739222011967366,20474245823.983555,1036972260617.0228,1470111.3429319356,193541044489.0,38581602084.0,1269.5539570978885,285864401625625.0,112.890625,1.3017040140110655e+22,4.716617182590503e+27,3.5630970473356324e+37,85847828953544.0,1.059408317096456,6.992237786439423e+21,1.8608486479128162e+22,967926.7932624376,2.9866799816190457,2929623900277373.5,1.0559678807502679e+18,1782482779.0186656,8.514509232517923e+16,7578275444543448.0,45235.223997860136,4.833259517095296e+21,1199.462890625,2
2012-03-04,2480.0,387615.242624,1496978.59503,28.0,0.023541392702,33284.16,9.82280766568,4.9463753901,7.49393044210889,92806.75502751,437601.315364,34.0,12059.0,6729.0,4.57778698,8488600.0,8.18333333333,6150400.0,150245576314.4624,2240944913977.9927,784.0,0.0005541971703497789,1107835306.9056003,96.48755043694176,24.46662949978693,56.15899347116634,8613093778.736252,191494911208.30298,1156.0,145419481.0,45279441.0,20.95613363425752,72056329960000.0,66.96694444438988,15252992000.0,5.823747551631306e+16,3.3546465688663997e+18,21952.0,1.3046573221541336e-05,36873367608695.11,947.7786500746771,121.02113403644074,420.8515907717678,799353284352145.6,8.379842503026576e+16,39304.0,1753613521379.0,304685358489.0,95.93271570204415,6.11657362498456e+20,548.012828703034,1
2017-08-02,15713084.0,117440138.307,860221984436.0,51878.0,0.878083467105,5295684.41123,6499803.75172,26.1295513683,0.391755867234631,525154.8401893,2820428.45898,1377.11184211,403176.0,209321.0,130.51485681,16484737.5,11.75,246901008791056.0,1.3792186085567288e+16,7.399818625070098e+23,2691326884.0,0.7710305752031376,28044273383344.43,42247448810873.39,682.7534547086284,0.15347265951275785,275787606174.2492,7954816692224.298,1896437.0256795976,162550886976.0,43815281041.0,17034.1278481348,271746570443906.25,138.0625,3.879576290818601e+21,1.6197562414449033e+24,6.3654866621242725e+35,139620656088152.0,0.6770292007183334,1.485136213804495e+20,2.7460012628151353e+20,17840.041466693394,0.06012381482422569,1.4483119624662746e+17,2.2435991384718557e+19,2611605885.87924,6.553661640743578e+16,9171458442783160.0,2223206.756982547,4.479670880293053e+21,1622.234375,1
2013-11-09,546940.0,20053910.8409,510929738.016,18522.0,0.174599806468,1262461.32,4266.94044648,22.0829701412,1.42196263920963,274724.49234822,771057.032277,380.0,97886.0,57169.0,52.48680278,11967550.0,8.18333333333,299143363600.0,402159340014766.56,2.6104919718909837e+17,343064484.0,0.030485092418663054,1593808584496.1426,18206780.77380694,487.65757025713077,2.0219777473080165,75473546695.9872,594528947023.8147,144400.0,9581668996.0,3268294561.0,2754.8644660666155,143222253002500.0,66.96694444438988,1.63613471287384e+17,8.064867548491316e+21,1.3337779792911314e+26,6354240372648.0,0.005322691236457663,2.012121689410332e+18,77687249283.95126,10768.927563118361,2.8751768139852496,2.073443180177476e+16,4.584157254949523e+17,54872000.0,937911251342456.0,186845131757809.0,144594.02791606844,1.714019473920069e+21,548.012828703034,1
2013-07-02,337567.0,4571517.66,21335329.113983,6224.0,0.0863032095773,364651.2,166.511839174198,10.3151594014,1.66046849706,265226.0,735821.574371706,198.0,51868.0,35351.0,29.49682754,11365275.0,8.65,113951479489.0,20898773715691.88,455196268401970.7,38738176.0,0.007448243983343367,132970497661.44,27726.19258517398,106.40251347629082,2.7571556297286954,70344831076.0,541433389310.8561,39204.0,2690289424.0,1249693201.0,870.0628349245026,129169475825625.0,74.8225,3.846625907666326e+16,9.553911311362925e+19,9.711762197812987e+21,241106407424.0,0.0006428073614773464,4.84878515368413e+16,4616739.320655331,1097.5588872175515,4.578170064656125,1.8657278166963176e+16,3.9839836894012294e+17,7762392.0,139539931844032.0,44177904348551.0,25664.09339073154,1.46804661436408e+21,647.2146250000001,2
2015-05-08,3376484.0,2614622.5952,47643398017.8034,53900.0,0.399516408406,762777.12,350518.191907442,7.72690742223,1.97315431079,160352.0,1094583.25404981,723.0,199251.0,98717.0,14.78591409,14142000.0,7.25,11400644202256.0,6836251315330.383,2.2698933746828328e+21,2905210000.0,0.15961336058562978,581828934795.4944,122863002858.06233,59.705098311713066,3.89333793418916,25712763904.0,1198112500046.2712,522729.0,39700961001.0,9745046089.0,218.62325547686055,199996164000000.0,52.5625,3.849409273861015e+19,1.7874217155528538e+19,1.0814543350798914e+32,156590819000000.0,0.06376815655478262,4.43805799215975e+17,4.306571761412689e+16,461.33576728974754,7.6821565282075746,4123093117534208.0,1.3114338790184008e+18,377933067.0,7910456180410251.0,962001714767813.0,3232.544673556982,2.828345751288e+21,381.078125,1
2018-10-01,28904902.0,218012664.3032,7152633351906.0,64903.0,0.857105917722,13160999.4467,56178374.5326503,54.2006401727,1.91518551771,104262.659071,823577.905055144,1536.83544304,484982.0,242820.0,21.82334691,17299912.5,6.5,835493359629604.0,4.752952179657978e+16,5.116016386679806e+25,4212399409.0,0.7346305541940717,173211906436037.7,3156009765130731.5,2937.709395130501,3.6679355672461202,10870702076.555578,678280565695.0198,2361863.178983953,235207540324.0,58961552400.0,476.2584703542066,299286972507656.25,42.25,2.414985368174446e+22,1.0362037679929374e+25,3.6592989436263605e+38,273397358842327.0,0.6296561953391313,2.2796418047665441e+21,1.7729949861421595e+23,159225.72985742844,7.024777078283183,1133408304470326.0,5.5861688733472237e+17,3629795045.073666,1.1407142332141418e+17,1.4317044153768e+16,10393.553817365802,5.177638436772359e+21,274.625,2
2014-09-29,2271978.0,5461742.9261,34661425924.0,28382.0,0.290167582662,1458738.04,261900.381921,18.5613696399,2.14503424091236,178914.94096046,631639.835305,374.0,184554.0,78590.0,12.33293377,13331000.0,8.2,5161884032484.0,29830635790803.387,1.2014144470849392e+21,805537924.0,0.08419722602790859,2127916669343.0417,68591810050.36566,344.5244429090015,4.601171894686465,32010556098.884884,398968881544.12744,139876.0,34060178916.0,6176388100.0,152.10125537520642,177715561000000.0,67.24,1.1727686960354933e+19,1.6292726401148587e+20,4.164273786165804e+31,22862777358968.0,0.024431305543364264,3.1040729915207967e+18,1.7964221248843452e+16,6394.845534814602,9.869671262426069,5727166754543482.0,2.520046386303527e+17,52313624.0,6285942259663464.0,485402340779000.0,1875.8547088762773,2.369126143691e+21,551.3679999999999,1
2012-03-16,2935.0,149637.957297,1498294.36282,44.0,0.0185956123263,46459.8792,12.8106660827,6.21703187475,5.45170362750171,149658.13463064,506495.49689,43.0,12250.0,7473.0,4.23269898,8580000.0,9.0,8614225.0,22391518264.01879,2244885997658.1895,1936.0,0.00034579679779004046,2158520375.278593,164.11316548244014,38.6514853316575,29.721072442115307,22397557261.12277,256537688369.84802,1849.0,150062500.0,55845729.0,17.915740655293042,73616400000000.0,81.0,25282750375.0,3350621053806239.0,3.3635000354648166e+18,85184.0,6.430303195379544e-06,100284595886182.11,2102.398962770428,240.29751631334673,162.03047844592115,3351976639982580.0,1.2993518394189814e+17,79507.0,1838265625000.0,417335132817.0,75.8319371976034,6.31628712e+20,729.0,2
