Date,Bitcoin_my_wallet_num_users,Volume,Difficulty,wallet_num_transaction,Bitcoin_Avg_Block_Size,Miners_Revenue,Hash_Rate,Bitcoin_Cost_Transaction,Bitcoin_Cost_percentage_of_Transaction_Volume,Estimated_Transaction_Volume,Total_Output_Volume,num_transaction_per_Block,num_of_unique_addresses,num_of_transaction,Total_transaction_fees,Total_Bitcoins,Median_transaction_confirmation_time,Bitcoin_my_wallet_num_users_2,Volume_2,Difficulty_2,wallet_num_transaction_2,Bitcoin_Avg_Block_Size_2,Miners_Revenue_2,Hash_Rate_2,Bitcoin_Cost_Transaction_2,Bitcoin_Cost_percentage_of_Transaction_Volume_2,Estimated_Transaction_Volume_2,Total_Output_Volume_2,num_transaction_per_Block_2,num_of_unique_addresses_2,num_of_transaction_2,Total_transaction_fees_2,Total_Bitcoins_2,Median_transaction_confirmation_time_2,Bitcoin_my_wallet_num_users_3,Volume_3,Difficulty_3,wallet_num_transaction_3,Bitcoin_Avg_Block_Size_3,Miners_Revenue_3,Hash_Rate_3,Bitcoin_Cost_Transaction_3,Bitcoin_Cost_percentage_of_Transaction_Volume_3,Estimated_Transaction_Volume_3,Total_Output_Volume_3,num_transaction_per_Block_3,num_of_unique_addresses_3,num_of_transaction_3,Total_transaction_fees_3,Total_Bitcoins_3,Median_transaction_confirmation_time_3,Bitcoin_my_wallet_num_users_4,Volume_4,Difficulty_4,wallet_num_transaction_4,Bitcoin_Avg_Block_Size_4,Miners_Revenue_4,Bitcoin_Cost_Transaction_4,Bitcoin_Cost_percentage_of_Transaction_Volume_4,Estimated_Transaction_Volume_4,num_transaction_per_Block_4,num_of_unique_addresses_4,num_of_transaction_4,Total_transaction_fees_4,Total_Bitcoins_4,Median_transaction_confirmation_time_4,Class
2012-04-20,4857.0,214267.1892895,1577913.48567673,86.0,0.0269741395704,40310.88,12.1579682479089,5.18801544402,4.31958084252,170294.0,2864389.57021573,65.0,14018.0,7770.0,6.263791,8831600.0,8.25,23590449.0,45910428406.02242,2489810968280.4883,7396.0,0.000727604205563419,1624967046.3744,21849.62659289098,26.915504247390043,18.65877865506579,29000046436.0,6.731755515365067e+25,4225.0,196504324.0,60372900.0,39.235077691681006,77997158560000.0,68.0625,114578810793.0,9837098453635244.0,3.92870630363562e+18,636056.0,1.9626497392877677e-05,65503851610352.87,1797.1445678556522,139.63805171904545,80.59810282324328,4938533907772184.0,2.3501536192432333e+19,274625.0,2754597613832.0,469097433000.0,245.76032652945227,6.88839705538496e+20,561.515625,556509284021601.0,2.107767436424511e+21,6.199158657769822e+24,54700816.0,5.294078799535742e-07,2.6405179018027407e+18,724.4443688912713,348.1500208987388,8.410026932901564e+20,17850625.0,3.861394935069698e+16,3644887054410000.0,1539.3913214722445,6.083556743433781e+27,4632.50390625,1
2017-01-22,11482516.0,41096750.8557,339477557142.0,71782.0,0.674559781609,2002158.0,3398969.89226,8.76633252505,0.98665279676945,229821.85079932,1135726.93182,1361.4137931,428798.0,236886.0,87.1148655,16119687.5,9.925,131848173690256.0,1688942930895478.8,1.1524501180309988e+23,5152655524.0,0.45503089896438176,4008636656964.0,1.3347172416610242e+26,76.84858593974951,0.9734837413729776,52818083104.824905,1.6637792277056044e+24,1853447.5160429296,183867724804.0,56114976996.0,7588.999791083089,259844325097656.25,98.50562500000001,1.5139487639691434e+21,6.941006684050723e+22,3.9123095079717304e+34,369867918823768.0,0.3069455438307603,8.025923951833728e+18,3.926828668592769e+19,673.6802584277262,0.9604904560352362,1.2138749614823154e+16,1.4649465299193016e+18,2523309013.127778,7.88421126605056e+16,1.3292852440674456e+16,661114.6960797313,4.188609319222626e+21,977.6683281250001,1.7383940905455916e+28,2.85252822382181e+30,1.3281412745496628e+46,2.6549858949007716e+19,0.2070531190123334,1.6069167847555513e+25,5905.705160939066,0.9476705947175301,2.78974990286819e+21,3435267694725.706,3.3807340224599476e+22,3.148890643261609e+21,57592917.82905917,6.751907328545647e+28,9703.358156640628,1
2013-12-16,869865.0,49864735.0759,908350862.437,22101.0,0.179755975124378,9363103.16157005,8895.41015914,82.7845940970986,1.96961853753,250861.0,2043815.89317,345.18407960199,139023.0,69382.0,15.70545173,12130900.0,6.48333333333,756665118225.0,2486491804189692.0,8.251012892900417e+17,488454201.0,0.032312210592916,87667700814203.06,6261291326604163.0,6853.289019821374,3.879397183381816,62931241321.0,1.7448861200463436e+25,119152.04881067296,19327394529.0,4813861924.0,246.66121404336,147158734810000.0,42.03361111106789,6.581965030647896e+17,1.2398825508431562e+23,7.4948146772449e+26,10795326296301.0,0.005808312923553872,8.20841726661042e+20,703878878499.01,567346.7497360152,7.640932606830494,1.578699412902738e+16,8.537393832181183e+18,41129390.30140353,2686952369605167.0,333995368010968.0,3873.9257908211885,1.785167896106629e+21,272.51791203661674,5.725421011384532e+23,6.18264149230251e+30,6.807921375880892e+35,2.385875064745484e+17,0.001044078953400953,7.68562576604862e+27,46967570.3892042,15.049722506430765,3.960341134201938e+21,14197210735.780993,3.7354817927961916e+20,2.317326662333698e+19,60841.754513344255,2.1655693230879905e+28,1766.82446303649,2
2014-12-19,2675488.0,4201699.02725,39457671307.1,43358.0,0.37542816595,1152000.9,276564.658629,12.5911370269,2.05879192827575,201151.11277847,755847.598832,418.0,189380.0,91493.0,12.89936506,13625025.0,10.7,7158236038144.0,17654274715593.598,1.5569078249791425e+21,1879916164.0,0.14094630778858075,1327106073600.8098,5.850415735344469e+21,158.53673163017217,4.23862420393338,40461770172.01676,3.263900802047082e+23,174724.0,35864784400.0,8370969049.0,166.3936189511488,185641306250625.0,114.48999999999998,1.9151774621221814e+19,7.41779488993139e+19,6.143195721347897e+31,81509405038712.0,0.052915213830491074,1.528827391183599e+18,2.1153880486199644e+16,1996.1577117523693,8.726445298052269,8138930095087877.0,4.318199604114294e+17,73034632.0,6792072869672000.0,765885071200157.0,2146.3720345054026,2.529367438697422e+21,1225.0429999999997,5.124034317778351e+25,3.1167341573364744e+26,2.423961975481284e+42,3.534084783668475e+18,0.019865861679233335,1.761210530588158e+24,25133.895275977236,17.965935142169883,1.6371548454531052e+21,30528476176.0,1.2862827600584832e+21,7.007312281931597e+19,27686.8364276601,3.446269458643834e+28,13107.960099999997,1
2013-08-25,407743.0,471837.888,65750060.1490848,8444.0,0.147914552981,458603.6,467.388810199078,8.56754595726,2.91017311505,140954.0,555654.047028118,244.0,48353.0,53528.0,27.45229801,11602650.0,8.28333333333333,166254354049.0,222630992552.30054,4323070409608269.0,71301136.0,0.02187871498356906,210317261932.96,47721407331.29798,73.40284372976217,8.469107559559822,19868030116.0,9.532743933887966e+22,59536.0,2338012609.0,2865246784.0,753.6286660298499,134621487022500.0,68.61361111111106,6.778904908300141e+16,1.0504573732922122e+17,2.8424213946047234e+23,602066792384.0,0.0032361803465933243,9.64522534645984e+16,102102160.53519057,628.8822370483114,24.64656912829771,2800478316970664.0,1.7155897603685725e+17,14526784.0,113049923682977.0,153370929853952.0,20688.838728730203,1.5619659964016097e+21,568.3494120370364,2.7640510240250244e+22,4.956455884482249e+22,1.8688937766430606e+31,5083851994890496.0,0.00047867816933224925,4.423335066697729e+22,5387.977467615886,71.7257828553933,3.94738620690283e+20,3544535296.0,5.466302959842987e+18,8.209639133222343e+18,567956.1662619311,1.8122944768149135e+28,4707.827629706781,1
2012-06-15,9464.0,649100.09516,1583177.84744,643.0,0.154256534591195,58153.4926570799,12.5920316269,0.832095533669299,2.98313778934,269180.0,4351600.72403,345.823899371069,37978.0,54986.0,33.56188777,9230700.0,20.1833333333,89567296.0,421330933536.72107,2506452096624.7515,413449.0,0.023795078464084542,3381828708.217046,25141.039088039426,0.6923829771523955,8.899111070188344,72457872400.0,3.585883380220456e+26,119594.16937621126,1442328484.0,3023460196.0,1126.4003106860755,85205822490000.0,407.3669444430988,847664889344.0,2.7348594905253728e+17,3.9681594350458486e+18,265847707.0,0.0036705463441952567,196665150950801.97,1996.5832228638417,0.5761287828771606,26.547274525012778,1.9504210092632e+16,8.240377754371693e+19,41358521.99572546,54776751165352.0,166247982337256.0,37804.1208113392,7.86509385658443e+20,8222.022828662964,8022300512751616.0,1.7751975555492488e+23,6.282302112674613e+24,170940075601.0,0.00056620575911194,1.1436765411720972e+19,0.47939418705041464,79.19417783954871,5.250143272734682e+21,14302765348.785906,2.0803114557577382e+18,9.141311556796359e+18,1268777.6599136873,7.26003218619739e+27,165947.82742490678,2
2019-07-10,40345619.0,364111378.7824,9064159826491.0,62569.0,1.27023689147,21508972.6758,58125055.9333793,68.1388206315,0.680906723228,247870.636107,2302653.81810532,2447.00775194,616784.0,315664.0,85.64297124,17810475.0,13.0166666666667,1627768972493161.0,1.3257709615882038e+17,8.215899336017336e+25,3914879761.0,1.6135017604513684,462635905568311.0,1.1414411764375113e+31,4642.89887705173,0.46363396573709226,61439852244.08881,2.8113479728450977e+25,5987846.938054454,380422502656.0,99643760896.0,7334.718522815466,317213019725625.0,169.43361111111196,6.5673346784230556e+22,4.827282927735492e+25,7.447022470002241e+38,244950111766009.0,2.049529460577119,9.95082305171279e+21,1.963767876190583e+23,316361.6537936206,0.3156914843872463,1.5229135258062386e+16,1.2209164707000306e+19,14652307874.849442,2.346385128781783e+17,3.1453948139474944e+16,628167.0875029801,5.649714557497751e+21,2205.4608379629794,2.649631827811441e+30,1.7576686425905104e+34,6.750100189957009e+51,1.5326283543087417e+19,2.603387930979665,2.1403198112101115e+29,21556509.98252821,0.21495645418510326,3.774855443775465e+21,35854310953568.09,1.4472128052705433e+23,9.928879085499219e+21,53798095.8089323,1.0062409988344975e+29,28707.748574151523,2
2021-05-25,73329130.0,1032788864.5364999,25046487590083.0,68323.0,1.359462617886179,32577927.94728843,153143321.1195184,139.4340447316791,0.5253364545296606,162716.56950149997,2289844.615899725,1899.5447154471544,640506.0,233644.0,85.81813125999999,18718318.75,12.575,5377161306556900.0,1.0666528387105926e+18,6.273265406001817e+26,4668032329.0,1.8481386094299432,1061321389338716.6,5.500374303608956e+32,19441.85283023589,0.27597839045779415,26476681990.336468,2.7493121545849903e+25,3608270.1259832107,410247936036.0,54589518736.0,7364.751652958587,350375456826601.56,158.13062499999998,3.9430256047948075e+23,1.1016271741465473e+27,1.571232641407215e+40,318933972814267.0,2.5124753521921535,3.457565175079276e+22,3.591651443497345e+24,2710856.177197833,0.1449815091698999,4308194865249696.5,1.2006544616586273e+19,6854070449.717246,2.627662645186742e+17,1.2754513515553984e+16,632029.224050902,6.558439483057192e+21,1988.4926093749996,2.8913863716732706e+31,1.1377482783293655e+36,3.935385885413915e+53,2.1790525824589165e+19,3.4156163196656446,1.1264030914678636e+30,377985641.4725513,0.07616407199967469,7.010146892174075e+20,13019613302062.896,1.6830336902179796e+23,2.980015555828095e+21,54239566.909756236,1.2276296074644974e+29,25005.29456289062,2
2013-06-27,329239.0,3870268.17574,19339258.2724,9066.0,0.126948651813,410408.76006,161.50843685,8.49285572511,2.81917843858252,150970.88620506,582637.004606,202.0,53524.0,48324.0,47.29444705,11345025.0,8.61666666667,108398319121.0,14978975752145.826,374006910526591.8,82192356.0,0.016115960197138308,168435350333.98666,680425929.8141334,72.12859836753368,7.9477670685685755,22792208481.541176,1.1523708309774853e+23,40804.0,2864818576.0,2335208976.0,2236.764721765254,128709592250625.0,74.24694444450188,3.568895418907892e+16,5.7972653158711116e+19,7.233016238336157e+21,745155899496.0,0.0020458994196986776,6.9127343280843176e+16,4212943.565580261,612.5777795898682,22.40617355458473,3440959913028756.0,1.9778538298588835e+17,8242408.0,153336549461824.0,112846638556224.0,105786.55069683479,1.460213541823147e+21,639.7611712970387,1.1750195588258154e+22,2.243697145833726e+26,1.3988116912164605e+29,6755583384830736.0,0.0002597241730757462,2.837046724213282e+22,5202.534702464984,63.16700137622313,5.194847674660375e+20,1664966416.0,8.207185473394668e+18,5.453200961590968e+18,5003116.420533594,1.6566159137322147e+28,5512.608759344949,2
2021-05-02,72344287.0,337492054.7,20608845737768.0,60272.0,1.407752259459459,70637245.5046327,189527186.50027975,300.31054913667,2.3614465506839966,52587.29314847999,1492195.7128367196,1271.427027027027,587240.0,235214.0,84.96037570000003,18697456.25,5.9,5233695861538369.0,1.1390088698562779e+17,4.247245226431182e+26,3632713984.0,1.9817664240132118,4989620452481752.0,1.290286230035002e+33,90186.42592276828,5.576429811737345,2765423400.6841707,4.957961518120539e+24,1616526.6850547844,344850817600.0,55325625796.0,7218.265439085156,349594870220664.06,34.81,3.78627995477844e+23,3.844064438093201e+25,8.753082168199176e+39,218950937243648.0,2.789836161125491,3.5245304487689e+23,6.807921617266752e+24,27083935.09354015,13.168440944058561,145426131051444.94,3.322594667354505e+18,2055295717.2890596,2.02510194127424e+17,1.3013361745980344e+16,613266.5436070005,6.536534791175294e+21,205.37900000000002,2.739157237108385e+31,1.2973412056112754e+34,1.8039092013442468e+53,1.3196610889549152e+19,3.927398159346113,2.4896312259824205e+31,8133591420.722969,31.096569445233,7.647566585051603e+18,2613158523494.21,1.1892208639938846e+23,3.060924869719021e+21,52103355.94909121,1.2221657328460295e+29,1211.7361000000003,2
