Date,Bitcoin_my_wallet_num_users,Volume,Difficulty,wallet_num_transaction,Bitcoin_Avg_Block_Size,Miners_Revenue,Hash_Rate,Bitcoin_Cost_Transaction,Bitcoin_Cost_percentage_of_Transaction_Volume,Estimated_Transaction_Volume,Total_Output_Volume,num_transaction_per_Block,num_of_unique_addresses,num_of_transaction,Total_transaction_fees,Total_Bitcoins,Median_transaction_confirmation_time,LT_Rate,AAA,Gold,Oil,Class
2014-03-24,1423642.0,7230990.78936,5006860589.21,26501.0,0.250615138881,2197695.78,37582.750873,30.3197364936,5.35808840163409,107583.36394267,585139.69218,371.0,145432.0,72484.0,14.41318613,12560925.0,6.65,1.02,2.77,1310.75,103.13,2
2014-03-25,1428415.0,6384680.23308,5006860589.21,26501.0,0.246535318471338,2453784.16910848,39324.9976022,32.0995273485929,4.94458779757,80189.0,501214.933179,457.853503184713,146464.0,71883.0,14.55404643,12559900.0,8.66666666667,1.03,2.76,1313.5,103.39,2
2014-03-26,1432812.0,4709236.1048,5006860589.2054,24640.0,0.236893728108,2178597.6,39324.9976022039,30.7104257119,2.60553549541,160735.0,521418.676117358,361.0,146839.0,70940.0,13.74833968,12569050.0,8.26666666666667,1.0,2.72,1304.0,103.62,3
2014-03-27,1436682.0,21660004.8214,5006860589.21,24640.0,0.2084915651,2307261.0,45547.3073494,33.3636179597,3.0798160626949,197774.53770178,806230.248789,360.0,163425.0,69155.0,12.76760033,12573625.0,7.6,0.97,2.71,1296.0,103.79,3
2014-03-28,1436682.0,6383424.66542,5006860589.21,20368.0,0.220066586206897,2543758.8037429,42560.5986707,32.6386543457267,5.80883613894,73750.0,509121.73993,385.511494252874,126941.0,67079.0,12.32486726,12571950.0,7.13333333333,1.02,2.74,1294.75,104.27,3
2014-03-31,1451982.0,11933723.0391,5006860589.21,21600.0,0.209375430939227,2793367.55892397,44551.7377898,35.4016546343574,3.64387552853,123138.0,703152.602694,361.591160220994,157020.0,65448.0,12.70160393,12584000.0,7.91666666667,1.03,2.66,1291.75,104.08,3
2014-04-01,1455667.0,9510860.2578,5006860589.2054,23527.0,0.199054965457,2063910.0,44551.7377898386,30.917220924,3.86563462658,119980.0,687092.912881854,426.0,155429.0,66756.0,13.09056906,12594925.0,7.23333333333333,1.06,2.67,1283.75,103.25,3
2014-04-02,1459364.0,13651170.1497,5006860589.21,23527.0,0.168388761007,2326614.03,51769.6170966,34.5748979076,3.83516021951229,171229.6364548,842061.80307,449.0,137224.0,67292.0,13.42152449,12596125.0,6.8,1.11,2.7,1292.0,101.72,3
2014-04-03,1462892.0,7827738.07648,5006860589.21,25761.0,0.174450751219512,2761931.33773585,50027.3703674,37.1456994611702,3.86238344771,130438.0,663996.414102,327.19512195122,144468.0,67075.0,13.46028103,12605150.0,5.83333333333,1.08,2.69,1284.0,101.57,2
2014-04-04,1466318.0,12067476.3192,5006860589.2054,25761.0,0.186048587607,2027406.08,50027.3703673607,34.0111739641,3.83554166506,116985.0,670524.781364418,394.0,154707.0,59610.0,12.15739669,12609625.0,5.46666666666667,1.04,2.63,1297.25,103.12,2
2014-04-07,1477320.0,2459524.12,6119726089.12815,27036.0,0.259209822386,1777684.05,44415.1321567057,25.3588971627,3.63109398773,107819.0,467993.229885194,248.0,136394.0,70101.0,15.09697226,12620725.0,9.1,1.02,2.61,1299.0,102.16,3
2014-04-08,1481350.0,3635252.10153,6119726089.13,27036.0,0.244460763602,1611997.8,44110.9189228,25.078530757,3.44066898645744,118193.49206641,485103.878106,353.0,144875.0,64278.0,13.2776719,12620425.0,8.06666666667,1.01,2.6,1309.5,103.16,3
2014-04-09,1485378.0,14696324.8165,6119726089.13,25981.0,0.243824236024845,2150368.59522249,53237.3159413,29.0645337661516,1.96880747148,223282.0,851803.105074,404.67701863354,165795.0,65153.0,20.25920875,12628725.0,8.21666666667,1.02,2.59,1301.75,104.22,1
2014-04-10,1490494.0,3539452.7244,6119726089.12815,25981.0,0.244832160489,1600254.61,53237.3159412568,23.92939872,1.84242985831,202939.0,832228.29364563,459.0,159374.0,66874.0,14.57004853,12632450.0,7.48333333333333,0.96,2.54,1320.5,104.33,3
2014-04-11,1493700.0,5630343.87206,6119726089.13,21339.0,0.179252398014,1703744.82,48674.117432,32.8230261814,2.497570354824,189792.19330236,455422.910494,386.0,124543.0,51907.0,9.91757697,12632500.0,9.01666666667,0.93,2.53,1318.0,104.07,3
2014-04-14,1500777.0,14255961.1123,6119726089.13,23640.0,0.21607968257,2396149.81,59321.5806203,31.9990092412,5.09199625437447,128481.24100778,680667.752588,290.0,166401.0,74882.0,16.40310745,12644600.0,6.78333333333,0.94,2.55,1325.75,104.81,2
2014-04-15,1508504.0,17293604.9893,6119726089.13,24848.0,0.241621071428572,2905406.24490792,45327.7718586,31.461496133191,2.22001441226,168467.0,828585.863624,400.049450549451,142870.0,72809.0,16.49954518,12654575.0,6.43333333333,0.93,2.55,1298.0,105.21,2
2014-04-16,1512017.0,17021803.81,6119726089.12815,24848.0,0.219337929254,2160675.0,45327.7718585558,32.1471612212,3.27174691471,133415.0,808972.686487201,475.0,149841.0,67212.0,15.27722248,12658925.0,8.93333333333333,0.9,2.56,1301.5,106.06,3
2014-04-17,1515608.0,5910268.09861,6978842649.59,16161.0,0.196252981822,1877681.76,54119.543371,33.1745893993,3.96022260032156,129836.08770382,671188.436087,412.0,123771.0,56600.0,12.11666488,12657050.0,7.0,0.95,2.62,1299.0,105.53,2
2014-04-22,1534956.0,4176593.8492,6978842649.59238,29703.0,0.215334919521,2138759.7,53425.7030713554,29.6444717036,3.6974471406,118704.0,886317.347175514,378.0,162297.0,72147.0,14.28109385,12683800.0,8.55,0.93,2.62,1286.75,105.19,3
2014-04-23,1538908.0,2950180.15545,6978842649.59,26692.0,0.247278388666,1813512.4,50997.2620227,26.8037127359,4.13047202661976,145143.83210425,559681.808037,406.0,129810.0,67659.0,14.18530262,12681750.0,7.6,0.89,2.59,1285.25,104.99,3
2014-04-24,1542893.0,14864619.0544,6978842649.59,26692.0,0.279837377483444,2506178.88523505,56894.9045695,28.4305213240355,3.29914235856,124699.0,550861.729103,481.417218543046,157853.0,72694.0,14.94749758,12691575.0,9.28333333333,0.89,2.6,1291.5,105.2,1
2014-04-25,1546871.0,3993448.305,6978842649.59238,21647.0,0.177580270874,2068904.8,56894.9045694954,35.4040214248,5.63119502151,79202.0,557906.38545585,362.0,154706.0,58437.0,10.52495082,12696025.0,8.0,0.88,2.58,1301.25,105.37,3
2014-04-28,1558676.0,3607646.856,6978842649.59238,24456.0,0.224378465097,1773787.4,57588.7448691234,27.6260750385,4.11051241868,96387.0,582844.636266595,337.0,146280.0,64207.0,12.17060621,12708300.0,7.58333333333333,0.91,2.6,1299.0,105.43,2
2014-04-29,1562212.0,6613111.09721,8000872135.97,23650.0,0.241506439366,1644238.0,58067.9246281,25.7125119239,3.90551992939269,137376.6770322,548190.837596,507.0,137816.0,63947.0,12.53470401,12706825.0,8.16666666667,0.93,2.61,1297.75,104.95,2
2014-04-30,1565426.0,4875835.14374,8000872135.97,23650.0,0.268898347826087,1798323.6098464,66817.8858734,25.8212881017503,5.57941764762,75492.0,471807.902522,461.282608695652,134499.0,63657.0,12.95582061,12716150.0,7.66666666667,0.9,2.6,1288.5,103.95,3
2014-05-01,1565426.0,4861252.6681,8000872135.96816,25162.0,0.190701271506,1906840.11,66817.8858733963,31.5696778199,6.18685601163,68872.0,449043.555727504,432.0,132989.0,60401.0,11.50948836,12720400.0,7.65,0.83,2.57,1278.5,103.77,3
2014-05-02,1571997.0,3330775.1949,8000872135.97,25162.0,0.199040916231,1568979.5,57272.4736058,27.9615679356,5.73986863866715,103501.56921883,658967.992093,438.0,103028.0,56112.0,11.0080935,12719200.0,6.96666666667,0.8,2.57,1281.25,104.25,2
2014-05-06,1586766.0,4859661.74835,8000872135.97,32728.0,0.219220350515464,2583817.44080909,64829.2583176,28.7996415485258,3.78988500555,107866.0,799617.092758,398.082474226804,137586.0,77228.0,15.00387446,12739650.0,7.0,0.82,2.57,1306.25,103.69,3
2014-05-07,1590435.0,3441714.012,8000872135.96816,30102.0,0.230565009973,1727589.5,64829.2583176404,25.259741494,4.8438046035,80784.0,840071.956870138,415.0,139545.0,68393.0,13.58134445,12743550.0,7.98333333333333,0.84,2.56,1296.0,103.68,1
2014-05-08,1593737.0,3479164.12754,8000872135.97,30102.0,0.221448628299,1882663.3,66022.4348511,27.8117870385,5.27518007134383,98389.8395208301,1352519.57827,466.0,140925.0,67693.0,15.8661507,12743500.0,8.13333333333,0.84,2.54,1287.0,103.94,2
2014-05-09,1596786.0,1987268.04243,8000872135.97,25048.0,0.217087770588235,2305086.13988772,70397.4154738,30.2132033959122,7.68980894366,57674.0,730814.540275,389.958823529412,119139.0,66293.0,15.57402453,12752125.0,7.6,0.85,2.55,1291.25,104.46,3
2014-05-12,1606735.0,2631621.40245,8853416309.13,30998.0,0.256592359756097,2174293.30588062,74817.9710179,24.6574427974667,5.07849047181,83942.0,708545.995809,453.768292682927,125036.0,74418.0,13.93177704,12764450.0,7.76666666667,0.89,2.58,1298.75,104.21,2
2014-05-13,1610679.0,2031951.625,8853416309.1278,28897.0,0.248764864604,1683457.38,74817.9710179175,24.0387454127,3.48183209145,108047.0,678338.794865715,341.0,126152.0,70031.0,12.04391208,12768200.0,7.0,0.86,2.55,1296.5,104.5,2
2014-05-14,1614349.0,2812034.16881,8853416309.13,28897.0,0.238718998001,1868696.38,73057.5481704,25.6826648892,3.23759553468135,131677.77281357,790157.093207,388.0,151809.0,72761.0,12.75536468,12767800.0,7.4,0.78,2.49,1305.25,105.62,2
2014-05-15,1617504.0,1673318.64424,8853416309.13,28964.0,0.247333789473684,2329797.59349022,80099.2395604,27.4707887453156,5.94160045043,76781.0,767480.928566,437.970760233918,127748.0,74893.0,12.8013398,12776900.0,7.5,0.72,2.47,1299.0,105.66,3
2014-05-16,1620557.0,2454588.8059,8853416309.1278,28964.0,0.177015622457,2058582.72,80099.2395603588,37.0401914461,10.4171471085,44004.0,651741.425215487,425.0,123629.0,55577.0,9.7917159,12781475.0,6.26666666666667,0.74,2.48,1291.5,105.95,2
2014-05-19,1630948.0,1116943.4593,8853416309.1278,28405.0,0.219858585123,2176239.87,77898.7110010083,31.2893931159,3.63383458784,123478.0,529418.786190444,357.0,137175.0,69552.0,12.69875738,12794225.0,6.53333333333333,0.79,2.48,1302.0,106.43,1
2014-05-20,1634540.0,5867533.83487,8853416309.13,28405.0,0.238531760955,2208604.81,78338.8167129,31.0546233127,3.41614986945691,159248.8608272,880729.109761,389.0,145579.0,71120.0,13.27575617,12792500.0,6.83333333333,0.78,2.46,1295.5,106.18,1
2014-05-21,1638215.0,8273162.57552,8853416309.13,28884.0,0.236798091428571,2679568.52756389,73497.6538823,33.8273834795285,3.98643107802,105031.0,802081.579576,393.742857142857,129318.0,68905.0,12.79533682,12802850.0,6.53333333333,0.81,2.49,1287.25,106.82,3
2014-05-22,1641667.0,3521976.4618,8853416309.1278,28884.0,0.259377352799,2089836.14,73497.6538823072,28.0165181719,3.21543035631,123218.0,773918.640208564,408.0,137973.0,74593.0,12.99220611,12806800.0,7.45,0.79,2.5,1298.5,107.0,1
2014-05-23,1644710.0,4227327.36092,10455720138.5,23965.0,0.186036927359,2196642.24,87319.120099,37.7780456093,3.33283327485892,139186.0403562,973175.146707,503.0,113362.0,58146.0,12.10475911,12804675.0,6.93333333333,0.77,2.48,1291.5,106.92,1
2014-05-27,1660245.0,5211005.77788,10455720138.5,30215.0,0.296760823529412,2171401.39268694,91996.9301043,30.593890703585,3.11282761651,142571.0,932703.750453,503.852941176471,161438.0,68524.0,12.14135874,12826650.0,8.26666666667,0.75,2.47,1275.5,106.79,3
2014-05-28,1664442.0,11364807.702,10455720138.4848,30215.0,0.280177393032,1867016.0,91996.9301043173,28.3181556196,4.11224348699,79932.0,869282.339182977,371.0,156184.0,65930.0,12.39205713,12829925.0,6.93333333333333,0.67,2.42,1263.5,106.35,1
2014-05-29,1668573.0,10417485.6296,10455720138.5,26627.0,0.223721521764,2489105.61,84720.3367627,37.1869068499,4.60962302784471,81077.5308734399,920847.434313,363.0,137258.0,66935.0,12.06522539,12828450.0,7.83333333333,0.68,2.43,1255.0,106.45,2
2014-05-30,1672398.0,8690735.14155,10455720138.5,26627.0,0.220130371257485,2667113.68140693,79003.0134229,38.3139930099255,4.29311209754,88724.0,602173.780592,389.982035928144,123216.0,65127.0,11.59815107,12837800.0,7.38333333333,0.71,2.43,1250.5,105.91,2
2014-06-02,1684203.0,15062190.4919,10455720138.5,27378.0,0.199626906735751,3650788.78347102,97714.2534441,49.2000159490993,3.77739619393,124768.0,1139172.2996,333.854922279793,162366.0,64434.0,11.70443213,12851450.0,6.86666666667,0.78,2.53,1247.25,105.6,3
2014-06-03,1688351.0,13311959.4,10455720138.4848,27378.0,0.198336898303,2957055.42,97714.2534441336,44.5105053059,4.46921665212,102635.0,906950.889311302,411.0,160756.0,66435.0,12.26613461,12851825.0,5.98333333333333,0.85,2.57,1242.75,105.14,3
2014-06-04,1688351.0,7171685.02365,10455720138.5,27880.0,0.25803135839,2395764.64,75364.7167521,35.9212030887,4.56272235605139,117537.12205406,1002352.43025,369.0,148891.0,66695.0,12.24567,12859650.0,6.43333333333,0.88,2.57,1245.25,105.56,3
2014-06-05,1696012.0,3423735.08983,11756551916.9,27880.0,0.262957598684211,2708518.43397621,86494.3621242,37.9004594477808,3.63783922624,102011.0,1178339.32341,440.427631578947,150478.0,66945.0,12.34989787,12863350.0,7.76666666667,0.86,2.56,1252.5,104.73,2
2014-06-06,1699443.0,7112332.182,11756551916.904,21928.0,0.191754870945,2508586.2,86494.3621241971,47.1396985869,6.26197656038,61227.0,1049433.72248384,397.0,143645.0,53216.0,9.12080675,12863700.0,7.41666666666667,0.85,2.57,1247.5,105.38,3
2014-06-09,1711347.0,1707138.9245,11756551916.904,23117.0,0.217348982385,2883561.93,79481.3057357487,44.0507474794,2.56989752649,172653.0,389374.168040356,289.0,137265.0,65460.0,12.193239,12878750.0,8.93333333333333,0.86,2.59,1253.5,105.72,3
2014-06-10,1715846.0,4917376.85601,11756551916.9,27753.0,0.24059356402,2342363.4,85325.5193928,38.0185908361,3.14434282162791,166601.58810253,546126.051873,321.0,141736.0,61611.0,10.95603824,12875500.0,6.75,0.87,2.61,1259.5,105.89,3
2014-06-11,1720129.0,5290172.33935,11756551916.9,27753.0,0.251775746575342,2732109.18704523,90585.3116841,38.9100658973058,2.65480531621,146414.0,686936.3531,430.321917808219,140825.0,62827.0,11.27334026,12886275.0,7.8,0.88,2.6,1262.0,106.02,2
2014-06-12,1724098.0,6450427.8646,11756551916.904,25835.0,0.221003623236,2451384.0,90585.3116841254,37.6608747753,1.3888023829,303283.0,1111447.58093751,394.0,146361.0,65091.0,12.22428882,12890475.0,7.71666666666667,0.83,2.57,1265.75,107.46,3
2014-06-13,1727532.0,8696987.11546,11756551916.9,25835.0,0.185908951543,2459869.28,102858.160364,41.7202774715,4.14576653779168,111871.27740267,472211.46094,412.0,136421.0,58961.0,9.95194649,12887650.0,7.35,0.85,2.59,1273.0,109.31,2
2014-06-16,1740222.0,3078078.83339,11756551916.9,27566.0,0.20643575004,2666116.65,104027.003095,39.6330704623,5.33117994041584,106229.28060928,460801.322288,261.0,157183.0,67270.0,11.98842568,12909050.0,5.8,0.83,2.58,1276.25,109.09,2
2014-06-17,1744305.0,5370642.47576,13462580114.5,27566.0,0.214619630434783,3465497.66274646,113768.842859,42.8898225587433,5.01699772889,84951.0,573046.442966,380.853260869565,153204.0,70077.0,12.0249054,12913300.0,6.38333333333,0.86,2.62,1267.5,108.81,2
2014-06-18,1748219.0,3965892.8,13462580114.5253,25790.0,0.227848008768,2288559.84,113768.842858603,36.7227188703,4.76047914746,79551.0,549689.613936265,327.0,144626.0,62320.0,12.63691856,12911750.0,6.5,0.82,2.6,1269.75,109.6,3
2014-06-19,1752029.0,4531653.29796,13462580114.5,25790.0,0.187374542855,2750677.88,123807.27017,45.9334359762,5.80990515795365,88438.93006766,609970.364121,342.0,142279.0,59884.0,11.25311797,12921700.0,8.11666666667,0.84,2.59,1293.0,110.26,3
2014-06-20,1755717.0,2181393.92394,13462580114.5,21253.0,0.178434682795699,3429551.41602032,126484.184119,50.7863498055698,8.20158121988,57721.0,503587.727899,308.5,131691.0,57381.0,10.71588434,12926425.0,5.71666666667,0.8,2.6,1312.5,110.48,2
2014-06-23,1766949.0,2312887.33764,13462580114.5,24888.0,0.204360852272727,3540092.79362386,132507.240506,52.5657469430087,2.22479924824,222986.0,974332.675123,342.136363636364,149893.0,60216.0,11.29559499,12935900.0,8.25,0.8,2.59,1313.5,110.3,2
2014-06-24,1770973.0,3115477.885,13462580114.5253,28585.0,0.195875060174,2642787.0,132507.240505902,41.4489805521,4.41376531557,105601.0,882381.495034408,496.0,148534.0,63760.0,11.5556694,12944800.0,6.01666666666667,0.76,2.57,1318.5,109.62,3
2014-06-25,1775116.0,3089629.11109,13462580114.5,28585.0,0.20450818469,2438734.0,114438.071346,39.1111075472,4.62244457572187,110079.65037256,523609.744551,514.0,141973.0,62354.0,11.37751104,12949075.0,5.75,0.74,2.55,1316.75,109.63,2
2014-06-26,1779103.0,4008598.56359,13462580114.5,28227.0,0.205764573099415,2992633.06533511,125145.727144,41.8801945972418,6.81187426752,68777.0,465624.735033,359.251461988304,143429.0,61432.0,10.13416507,12947700.0,6.21666666667,0.71,2.52,1311.75,109.38,3
2014-06-27,1782880.0,2689215.0796,13462580114.5253,28227.0,0.170599284657,2796722.72,125145.727144463,49.1662310356,7.28317729674,64313.0,487614.045979167,475.0,144281.0,56883.0,9.87835113,12958425.0,6.0,0.72,2.53,1317.5,109.17,2
2014-06-30,1795938.0,1005979.2334,16818461371.1611,31385.0,0.312446200329,2265705.9,104506.281189491,31.8870985448,2.52018233849,137371.0,670095.338531695,358.0,153158.0,71054.0,12.36328988,12969350.0,9.3,0.71,2.51,1315.0,108.59,1
2014-07-01,1800748.0,4473747.88999,16818461371.2,31385.0,0.277716444551,2281152.0,116210.984683,33.6830665643,2.35829465215835,164953.23751804,953854.065865,431.0,152310.0,67724.0,13.73343865,12972825.0,8.31666666667,0.77,2.55,1327.5,108.68,3
2014-07-02,1805638.0,2873518.20482,16818461371.2,26987.0,0.291681109489051,2261661.30916854,111194.683186,33.2881179413109,3.82091425274,87309.0,646583.720674,487.065693430657,142946.0,66728.0,12.74840425,12971600.0,8.26666666667,0.83,2.6,1326.5,108.35,2
2014-07-03,1809955.0,3432108.8331,16818461371.1611,26987.0,0.205818897486,2548314.9,111194.683185619,41.1675885688,4.84806684995,82713.0,604883.464547067,444.0,135992.0,61901.0,10.58824881,12980150.0,8.16666666666667,0.82,2.62,1317.5,107.17,3
2014-07-07,1826405.0,1898911.71562,16818461371.2,26776.0,0.252847447807,2533469.4,135440.140422,36.1707175695,4.49739751373387,98106.84521473,400562.566875,344.0,192201.0,70042.0,12.21686237,12995200.0,8.16666666667,0.8,2.6,1313.0,106.89,2
2014-07-08,1826405.0,1504875.44234,16818461371.2,34819.0,0.285394313333333,2661544.47118273,132931.989673,36.1588499895761,4.4614370656,89343.0,462661.14076,467.446666666667,160879.0,70117.0,12.27727536,12995100.0,7.1,0.74,2.57,1323.0,106.25,2
2014-07-09,1835713.0,1672213.4799,16818461371.1611,34819.0,0.232634005608,2392970.58,132931.989673033,37.3050631372,5.18019847917,74534.0,467382.069264812,503.0,157335.0,64146.0,11.22613459,13003025.0,7.4,0.71,2.55,1322.75,105.49,2
2014-07-10,1840140.0,3164691.20355,16818461371.2,27147.0,0.233491039276,2370595.91,125407.537427,39.5435438456,5.02956824499675,100164.57212886,439592.253131,410.0,145718.0,59949.0,11.12342321,13006775.0,7.81666666667,0.7,2.53,1340.25,105.16,2
2014-07-11,1844181.0,3241515.39792,16818461371.2,27147.0,0.233474307692308,2721173.49560002,137948.29117,42.2470307183558,7.70552667009,53650.0,457155.405273,378.698717948718,145144.0,59077.0,10.87078401,13007150.0,7.8,0.67,2.53,1335.0,104.87,2
2014-07-14,1856572.0,2130092.22307,17336316978.5,32561.0,0.263035459259259,2324693.38813598,118927.432811,34.8211289246114,5.15149936896,67184.0,597198.165472,464.896296296296,151679.0,62761.0,11.75980369,13019000.0,6.96666666667,0.7,2.54,1306.0,104.12,3
2014-07-15,1860837.0,2372823.4128,17336316978.5078,32561.0,0.22431528496,2562788.76,118927.432811316,37.8176510691,3.85433743475,107334.0,564831.830035056,413.0,154269.0,67767.0,12.33196333,13025950.0,8.4,0.72,2.55,1310.0,103.65,2
2014-07-16,1865266.0,4091992.92579,17336316978.5,31000.0,0.221543613233,2683662.0,147366.601527,39.098779102,3.74352808838871,112557.96867905,473771.877985,467.0,146474.0,68638.0,12.74168175,13030225.0,6.75,0.72,2.55,1301.0,104.44,2
2014-07-17,1869646.0,2412825.5353,17336316978.5,31000.0,0.226245488372093,3002451.26742862,137025.08563,41.5179178813919,4.95221264573,80489.0,552675.727971,385.075581395349,141439.0,66233.0,11.76351954,13030875.0,6.46666666667,0.64,2.51,1302.5,105.04,3
2014-07-18,1873719.0,3076388.994,17336316978.5078,28053.0,0.189716339111,2719265.2,137025.08563043,46.4911130108,5.82714077637,73964.0,514425.221870095,435.0,141523.0,58490.0,10.4567612,13038500.0,7.58333333333333,0.67,2.52,1307.25,105.54,3
2014-07-21,1887510.0,918987.63,17336316978.5078,26874.0,0.261688952679,2227013.58,128407.155716566,33.278247187,3.3589423829,106760.0,448465.586733738,329.0,135234.0,66921.0,11.8573934,13050050.0,7.73333333333333,0.64,2.52,1311.5,105.07,3
2014-07-22,1892183.0,1821393.43707,17336316978.5,31271.0,0.254008959417,2277178.61,125821.776742,33.0500081276,4.78921358930027,89012.6897304,411686.293898,437.0,155345.0,68901.0,11.23511096,13053700.0,7.85,0.64,2.51,1310.25,105.74,3
2014-07-23,1896770.0,6237962.00411,17336316978.5,31271.0,0.260616226027397,2487264.2702008,128407.155717,35.018574207003,3.56824124322,104673.0,518394.673916,458.102739726027,150217.0,66883.0,11.00879636,13057425.0,8.03333333333,0.65,2.51,1308.0,105.3,2
2014-07-24,1901107.0,2498800.4379,17336316978.5078,28452.0,0.235249543646,2371191.65,128407.155716566,37.557482379,4.99733345261,78742.0,536981.677497219,368.0,149324.0,63135.0,10.19839577,13054725.0,7.5,0.67,2.54,1292.75,105.22,3
2014-07-25,1901107.0,2386789.84206,18736441558.3,28452.0,0.22385371072,2090942.92,130395.098647,36.346525518,5.99240494205904,76528.14729764,349792.160654,439.0,130299.0,57528.0,9.50827747,13064850.0,7.18333333333,0.61,2.51,1294.75,105.31,3
2014-07-28,1922272.0,2815216.59368,18736441558.3,27676.0,0.238038210261,2171902.5,138777.640703,33.5703742059,4.7723013099561,94533.5479947199,542927.254693,345.0,147327.0,64697.0,10.6532582,13076000.0,8.41666666667,0.64,2.53,1304.5,105.11,3
2014-07-29,1930905.0,4145810.97858,18736441558.3,27676.0,0.241562812080537,2587762.30485722,162993.873309,37.9676673688282,5.7269525343,76568.0,401968.064979,413.469798657718,151806.0,61607.0,10.39546815,13080375.0,7.43333333333,0.6,2.5,1299.25,105.44,2
2014-07-30,1937615.0,2393816.75,18736441558.3102,29542.0,0.248131015084,2262546.0,162993.873308595,33.4098137948,4.58809654018,84153.0,420687.449590003,552.0,156102.0,67721.0,11.02486059,13078650.0,6.85,0.69,2.57,1294.5,105.21,2
2014-07-31,1943654.0,7216949.14115,18736441558.3,29542.0,0.246508978551,2308439.9,142503.21495,33.3189945585,5.20483478072127,93430.9315896501,467637.698937,515.0,146378.0,69283.0,10.87967636,13088050.0,8.05,0.7,2.59,1285.25,103.6,3
2014-08-01,1949629.0,2711525.26632,18736441558.3,26387.0,0.243288789808917,2902813.90643991,157405.511938,36.9822899969412,5.78160905609,73232.0,371023.994795,432.579617834395,133227.0,67915.0,10.67915418,13092275.0,7.6,0.66,2.54,1291.25,102.89,2
2014-08-04,1970816.0,4052712.00992,18736441558.3,27302.0,0.3013055234375,2137667.01109539,122943.950153,30.1627888853747,2.42997125895,136298.0,529514.941705,530.0546875,166966.0,67847.0,11.0974416,13102750.0,7.78333333333,0.68,2.53,1290.5,102.58,2
2014-08-05,1978691.0,3102683.815,18736441558.3102,35000.0,0.28992382997,2231599.2,122943.950152769,28.3126008627,3.28384769732,116845.0,618996.162766312,385.0,168882.0,78820.0,12.93168516,13102925.0,9.23333333333333,0.66,2.53,1284.75,102.23,3
2014-08-06,1984961.0,3166937.84489,18736441558.3,35000.0,0.248574013923,2311376.64,146228.789197,32.6779483119,4.52634468537823,117425.15181797,452393.10865,435.0,153189.0,70732.0,11.21723833,13110500.0,7.65,0.66,2.52,1306.5,102.05,2
2014-08-07,1990454.0,2961285.4482,19729645940.6,29462.0,0.24978705625,2541691.97252622,157903.329124,34.1749287043178,5.23542837096,77090.0,297685.622151,436.95625,151292.0,69913.0,10.97700977,13114525.0,7.16666666667,0.61,2.48,1305.25,102.22,3
2014-08-08,1995407.0,2590252.1026,19729645940.5771,29462.0,0.198908734184,2551035.74,157903.329123918,40.5183567344,4.70021323974,92209.0,337944.152797004,477.0,149498.0,62960.0,9.89679335,13114900.0,6.56666666666667,0.62,2.48,1309.75,103.1,2
2014-08-11,2005514.0,1891342.721,19729645940.5771,32495.0,0.237252567354,2584002.98,178499.415531385,32.7736160012,4.22734088801,107325.0,559067.889812784,359.0,170341.0,78844.0,12.42984721,13127050.0,6.38333333333333,0.63,2.49,1307.25,102.29,3
2014-08-12,2017054.0,13355520.1831,19729645940.6,32495.0,0.276210936771,2165901.18,153980.265046,28.874447481,4.40294856824502,120688.85874127,717606.614441,388.0,173743.0,75011.0,12.599707,13136325.0,6.4,0.67,2.5,1315.75,101.66,3
2014-08-13,2022619.0,12855082.6947,19729645940.6,29958.0,0.316760731034483,2411608.84647239,166730.223299,29.8984483817554,3.09333001151,137780.0,700727.310472,522.331034482759,168931.0,75738.0,12.41970851,13140575.0,7.61666666667,0.64,2.47,1312.0,100.88,1
2014-08-14,2027773.0,14029610.3138,19729645940.5771,29958.0,0.234533538116,2034983.6,166730.223298547,29.1971591724,2.97112311756,137490.0,747261.470331775,462.0,165350.0,69698.0,10.97370877,13138975.0,6.98333333333333,0.61,2.45,1313.5,100.99,3
2014-08-15,2032708.0,6187407.02583,19729645940.6,31998.0,0.302976485581,2183101.0,167710.989318,28.9770371255,3.03762281369158,151042.6072671,689805.105895,449.0,161700.0,75339.0,14.69897958,13148925.0,6.75,0.57,2.42,1296.0,99.94,3
2014-08-18,2049465.0,8989449.07859,19729645940.6,30002.0,0.193883506997,2516475.0,202037.799997,33.3493466564,3.24601474371851,202217.23343131,655716.688396,335.0,172107.0,75458.0,12.87741605,13162575.0,5.98333333333,0.62,2.45,1296.75,99.42,2
2014-08-19,2055092.0,8069204.96225,23844670038.8,30018.0,0.221730553763441,2809058.54143764,187281.346344,33.0855039449447,3.87004162023,102376.0,575101.376527,401.827956989247,163890.0,74740.0,12.80157171,13163225.0,5.88333333333,0.65,2.47,1296.5,98.93,3
2014-08-20,2060507.0,8730383.9,23844670038.8033,30018.0,0.246199006126,2214059.58,187281.346343637,29.3369495164,3.73584163938,112719.0,564014.546176288,445.0,163469.0,75470.0,11.94405134,13170725.0,7.15,0.67,2.5,1295.0,99.52,1
2014-08-21,2066099.0,8286029.15529,23844670038.8,28733.0,0.230780708123,2091138.75,190837.321274,30.6465801507,2.99998190615052,162912.19967594,3355242.27404,461.0,156481.0,68234.0,10.85000669,13174750.0,6.66666666667,0.64,2.49,1275.25,99.03,3
