Date,Bitcoin_my_wallet_num_users,Volume,Difficulty,wallet_num_transaction,Bitcoin_Avg_Block_Size,Miners_Revenue,Hash_Rate,Bitcoin_Cost_Transaction,Bitcoin_Cost_percentage_of_Transaction_Volume,Estimated_Transaction_Volume,Total_Output_Volume,num_transaction_per_Block,num_of_unique_addresses,num_of_transaction,Total_transaction_fees,Total_Bitcoins,Median_transaction_confirmation_time,LT_Rate,AAA,Gold,Oil,Bitcoin_my_wallet_num_users_2,Volume_2,Difficulty_2,wallet_num_transaction_2,Bitcoin_Avg_Block_Size_2,Miners_Revenue_2,Hash_Rate_2,Bitcoin_Cost_Transaction_2,Bitcoin_Cost_percentage_of_Transaction_Volume_2,Estimated_Transaction_Volume_2,Total_Output_Volume_2,num_transaction_per_Block_2,num_of_unique_addresses_2,num_of_transaction_2,Total_transaction_fees_2,Total_Bitcoins_2,Median_transaction_confirmation_time_2,LT_Rate_2,AAA_2,Gold_2,Oil_2,Bitcoin_my_wallet_num_users_3,Volume_3,Difficulty_3,wallet_num_transaction_3,Bitcoin_Avg_Block_Size_3,Miners_Revenue_3,Hash_Rate_3,Bitcoin_Cost_Transaction_3,Bitcoin_Cost_percentage_of_Transaction_Volume_3,Estimated_Transaction_Volume_3,Total_Output_Volume_3,num_transaction_per_Block_3,num_of_unique_addresses_3,num_of_transaction_3,Total_transaction_fees_3,Total_Bitcoins_3,Median_transaction_confirmation_time_3,LT_Rate_3,AAA_3,Gold_3,Oil_3,Class
2013-09-26,448624.0,1434695.69236,148819199.805,10398.0,0.160880660493827,577564.37165104,1302.02028851,8.93108555337241,2.73669181189,163774.0,718883.773393,355.216049382716,66494.0,57545.0,27.23002047,11761075.0,7.31666666667,1.0,2.77,1333.0,106.34,201263493376.0,2058351729676.3398,2.2147154230600516e+16,108118404.0,0.025882586920930022,333580603400.6607,1695256.8316916637,79.76428916165737,7.489482073265772,26821923076.0,516793879647.7582,126178.44173906413,4421452036.0,3311427025.0,741.474014796619,138322885155625.0,53.533611111159885,1.0,7.6729,1776889.0,11308.195600000001,9.029163345231462e+16,2.9531083599284e+18,3.2959217705558895e+24,1124215164792.0,0.00416400767912811,1.9266427159807738e+17,2207258789.0977287,712.3816906066977,20.49640426520338,4392733629848824.0,3.715147342675883e+17,44820607.59181756,294000031681784.0,190556068153625.0,20190.35260088502,1.6268258265316922e+21,391.6875879634983,1.0,21.253933,2368593037.0,1202513.520104,2
2013-09-27,449762.0,976549.2345,148819199.805093,10518.0,0.11765684719,544203.0,1302.02028851433,12.1854679803,3.1682974329,135783.0,690114.851606427,296.0,64406.0,44660.0,27.84186309,11760525.0,7.41666666666667,1.0,2.76,1341.0,106.47,202285856644.0,953648407402.536,2.2147154230628188e+16,110628324.0,0.01384313369069101,296156905209.0,1695256.8317029395,148.48562989891656,10.038108623320731,18437023089.0,476258508407.76074,87616.0,4148132836.0,1994515600.0,775.1693403223044,138309948275625.0,55.006944444444485,1.0,7.617599999999999,1798281.0,11335.8609,9.098049145591872e+16,9.312846222310907e+17,3.295921770562067e+24,1163588711832.0,0.001628739465276373,1.6116947628545344e+17,2207258789.1197505,1809.366888667924,31.80371378243843,2503434306093687.0,3.2867306985612006e+17,25934336.0,267164643435416.0,89075066696000.0,21582.158644819214,1.6265976044441947e+21,407.96817129629676,1.0,21.024575999999996,2411494821.0,1206929.110023,1
2013-09-30,453632.0,856731.9839,148819199.805093,9372.0,0.121152950793,627414.96,1213.24617793381,11.3415574837,2.21036924894,223311.0,826774.036665406,221.0,67081.0,55320.0,36.02532288,11771900.0,6.53333333333333,1.0,2.76,1326.5,105.61,205781991424.0,733989692237.2299,2.2147154230628188e+16,87834384.0,0.014678037485851078,393649532031.8016,1471966.2882709983,128.6309261560715,4.885732216659581,49867802721.0,683555307704.01,48841.0,4499860561.0,3060302400.0,1297.8238886082513,138577629610000.0,42.684444444444395,1.0,7.617599999999999,1759602.25,11153.472099999999,9.334929633365197e+16,6.288324451925523e+17,3.295921770562067e+24,823183846848.0,0.001778287553261125,2.469816053937515e+17,1785857473.2922056,1458.8750431806548,10.7992722502598,1.1136028893429232e+16,5.65145781034508e+17,10793861.0,301855146292441.0,169295928768000.0,46754.5246284894,1.631321998005959e+21,278.87170370370325,1.0,21.024575999999996,2334112384.625,1177918.188481,2
2013-10-01,454922.0,3104396.21312,148819199.805,16128.0,0.165003407208,455489.2,1279.82676087,7.52352416504,2.1496805537168,312776.674611709,1095329.72889,282.0,77571.0,60542.0,35.39513493,11782875.0,6.15,1.01,2.79,1290.75,105.42,206954026084.0,9637275848033.797,2.2147154230600516e+16,260112384.0,0.027226124390249067,207470411316.64,1637956.5378389964,56.60341586194084,4.621126483028168,97829248181.1589,1199747214990.2407,79524.0,6017260041.0,3665333764.0,1252.815576712906,138836143265625.0,37.822500000000005,1.0201,7.7841000000000005,1666035.5625,11113.376400000001,9.414793945418544e+16,2.9917922647428956e+19,3.2959217705558895e+24,4195092529152.0,0.004492403289459927,9.450053167428731e+16,2096300610.2683225,425.8571670611204,9.93394573683136,3.0598706925866464e+16,1.314118791731793e+18,22425768.0,466764878640411.0,221906636740088.0,44343.57638015907,1.635888921580951e+21,232.60837500000005,1.0303010000000001,21.717639000000002,2150435402.296875,1171572.140088,1
2013-10-02,456551.0,6188639.16594,148819199.805,16128.0,0.161979073298429,1216619.88756478,1538.75125006,11.3562697192695,1.5580184088,336325.0,1108953.94783,324.418848167539,72720.0,61964.0,39.92303312,11783800.0,7.13333333333,0.98,2.77,1306.25,106.08,208438815601.0,38299254726206.54,2.2147154230600516e+16,260112384.0,0.026237220186617838,1480163950818.138,2367755.409561213,128.96486193679738,2.427421362159684,113114505625.0,1229778858407.7422,105247.58904635273,5288198400.0,3839537296.0,1593.8485735006168,138857942440000.0,50.8844444443969,0.9603999999999999,7.6729,1706289.0625,11252.9664,9.516294970145214e+16,2.3702026782491443e+20,3.2959217705558895e+24,4195092529152.0,0.004249880611755192,1.8007968994218035e+18,3643386596.298644,1464.5597564626237,3.781967168159159,3.804323610432813e+16,1.3637681199891361e+18,34144301.61082825,384557787648000.0,237913089009344.0,63631.26938812988,1.636274222124472e+21,362.97570370319494,0.9411919999999999,21.253933,2228840087.890625,1193714.6757119999,2
2013-10-03,458047.0,6292503.0855,148819199.805093,13290.0,0.132432337557,546926.0,1538.75125006239,9.98113000949,2.88907698186,155171.0,927030.80085099,256.0,66403.0,54796.0,33.53991469,11792525.0,6.18333333333333,0.98,2.76,1316.0,106.79,209807054209.0,39595595081027.02,2.2147154230628188e+16,176624100.0,0.017538324030811195,299128049476.0,2367755.4095685678,99.62295626634184,8.346765807113288,24078039241.0,859386105726.4279,65536.0,4409358409.0,3002601616.0,1124.925877412478,139063645875625.0,38.23361111111107,0.9603999999999999,7.617599999999999,1731856.0,11404.1041,9.610149175926982e+16,2.4915540421957118e+20,3.295921770562067e+24,2347334289000.0,0.002322641248232433,1.636009075877108e+17,3643386596.31562,994.3496784240945,24.114448966307105,3736213427065211.0,7.96677389831784e+17,16777216.0,292794626432827.0,164530558150336.0,37729.917960987914,1.6399115205794548e+21,236.41116203703663,0.9411919999999999,21.024575999999996,2279122496.0,1217844.2768390002,1
2013-10-04,459494.0,489851.782103,148819199.805,13290.0,0.100734335551,644124.51,1560.94477771,13.4486796117,3.67664311342833,178981.20346372,550816.631705,296.0,55710.0,47895.0,26.70745176,11797800.0,6.78333333333,1.0,2.79,1309.75,106.94,211134736036.0,239954768429.48495,2.2147154230600516e+16,176624100.0,0.010147406358901464,414896384382.7401,2436548.599060121,180.86698329815525,13.517704583519965,32034271193.32154,303398961762.84155,87616.0,3103604100.0,2293931025.0,713.2879795127271,139188084840000.0,46.013611111065885,1.0,7.7841000000000005,1715445.0625,11436.1636,9.70151444001258e+16,1.1754227093929589e+17,3.2959217705558895e+24,2347334289000.0,0.0010221922371299313,2.6724493029130413e+17,3803317811.3395123,2432.422110711585,49.69977546635725,5733532410263868.0,1.6711719418100246e+17,25934336.0,172901784411000.0,109867826442375.0,19050.104303824028,1.642113187325352e+21,312.12566203657684,1.0,21.717639000000002,2246804170.609375,1222983.3353839999,1
2013-10-07,464162.0,1596909.12498,189281249.281,10854.0,0.127260581041,484957.44,1467.83862226,11.3135994401,1.98385663168844,208370.2161457,707716.71271,223.0,60475.0,42865.0,16.18054086,11806550.0,7.26666666667,0.98,2.78,1323.5,106.45,215446362244.0,2550118753444.3896,3.582739132937606e+16,117809316.0,0.016195255486892927,235183718611.3536,2154550.220998135,127.99753229103105,3.935687135094203,43418146976.605736,500862945449.04865,49729.0,3657225625.0,1837408225.0,261.80990252212956,139394622902500.0,52.80444444449289,0.9603999999999999,7.728399999999999,1751652.25,11331.6025,1.0000201439189952e+17,4.072307907157969e+18,6.781453389303567e+24,1278702315864.0,0.0020610176233694373,1.140540941074424e+17,3162532027.979881,1448.1128096619907,7.807839023207512,9047048670161108.0,3.5446907727144877e+17,11089567.0,221170719671875.0,78760503564625.0,4236.225825311934,1.6457695850295114e+21,383.7122962968243,0.9411919999999999,21.484951999999996,2318311752.875,1206249.0861250001,1
2013-10-08,465905.0,2490305.30906,189281249.281,10854.0,0.127614802469136,950386.198122309,1721.88761458,13.4068699656121,2.56621274303,179252.0,862761.019523,280.623456790123,69133.0,45461.0,17.2769699,11815150.0,6.96666666667,1.0,2.79,1329.5,107.36,217067469025.0,6201620532332.422,3.582739132937606e+16,117809316.0,0.0162855378092366,903233925581.3768,2964896.9572440027,179.7441622748318,6.585447842489557,32131279504.0,744356576808.3663,78749.52450083803,4779371689.0,2066702521.0,298.49368892550604,139597769522500.0,48.53444444449089,1.0,7.7841000000000005,1767570.25,11526.1696,1.0113281915609262e+17,1.5443928536442933e+19,6.781453389303567e+24,1278702315864.0,0.0020782756906293745,8.584210565483734e+17,5105219349.184376,2409.8066106965503,16.89966017195612,5759596113651008.0,6.422018390958364e+17,22098963.786003653,330412302975637.0,93954363307181.0,5157.066478905931,1.649368586573766e+21,338.12329629678163,1.0,21.717639000000002,2349984647.375,1237449.568256,2
2013-10-09,465905.0,1648226.716,189281249.281033,14702.0,0.133234385955,620012.72,1721.88761457957,10.7326199173,3.10206934508,158088.0,898551.303982071,231.0,67064.0,57769.0,29.73024401,11820025.0,6.51666666666667,1.01,2.8,1304.0,106.94,217067469025.0,2716651307336.1445,3.582739132938856e+16,216148804.0,0.0177514016008059,384415772961.79834,2964896.957242522,115.18913028922464,9.622834221685059,24991815744.0,807394445887.8801,53361.0,4497580096.0,3337257361.0,883.8874088941409,139712991000625.0,42.46694444444449,1.0201,7.839999999999999,1700416.0,11436.1636,1.0113281915609262e+17,4.4776572628077604e+18,6.781453389307117e+24,3177819716408.0,0.0023650970921239786,2.3834266900494704e+17,5105219349.180552,1236.281153998597,29.85069905187598,3950906167337472.0,7.254853321804364e+17,12326391.0,301625711558144.0,192790020487609.0,26278.188343789454,1.6514110464521625e+21,276.74292129629674,1.0303010000000001,21.951999999999995,2217342464.0,1222983.3353839999,1
2013-10-10,468965.0,992198.89365,189281249.281,14702.0,0.130256862964,564818.52,1665.43228295,10.3733497401,3.19305935423997,159154.91119424,870771.617504,237.0,67974.0,54449.0,28.46158064,11818025.0,5.65,1.05,2.81,1298.5,107.69,219928171225.0,984458644560.2839,3.582739132937606e+16,216148804.0,0.01696685034922227,319019960534.9904,2773664.6890920484,107.60638483043275,10.195628039699375,25330285757.24642,758243209850.5325,56169.0,4620464676.0,2964693601.0,810.0615725272229,139665714900625.0,31.922500000000003,1.1025,7.896100000000001,1686102.25,11597.1361,1.0313861481853213e+17,9.767787779768923e+17,6.781453389303567e+24,3177819716408.0,0.002210048700869341,1.801883819598317e+17,4619350715.292372,1116.23866411387,32.55524548451342,4031439380219276.5,6.60256666302973e+17,13312053.0,314071465886424.0,161424601880849.0,23055.632769848762,1.6505729103384588e+21,180.36212500000002,1.1576250000000001,22.188041000000002,2189403771.625,1248895.5866089999,1
2013-10-11,470138.0,876363.146946,189281249.281,12088.0,0.127686275675676,640204.891697548,1853.61672171,11.6551346592428,3.71906535969,133286.0,715254.465812,280.659459459459,58649.0,51922.0,22.76995908,11829375.0,6.88333333333,1.04,2.79,1265.5,108.15,221029739044.0,768012365325.0964,3.582739132937606e+16,146119744.0,0.01630378499592473,409862303353.4691,3435894.951002928,135.84216392508276,13.83144714964611,17765157796.0,511588950864.00946,78769.73218407572,3439705201.0,2695894084.0,518.4710365048744,139934112890625.0,47.3802777777319,1.0816000000000001,7.7841000000000005,1601490.25,11696.4225,1.0391447945466806e+17,6.730577333697426e+17,6.781453389303567e+24,1766295465472.0,0.0020817695855465954,2.6239585152931526e+17,6368832335.217989,1583.258712949774,51.44005596863183,2367846821997656.0,3.659162817655586e+17,22107470.456549045,201735270333449.0,139976212629448.0,11805.564285381177,1.655333096675537e+21,326.13424536989663,1.124864,21.717639000000002,2026685911.375,1264968.0933750002,2
2013-10-15,476047.0,2871306.8223,189281249.281033,12068.0,0.109832754963,781625.13,2333.48704052313,15.0465884459,2.67017618401,206391.0,924504.813257501,289.0,71738.0,51947.0,36.84323895,11853225.0,4.96666666666667,1.09,2.81,1270.5,107.64,226620746209.0,8244402867786.524,3.582739132938856e+16,145636624.0,0.012063234062762402,610937843847.517,5445161.768289396,226.39982386029135,7.129840853654204,42597244881.0,854709149736.2867,83521.0,5146340644.0,2698490809.0,1357.4242563267971,140498942900625.0,24.667777777777815,1.1881000000000002,7.896100000000001,1614170.25,11586.3696,1.0788212637055582e+17,2.3672210200065135e+19,6.781453389307117e+24,1757542778432.0,0.0013249382308766979,4.7752437161923514e+17,12706214419.855314,3406.5449738500547,19.03793124320898,8791687968234471.0,7.901827228664232e+17,24137569.0,369188185119272.0,140178502055123.0,50011.90623237424,1.6653655824632607e+21,122.5166296296299,1.2950290000000002,22.188041000000002,2050803302.625,1247156.823744,1
2013-10-16,477646.0,2913283.14301,267731249.482,12068.0,0.117371548487,646991.62,2382.30967541,14.316191003,2.32635614133021,272980.71559021,912009.374284,260.0,68607.0,45193.0,39.50246713,11853050.0,5.33333333333,1.05,2.77,1273.5,107.19,228145701316.0,8487218671346.226,7.168002194919292e+16,145636624.0,0.013776080394236192,418598156350.22437,5675399.389552101,204.95332483437815,5.4119328963047835,74518471084.14311,831761098781.8932,67600.0,4706920449.0,2042407249.0,1560.4449093567305,140494794302500.0,28.444444444408887,1.1025,7.6729,1621802.25,11489.6961,1.0897288165078214e+17,2.4725671086272692e+19,1.9190981839354605e+25,1757542778432.0,0.0016169198879529033,2.7082949930604496e+17,13520558877.545979,2934.150945028861,12.590083329785623,2.034210556123776e+16,7.585739192538468e+17,17576000.0,322927691244543.0,92302510804057.0,61641.423740040074,1.6652918216072477e+21,151.70370370341925,1.1576250000000001,21.253933,2065365165.375,1231580.5249589998,1
2013-10-17,479219.0,3425207.87897,267731249.482,13876.0,0.133438556886227,609714.537160166,2302.45571981,12.6219214416463,2.81582732144,155194.0,880504.604239,280.658682634731,69519.0,46870.0,36.51952508,11862025.0,6.71666666667,1.01,2.71,1319.25,107.02,229650849961.0,11732049014158.166,7.168002194919292e+16,192543376.0,0.017805848463878837,371751816824.43536,5301302.341685786,159.31290087909062,7.928883504167965,24085177636.0,775288358086.078,78769.29613826267,4832891361.0,2196796900.0,1333.6757120687491,140707637100625.0,45.11361111115589,1.0201,7.3441,1740420.5625,11453.2804,1.1005305066746046e+17,4.018470671975677e+19,1.9190981839354605e+25,2671731885376.0,0.002375986723154834,2.266624869335614e+17,12206013899.056585,2010.8349195366657,22.32636679955108,3737875058041384.0,6.826449689076863e+17,22107286.886229806,335977774525359.0,102963870703000.0,48705.20361548154,1.6690775089785413e+21,303.01308796341414,1.0303010000000001,19.902511,2296049827.078125,1225730.0684079998,2
2013-10-18,480756.0,2455437.9144,267731249.482421,13876.0,0.121236191493,909425.5,2302.45571980844,16.6442559344,2.79540763781,197109.0,937574.965087657,302.0,70030.0,54639.0,35.8234771,11867500.0,6.56666666666667,0.99,2.72,1316.5,106.54,231126331536.0,6029175351473.022,7.168002194941836e+16,192543376.0,0.014698214127727365,827054740050.25,5301302.341678601,277.03125560980965,7.814303861526484,38851957881.0,879046815159.1212,91204.0,4904200900.0,2985420321.0,1283.3215115342243,140837556250000.0,43.121111111111155,0.9801,7.398400000000001,1733172.25,11350.771600000002,1.1111537064392122e+17,1.4804265750572806e+19,1.919098183944514e+25,2671731885376.0,0.0017819555025942726,7.521446704975686e+17,12206013899.03177,4610.979120197858,21.844164698679307,7658070565966029.0,8.241722870332292e+17,27543608.0,343441189027000.0,163120380919119.0,45973.03878038367,1.671389698796875e+21,283.1619629629634,0.970299,20.123648000000003,2281721267.125,1209311.2062640002,1
2013-10-21,485945.0,2079827.7192,267731249.482421,17225.0,0.127491184985,1201693.48,2675.10751260981,18.5143666225,1.83014857723,342377.0,1059197.27414242,250.0,79056.0,64906.0,41.67292026,11876100.0,5.96666666666667,1.01,2.74,1317.5,106.76,236142543025.0,4325683341552.674,7.168002194941836e+16,296700625.0,0.01625400224887949,1444067219874.5103,7156200.204021445,342.781771432342,3.349443814736993,117222010129.0,1121898865550.7327,62500.0,6249851136.0,4212788836.0,1736.6322829963183,141041751210000.0,35.60111111111115,1.0201,7.507600000000001,1735806.25,11397.697600000001,1.1475228807028363e+17,8.996676118242932e+18,1.919098183944514e+25,5110668265625.0,0.002072242007458501,1.7353261628049254e+18,19143604927.51762,6346.387387808376,6.129979832052731,4.013412016193663e+16,1.1883122202548093e+18,15625000.0,494088231407616.0,273435272189416.0,72370.53865024733,1.675025941545081e+21,212.41996296296333,1.0303010000000001,20.570824000000005,2286924734.375,1216818.1957760002,1
2013-10-22,488053.0,4871058.71447,267731249.482,17225.0,0.127253075912,1061934.45,2808.19743861,19.4593280437,2.02382350278063,402004.16996896,1096234.37435,271.0,87179.0,54572.0,36.67520171,11889425.0,4.88333333333,0.95,2.67,1333.0,106.77,238195730809.0,23727212999814.13,7.168002194919292e+16,296700625.0,0.016193345329065235,1127704776096.8025,7885972.854215765,378.66544791232934,4.095861570407259,161607352672.43246,1201729803506.536,73441.0,7600178041.0,2978103184.0,1345.0704204691872,141358426830625.0,23.846944444411893,0.9025,7.1289,1776889.0,11399.8329,1.1625214100852488e+17,1.1557664765283048e+20,1.9190981839354605e+25,5110668265625.0,0.002060653002428769,1.197548551166731e+18,22145368770.156704,7368.575169740612,8.289300910326192,6.49668296719622e+16,1.3173775192847357e+18,19902511.0,662575921436339.0,162521046957248.0,49330.728984861955,1.6806704139207036e+21,116.45257870346526,0.8573749999999999,19.034163,2368593037.0,1217160.1587329998,2
2013-10-23,490080.0,10689265.3273,267731249.482,17802.0,0.13482763800905,1152128.03457543,2781.57945341,19.8416979742953,2.10297064009,250788.0,1068753.62645,250.289592760181,88605.0,55314.0,45.77781754,11887675.0,5.95,0.93,2.66,1331.25,106.34,240178406400.0,114260393237417.95,7.168002194919292e+16,316911204.0,0.018178491971099428,1327399008054.643,7737184.255632674,393.6929785031542,4.422485513080545,62894620944.0,1142234314050.0264,62644.88024405725,7850846025.0,3059638596.0,2095.6085787255315,141316816905625.0,35.4025,0.8649000000000001,7.0756000000000006,1772226.5625,11308.195600000001,1.17706633408512e+17,1.2213596597163951e+21,1.9190981839354605e+25,5641653253608.0,0.002450963135029816,1.5293336102473713e+18,21521592752.71519,7811.537174060319,9.300357190231747,1.5773216197303872e+16,1.220767065396594e+18,15679361.564795395,695624212045125.0,169240849299144.0,95932.38715215611,1.6799283914085756e+21,210.644875,0.8043570000000001,18.821096000000004,2359276611.328125,1202513.520104,1
2013-10-24,491714.0,4910689.602,267731249.482421,17802.0,0.123490607738,1044809.26,2781.5794534102,17.4562554926,1.76627073647,342303.0,1029103.30278824,244.0,89418.0,59853.0,46.75449972,11900650.0,6.06666666666667,0.94,2.69,1344.75,105.57,241782657796.0,24114872367190.918,7.168002194941836e+16,316911204.0,0.015249930199500585,1091626389781.7476,7737184.255633788,304.72085582292766,3.1197123145102768,117171343809.0,1059053607809.6641,59536.0,7995578724.0,3582381609.0,2185.98324406748,141625470422500.0,36.804444444444485,0.8835999999999999,7.2360999999999995,1808352.5625,11145.024899999999,1.1888791779550234e+17,1.1842065298712157e+20,1.919098183944514e+25,5641653253608.0,0.0018832231482984068,1.1405413605043392e+18,21521592752.719837,5319.285113168754,5.510256567324595,4.010810249985213e+16,1.0898755656267267e+18,14526784.0,714948658342632.0,214416286443477.0,102204.55297267767,1.6854351545835247e+21,223.28029629629665,0.8305839999999999,19.465108999999998,2431782108.421875,1176580.2786929999,2
2013-10-25,493193.0,2772752.64286,390928787.638,11869.0,0.120308626836,903581.88,3867.20191246,18.3085502401,1.8023339034534,381725.79260355,702233.658709,270.0,67249.0,49353.0,53.66366945,11899100.0,5.46666666667,0.91,2.67,1347.75,104.97,243239335249.0,7688157218487.115,1.528253170041165e+17,140873161.0,0.014474165691163898,816460213864.3344,14955250.631734282,335.2030118942658,3.24840749953757,145714580738.80847,493132111423.82825,72900.0,4522428001.0,2435718609.0,2879.789418838863,141588580810000.0,29.88444444448089,0.8281000000000001,7.1289,1816430.0625,11018.7009,1.1996393746946006e+17,2.1317358246283334e+19,5.97438158968123e+25,1672023547909.0,0.0017413669989006712,7.377386549887373e+17,57834973844.36144,6137.081183899003,5.854714968648847,5.562301382641565e+16,3.4629396683204915e+17,19683000.0,304128760639249.0,120210020509977.0,154540.06745817635,1.684776681916271e+21,163.36829629659516,0.7535710000000001,19.034163,2448093616.734375,1156633.033473,1
2013-10-28,504006.0,2939387.24423,390928787.638,11688.0,0.146509595737,798457.59,3051.008544,15.5836132092,3.56288600685299,129289.97841328,1671663.7104,182.0,70275.0,51237.0,26.14906747,11918450.0,6.58333333333,0.92,2.68,1361.0,105.75,254022048036.0,8639997371542.032,1.528253170041165e+17,136609344.0,0.02146506164301917,637534523028.608,9308653.135560999,242.8490006539527,12.694156697828843,16715898518.106407,2794459560668.295,33124.0,4938575625.0,2625230169.0,683.7737295506121,142049450402500.0,43.34027777773389,0.8464,7.182400000000001,1852321.0,11183.0625,1.2802863634243222e+17,2.5396298064091378e+19,5.97438158968123e+25,1596690012672.0,0.0031448375037885236,5.090442787992218e+17,28400780249.728996,3784.4648944319565,45.227833267493544,2161198158564556.5,4.671396637749515e+18,6028568.0,347058402046875.0,134508918169053.0,17880.045388232487,1.693009272149676e+21,285.32349536993695,0.778688,19.248832000000004,2521008881.0,1182608.859375,1
2013-10-29,509117.0,4753775.27892,390928787.638,13681.0,0.14567588125,876349.157273103,3808.90238614,16.6552474917442,2.96216252569,166703.0,712930.226354,312.0625,77520.0,49930.0,34.455093,11923350.0,7.23333333333,0.93,2.67,1349.25,106.36,259200119689.0,22598379402470.93,1.528253170041165e+17,187169761.0,0.0212214623779641,767987845453.2778,14507737.387142986,277.3972690112514,8.77440682860216,27789890209.0,508269507649.1657,97383.00390625,6009350400.0,2493004900.0,1187.153433638649,142166275222500.0,52.32111111106289,0.8649000000000001,7.1289,1820475.5625,11312.4496,1.319631873357046e+17,1.0742761734712123e+20,5.97438158968123e+25,2560669500241.0,0.003091455233323641,6.730255011589661e+17,55258555551.38141,4620.120168916335,25.99121909284376,4632658067510927.0,3.6236069513715584e+17,30389583.65649414,465844843008000.0,124475734657000.0,40903.48196128898,1.6950982576741954e+21,378.45603703651386,0.8043570000000001,19.034163,2456276652.703125,1203192.139456,1
2013-10-30,513288.0,1933511.04,390928787.638086,13681.0,0.120845306433,1059460.55,3808.9023861368,18.7594827891,3.52973251209,148878.0,717093.160091758,300.0,78591.0,56476.0,30.03529546,11922125.0,5.68333333333333,0.94,2.67,1354.75,106.31,263464570944.0,3738464941801.882,1.5282531700418374e+17,187169761.0,0.01460358808688567,1122456657006.3025,14507737.38711861,351.91819451453915,12.45901160690518,22164658884.0,514222600250.38367,90000.0,6176545281.0,3189538576.0,902.1189733694966,142137064515625.0,32.30027777777774,0.8835999999999999,7.1289,1835347.5625,11301.8161,1.3523320269070387e+17,7.228363237626896e+18,5.974381589685173e+25,2560669500241.0,0.0017647750773810069,1.1891985471830587e+18,55258555551.242134,6601.803313166643,43.97697833739989,3299830085332152.0,3.687455094041485e+17,27000000.0,485420870179071.0,180132380618176.0,27095.409905224704,1.6945758502883458e+21,183.57324537037002,0.8305839999999999,19.034163,2486437110.296875,1201496.069591,2
2013-10-31,516337.0,1585174.84615,390928787.638,12392.0,0.122965662103,972503.4,3692.3033335,20.1321450751,3.75930592632378,163795.12143566,686117.533172,339.0,72946.0,48306.0,35.40296681,11933325.0,5.7,0.96,2.74,1324.0,106.75,266603897569.0,2512779292866.677,1.528253170041165e+17,153561664.0,0.01512055405642917,945762863011.56,13633103.906575212,405.3032653248731,14.132381047693093,26828841806.122604,470757269326.03046,114921.0,5321118916.0,2333469636.0,1253.3700589499617,142404245555625.0,32.49,0.9216,7.507600000000001,1752976.0,11395.5625,1.3765745665908475e+17,3.9831945289788406e+18,5.97438158968123e+25,1902936140288.0,0.0018593089409130153,9.197575998724764e+17,50337555000.19953,8159.624136932092,53.12794382565851,4394433401611963.5,3.229948163527628e+17,38958219.0,388154340446536.0,112720584236616.0,44373.018597653245,1.6993561435950788e+21,185.193,0.8847359999999999,20.570824000000005,2320940224.0,1216476.296875,1
2013-11-01,519112.0,1425709.17887,390928787.638,12392.0,0.106324951923077,1096101.38646063,4216.99907037,23.841248210128,4.39466389438,123969.0,686361.060316,218.129807692308,69196.0,45371.0,35.00360841,11933550.0,6.45,1.04,2.79,1306.75,105.53,269477268544.0,2032646662714.1694,1.528253170041165e+17,153561664.0,0.011304995401444636,1201438249400.9153,17783081.15950144,568.4051162169316,19.313070744567185,15368312961.0,471091505118.1038,47580.61300388326,4788086416.0,2058527641.0,1225.2526017206226,142409615602500.0,41.6025,1.0816000000000001,7.7841000000000005,1707595.5625,11136.5809,1.3988888382841293e+17,2.897963004431064e+18,5.97438158968123e+25,1902936140288.0,0.0012020030925492075,1.3168981309151754e+18,74991236717.93182,13551.487459634518,84.87445469075607,1905194389462209.0,3.233388649587221e+17,10378749.964419184,331316427641536.0,93397457599811.0,42888.26227396236,1.699452268273214e+21,268.336125,1.124864,21.717639000000002,2231400501.296875,1175243.382377,2
2013-11-04,527652.0,8262453.12977,390928787.638,16864.0,0.120132425641026,1170149.90952589,3303.63982471,24.4193307357393,1.2113668921,354723.0,1218397.70979,233.451282051282,93462.0,45523.0,51.82985587,11944875.0,6.13333333333,1.04,2.78,1320.5,104.22,278416633104.0,68268131721646.08,1.528253170041165e+17,284394496.0,0.014431799690396641,1369250810763.4482,10914036.09140992,596.3037135814221,1.467409747276013,125828406729.0,1484492979221.517,54499.50109138722,8735145444.0,2072343529.0,2686.333959504974,142680038765625.0,37.6177777777369,1.0816000000000001,7.728399999999999,1743720.25,10861.8084,1.469070932905918e+17,5.640622386070653e+20,5.97438158968123e+25,4796028780544.0,0.0017337271031727566,1.6022287123331003e+18,36056044279.90408,14561.337600894307,1.7775715849949905,4.4634229920131064e+16,1.8087028460828306e+18,12722978.400939588,816404163487128.0,94339294470667.0,139232.30193982922,1.704295228050545e+21,230.72237036999425,1.124864,21.484951999999996,2302582590.125,1132017.671448,2
