Date,Bitcoin_Price,Growth,Class
2012-08-16,15.4,-0.009081818181818217,3
2012-08-17,15.26014,0.0071991475831807185,2
2012-08-18,15.37,-0.3168510084580351,3
2012-08-19,10.5,-0.019048571428571495,3
2012-08-20,10.29999,0.014564091809797872,2
2012-08-21,10.45,-0.019138755980861177,3
2012-08-22,10.25,0.0,3
2012-08-23,10.25,0.0,3
2012-08-24,10.25,0.036012682926829284,2
2012-08-25,10.61913,0.14416058566003057,1
2012-08-26,12.14999,-0.09547250656173384,3
2012-08-27,10.99,0.020017288444039966,2
2012-08-28,11.20999,-0.024352385684554587,3
2012-08-29,10.937,0.018560848495931353,2
2012-08-30,11.14,-0.06463195691202878,3
2012-08-31,10.42,-0.02207389635316699,3
2012-09-01,10.18999,0.016684020298351573,2
2012-09-02,10.36,0.022528957528957665,2
2012-09-03,10.5934,-0.0013706647535258723,3
2012-09-04,10.57888,0.0010511509725037074,2
2012-09-05,10.59,0.06610009442870626,2
2012-09-06,11.29,-0.007085916740478149,3
2012-09-07,11.21,0.005352363960749216,2
2012-09-08,11.27,-0.012688553682342405,3
2012-09-09,11.127,0.006022288127976973,2
2012-09-10,11.19401,-0.004824901889492674,3
2012-09-11,11.14,0.023249551166965757,2
2012-09-12,11.399,0.03079217475217132,2
2012-09-13,11.75,-0.02297872340425528,3
2012-09-14,11.48,0.04442508710801392,2
2012-09-15,11.99,-0.002293577981651364,3
2012-09-16,11.9625,0.0014629049111807792,2
2012-09-17,11.98,0.05258764607679457,2
2012-09-18,12.61,0.006079302141157843,2
2012-09-19,12.68666,-0.00446610849506482,3
2012-09-20,12.63,-0.014782264449722887,3
2012-09-21,12.4433,-0.01353338744545258,3
2012-09-22,12.2749,0.0101915290552265,2
2012-09-23,12.4,-0.013783064516129113,3
2012-09-24,12.22909,0.0041630243951103485,2
2012-09-25,12.28,-0.003257328990227944,3
2012-09-26,12.24,0.01666666666666672,2
2012-09-27,12.444,0.0036965605914496442,2
2012-09-28,12.49,-0.0024019215372297325,3
2012-09-29,12.46,0.0016853932584268874,2
2012-09-30,12.481,0.03196859226023563,2
2012-10-01,12.88,-0.023291925465838564,3
2012-10-02,12.58,0.040532591414944356,2
2012-10-03,13.0899,-0.007631838287534655,3
2012-10-04,12.99,0.006158583525789074,2
2012-10-05,13.07,-0.025485845447589896,3
2012-10-06,12.7369,-0.051574558958616325,3
2012-10-07,12.08,0.041390728476821195,2
2012-10-08,12.58,-0.03418124006359298,3
2012-10-09,12.15,0.0032921810699587774,2
2012-10-10,12.19,-0.0024610336341262806,3
2012-10-11,12.16,-0.0018914473684210269,3
2012-10-12,12.137,-0.011287797643569289,3
2012-10-13,12.0,0.008333333333333304,2
2012-10-14,12.1,-0.009090909090909044,3
2012-10-15,11.99,0.0,3
2012-10-16,11.99,0.0,3
2012-10-17,11.99,-0.0019182652210174885,3
2012-10-18,11.967,-0.009776886437703759,3
2012-10-19,11.85,0.007594936708860748,2
2012-10-20,11.94,-0.010887772194304774,3
2012-10-21,11.81,0.016088060965283615,2
2012-10-22,12.0,-0.011666666666666714,3
2012-10-23,11.86,-0.012647554806070707,3
2012-10-24,11.71,-0.052102476515798475,3
2012-10-25,11.09988,0.041452700389553745,2
2012-10-26,11.56,-0.08217993079584784,3
2012-10-27,10.61,0.03204524033930253,2
2012-10-28,10.95,-0.023744292237442906,3
2012-10-29,10.69,0.04209541627689439,2
2012-10-30,11.14,0.012477558348294376,2
2012-10-31,11.279,-0.009663977302952388,3
2012-11-01,11.17,-0.050942703670546076,3
2012-11-02,10.60097,0.0074549781765253075,2
2012-11-03,10.68,-0.005617977528089934,3
2012-11-04,10.62,0.02542090395480233,2
2012-11-05,10.88997,0.029941312969640872,2
2012-11-06,11.21603,-0.021935569002579283,3
2012-11-07,10.97,0.009115770282588845,2
2012-11-08,11.07,-0.010028003613369491,3
2012-11-09,10.95899,0.007392104564380398,2
2012-11-10,11.04,0.012681159420289908,2
2012-11-11,11.18,-0.004561717352415041,3
2012-11-12,11.129,0.0036840686494743796,2
2012-11-13,11.17,-0.005013428827215682,3
2012-11-14,11.114,0.06172395177253913,2
2012-11-15,11.8,-0.0440677966101696,3
2012-11-16,11.28,0.048936170212766084,2
2012-11-17,11.832,-0.002706220419202252,3
2012-11-18,11.79998,0.0016966130451069063,2
2012-11-19,11.82,-0.0030456852791877825,3
2012-11-20,11.784,0.04209097080787497,2
2012-11-21,12.28,-0.030944625407166044,3
2012-11-22,11.9,0.042924369747899135,2
2012-11-23,12.4108,0.015244786798594739,2
2012-11-24,12.6,-0.011111111111111016,3
2012-11-25,12.46,0.005617174959871499,2
2012-11-26,12.52999,-0.009806073269012899,3
2012-11-27,12.40712,0.007486024153872871,2
2012-11-28,12.5,0.012000000000000028,2
2012-11-29,12.65,0.002986561264822111,2
2012-11-30,12.68778,-0.0021895083300624628,3
2012-12-01,12.66,0.0015015797788309438,2
2012-12-02,12.67901,0.02269420088792417,2
2012-12-03,12.96675,-0.01671583087512286,3
2012-12-04,12.75,0.07363137254901965,2
2012-12-05,13.6888,-0.00064286131728134,3
2012-12-06,13.68,0.0007309941520467681,2
2012-12-07,13.69,-0.0116873630387144,3
2012-12-08,13.53,0.0014781966001479194,2
2012-12-09,13.55,-0.001476014760147701,3
2012-12-10,13.53,0.00812934220251292,2
2012-12-11,13.63999,0.011722882494781916,2
2012-12-12,13.79989,7.971078030416527e-06,2
2012-12-13,13.8,-0.002014492753623256,3
2012-12-14,13.7722,-0.007748943523910433,3
2012-12-15,13.66548,0.006184927276612273,2
2012-12-16,13.75,-0.02552727272727279,3
2012-12-17,13.399,0.0,3
2012-12-18,13.399,7.463243525645363e-05,2
2012-12-19,13.4,0.01847014925373138,2
2012-12-20,13.6475,-0.0042146913354094324,3
2012-12-21,13.58998,0.0029448166958303225,2
2012-12-22,13.63,-0.013206162876008913,3
2012-12-23,13.45,0.0,3
2012-12-24,13.45,0.0,3
2012-12-25,13.45,0.0014869888475837435,2
2012-12-26,13.47,0.013355605048255378,2
2012-12-27,13.6499,-0.010249159334500678,3
2012-12-28,13.51,0.004439674315321945,2
2012-12-29,13.56998,0.001475315365240081,2
2012-12-30,13.59,-0.0014716703458424998,3
2012-12-31,13.57,-0.012527634487840819,3
2013-01-01,13.4,0.004776119402985079,2
2013-01-02,13.464,-0.003267973856209186,3
2013-01-03,13.42,0.00953800298062594,2
2013-01-04,13.548,-0.0013293475051668368,3
2013-01-05,13.52999,0.0007398379451869076,2
2013-01-06,13.54,0.02141802067946831,2
2013-01-07,13.83,0.0036138828633405415,2
2013-01-08,13.87998,-0.00288040760865649,3
2013-01-09,13.84,0.03323627167630054,2
2013-01-10,14.29999,0.0034965059416125965,2
2013-01-11,14.34999,-0.0027867615238755935,3
2013-01-12,14.31,-0.0006988120195667217,3
2013-01-13,14.3,0.012516783216783137,2
2013-01-14,14.47899,-0.009599426479333139,3
2013-01-15,14.34,0.07322175732217578,2
2013-01-16,15.39,0.03866146848602981,2
2013-01-17,15.985,-0.028464185173600255,3
2013-01-18,15.53,0.02318094011590478,2
2013-01-19,15.89,0.0685966016362492,2
2013-01-20,16.98,-0.04888103651354545,3
2013-01-21,16.15,0.08909597523219817,2
2013-01-22,17.5889,0.09102843270471735,2
2013-01-23,19.18999,-0.06357429055460699,3
2013-01-24,17.97,-0.019518085698386103,3
2013-01-25,17.61926,0.02160873952708569,2
2013-01-26,17.99999,-0.016110564505869143,3
2013-01-27,17.71,0.11801242236024843,1
2013-01-28,19.8,-0.005050505050505122,3
2013-01-29,19.7,0.00406091370558385,2
2013-01-30,19.78,0.07684529828109199,2
2013-01-31,21.3,-0.009389671361502313,3
2013-02-01,21.1,0.007109004739336425,2
2013-02-02,21.25,-0.00941176470588232,3
2013-02-03,21.05,-0.012351543942992947,3
2013-02-04,20.79,0.009620009620009586,2
2013-02-05,20.99,0.05526441162458315,2
2013-02-06,22.15,0.0,3
2013-02-07,22.15,0.0,3
2013-02-08,22.15,0.06612099322799105,2
2013-02-09,23.61458,0.024600056405830593,2
2013-02-10,24.1955,-0.009319914860201287,3
2013-02-11,23.97,0.0888606591572799,2
2013-02-12,26.09999,0.0165107342953005,2
2013-02-13,26.53092,-0.08408754766137012,3
2013-02-14,24.3,0.1139954732510288,1
2013-02-15,27.07009,-0.054000189877462565,3
2013-02-16,25.6083,0.06957509869846888,2
2013-02-17,27.39,0.05111317999269802,2
2013-02-18,28.78999,0.03550956426174516,2
2013-02-19,29.81231,-0.011146737706672166,3
2013-02-20,29.48,0.048202170963364974,2
2013-02-21,30.901,-0.05245849648878682,3
2013-02-22,29.27998,0.04235043876396095,2
2013-02-23,30.52,-0.008846330275229356,3
2013-02-24,30.25001,0.030710403070941097,2
2013-02-25,31.179,-0.02498476538695917,3
2013-02-26,30.4,0.1019740131578949,1
2013-02-27,33.50001,0.041133719064561286,2
2013-02-28,34.87799,-0.043522863559511245,3
2013-03-01,33.36,0.022184352517985697,2
2013-03-02,34.10007,0.06598021646289873,2
2013-03-03,36.35,-0.05777166437414034,3
2013-03-04,34.25,0.38686131386861317,1
2013-03-05,47.5,-0.10541663157894732,3
2013-03-06,42.49271,-0.011595165382485664,3
2013-03-07,42.0,0.0955028571428571,2
2013-03-08,46.01112,0.01062525754643664,2
2013-03-09,46.5,0.009247311827956984,2
2013-03-10,46.93,-0.04074770935435753,3
2013-03-11,45.01771,0.03959064110546716,2
2013-03-12,46.79999,-0.052991250639156134,3
2013-03-13,44.32,0.0661112364620939,2
2013-03-14,47.25005,-0.002964018027494198,3
2013-03-15,47.11,-0.004457652303120375,3
2013-03-16,46.9,0.015991471215351813,2
2013-03-17,47.65,0.21217208814270724,1
2013-03-18,57.76,-0.0976454293628809,3
2013-03-19,52.12,0.41596316193399846,1
2013-03-20,73.8,-0.031165311653116493,3
2013-03-21,71.5,-0.017482517482517484,3
2013-03-22,70.25,-0.0021352313167260595,3
2013-03-23,70.1,0.054036804564907344,2
2013-03-24,73.88798,-0.026499303404965084,3
2013-03-25,71.93,0.23592381481996383,1
2013-03-26,88.9,0.05249730033745771,2
2013-03-27,93.56701,-0.05094755085152341,3
2013-03-28,88.8,0.024774662162162158,2
2013-03-29,90.99999,0.016483738075136124,2
2013-03-30,92.50001,-1.0810809645506131e-07,3
2013-03-31,92.5,0.1754594594594595,1
2013-04-01,108.73,0.2764646371746527,1
2013-04-02,138.79,-0.15455003962821523,3
2013-04-03,117.34,0.22549855121868081,1
2013-04-04,143.8,-0.00905667593880402,3
2013-04-05,142.49765,-0.0027905723357543,3
2013-04-06,142.1,0.29486277269528505,1
2013-04-07,184.0,0.2934239130434783,1
2013-04-08,237.99,-0.21442077398210008,3
2013-04-09,186.96,-0.3399605263157895,3
2013-04-10,123.40098,-0.3801669970530218,3
2013-04-11,76.488,0.6329358853676395,1
2013-04-12,124.9,-0.27141713370696563,3
2013-04-13,91.0,0.0,3
2013-04-14,91.0,0.0989010989010989,2
2013-04-15,100.0,-0.14400009999999994,3
2013-04-16,85.59999,0.1273365802963294,1
2013-04-17,96.5,-0.026943005181347093,3
2013-04-18,93.9,0.3190628328008519,1
2013-04-19,123.86,0.0092039399321815,2
2013-04-20,125.0,0.02,2
2013-04-21,127.5,0.06730188235294128,2
2013-04-22,136.08099,0.12580155391285716,1
2013-04-23,153.20019,-0.06984449562366726,3
2013-04-24,142.5,-0.048414035087719305,3
2013-04-25,135.601,-0.05605408514686467,3
2013-04-26,128.00001,0.07031241638184245,2
2013-04-27,137.0,0.03284686131386866,2
2013-04-28,141.50002,-0.01689766545616034,3
2013-04-29,139.109,0.03904132730448773,2
2013-04-30,144.54,-0.2735572851805728,3
2013-05-01,105.00003,-0.1128573963264581,3
2013-05-02,93.15,0.10896403650026829,1
2013-05-03,103.3,0.14123920619554703,1
2013-05-04,117.89001,0.025956228182523657,2
2013-05-05,120.94999,-0.0410912807847276,3
2013-05-06,115.98,-0.017502931539920656,3
2013-05-07,113.95001,-0.03851223883174747,3
2013-05-08,109.56154,0.03457837485672437,2
2013-05-09,113.35,0.018085575650639712,2
2013-05-10,115.4,-0.009358752166377925,3
2013-05-11,114.32,0.011896431070678917,2
2013-05-12,115.68,0.028699861687413494,2
2013-05-13,119.0,-0.033739579831932806,3
2013-05-14,114.98499,-0.0259598231038677,3
2013-05-15,112.0,0.1115178571428571,1
2013-05-16,124.49,-0.005944654189091466,3
2013-05-17,123.74995,-0.003474344838119168,3
2013-05-18,123.32,-0.00543293869607524,3
2013-05-19,122.65001,-0.001223073687478661,3
2013-05-20,122.5,-0.003918367346938808,3
2013-05-21,122.02,0.02991312899524673,2
2013-05-22,125.67,0.04639134240471074,2
2013-05-23,131.5,-0.03650190114068439,3
2013-05-24,126.7,0.057987450670876066,2
2013-05-25,134.04701,-0.010720418157779096,3
2013-05-26,132.60997,0.006711637141611568,2
2013-05-27,133.5,-0.026367490636704127,3
2013-05-28,129.97994,0.007816206100726033,2
2013-05-29,130.99589,0.009955350507561791,2
2013-05-30,132.3,-0.023435752078609207,3
2013-05-31,129.19945,-0.06653681575269872,3
2013-06-01,120.60293,0.07211325628655962,2
2013-06-02,129.3,-0.06754346481051823,3
2013-06-03,120.56663,0.015248580805484907,2
2013-06-04,122.4051,-0.0080478672865755,3
2013-06-05,121.42,-0.09162403228463183,3
2013-06-06,110.29501,-0.02262124097907972,3
2013-06-07,107.8,0.03432282003710578,2
2013-06-08,111.5,-0.05857838565022426,3
2013-06-09,104.96851,0.02887999458123208,2
2013-06-10,108.0,-0.017592592592592646,3
2013-06-11,106.1,0.02733270499528752,2
2013-06-12,109.0,-0.08256880733944955,3
2013-06-13,100.0,0.039000000000000055,2
2013-06-14,103.9,-0.03753609239653518,3
2013-06-15,100.0,0.005252100000000013,2
2013-06-16,100.52521,-0.006219434905930518,3
2013-06-17,99.9,0.07942942942942931,2
2013-06-18,107.835,0.038345620624101684,2
2013-06-19,111.97,-0.03831383406269529,3
2013-06-20,107.68,0.013094353640416015,2
2013-06-21,109.09,-0.012889449078742305,3
2013-06-22,107.68389,0.006185790650764836,2
2013-06-23,108.35,-0.04137840332256564,3
2013-06-24,103.86665,0.005189346147199195,2
2013-06-25,104.40565,-0.004938908957513255,3
2013-06-26,103.89,-0.06983367022812592,3
2013-06-27,96.63498,-0.008091997328503624,3
2013-06-28,95.85301,-0.012550570921038284,3
2013-06-29,94.65,-0.03858425779186477,3
2013-06-30,90.998,-0.01591243763599208,3
2013-07-01,89.55,-0.028475711892797288,3
2013-07-02,87.0,-0.0827586206896552,3
2013-07-03,79.8,-0.14964360902255633,3
2013-07-04,67.85844,0.17951429475832342,1
2013-07-05,80.04,-0.11366816591704164,3
2013-07-06,70.942,0.09441515604296478,2
2013-07-07,77.64,-0.0340030911901082,3
2013-07-08,75.0,0.047853199999999936,2
2013-07-09,78.58899,0.10893396136023648,1
2013-07-10,87.15,0.008605851979345954,2
2013-07-11,87.9,0.09209328782707621,2
2013-07-12,95.995,-0.012969425490911032,3
2013-07-13,94.75,0.03430079155672823,2
2013-07-14,98.0,-0.010102040816326478,3
2013-07-15,97.01,0.009895887021956434,2
2013-07-16,97.97,-0.009390629784627964,3
2013-07-17,97.05,-0.037497990726429634,3
2013-07-18,93.41082,-0.016414800769332754,3
2013-07-19,91.8775,0.001333297053141436,2
2013-07-20,92.0,-0.002304347826086992,3
2013-07-21,91.788,0.039307970540811484,2
2013-07-22,95.396,-0.03570380309446943,3
2013-07-23,91.99,0.04576584411349069,2
2013-07-24,96.2,0.002024428274428265,2
2013-07-25,96.39475,0.006278868921803293,2
2013-07-26,97.0,0.020618659793814467,2
2013-07-27,99.00001,0.020626361552892675,2
2013-07-28,101.04202,-0.02317867358550424,3
2013-07-29,98.7,0.06337943262411347,2
2013-07-30,104.95555,-0.0072940401913000755,3
2013-07-31,104.19,0.01929167866397932,2
2013-08-01,106.2,-0.02259877589453863,3
2013-08-02,103.80001,0.008425625392521586,2
2013-08-03,104.67459,0.0026311065560419957,2
2013-08-04,104.95,0.018425726536445915,2
2013-08-05,106.88378,-0.012010989880784598,3
2013-08-06,105.6,0.009090909090909167,2
2013-08-07,106.56,-0.03997747747747753,3
2013-08-08,102.3,0.0031086999022483302,2
2013-08-09,102.61802,0.0017733727468138229,2
2013-08-10,102.8,0.02135194552529184,2
2013-08-11,104.99498,0.02194257287348405,2
2013-08-12,107.29884,-0.0061402341348704035,3
2013-08-13,106.64,-0.0783945986496624,3
2013-08-14,98.28,0.0023402523402523807,2
2013-08-15,98.51,-0.004365039082326736,3
2013-08-16,98.08,0.009584013050570939,2
2013-08-17,99.02,0.030801858210462506,2
2013-08-18,102.07,-0.027138238463799317,3
2013-08-19,99.3,0.10523665659617325,1
2013-08-20,109.75,0.011480637813211892,2
2013-08-21,111.01,-0.005224754526619208,3
2013-08-22,110.43,-0.014851036855926836,3
2013-08-23,108.79,0.037779207647761735,2
2013-08-24,112.9,-0.03418954827280779,3
2013-08-25,109.04,0.07776962582538507,2
2013-08-26,117.52,0.014720898570456126,2
2013-08-27,119.25,-0.012830188679245293,3
2013-08-28,117.72,0.060057764186204614,2
2013-08-29,124.79,0.06378716243288719,2
2013-08-30,132.75,-0.059585687382297525,3
2013-08-31,124.84,0.04958346683755205,2
2013-09-01,131.03,-0.004426467221247138,3
2013-09-02,130.45,-0.0027596780375621715,3
2013-09-03,130.09,-0.04289338150511183,3
2013-09-04,124.51,-0.016625170669022627,3
2013-09-05,122.44,0.0015517804639006674,2
2013-09-06,122.63,-0.033596999102992665,3
2013-09-07,118.51,0.02658003544004718,2
2013-09-08,121.66,-0.02860430708531966,3
2013-09-09,118.18,0.05009307835505151,2
2013-09-10,124.1,0.035052377115229606,2
2013-09-11,128.45,-0.014869599065784216,3
2013-09-12,126.54,-0.01754385964912291,3
2013-09-13,124.32,0.009169884169884174,2
2013-09-14,125.46,-0.011238641798182661,3
2013-09-15,124.05,0.02829504232164454,2
2013-09-16,127.56,-0.0025870178739416613,3
2013-09-17,127.23,0.0936885954570463,2
2013-09-18,139.15,-0.10901904419690982,3
2013-09-19,123.98,-0.003871592192289111,3
2013-09-20,123.5,-0.0037246963562752532,3
2013-09-21,123.04,-0.00016254876462947198,3
2013-09-22,123.02,-0.003495366607055703,3
2013-09-23,122.59,0.0004894363324904337,2
2013-09-24,122.65,0.009783938035059019,2
2013-09-25,123.85,0.014129995962858298,2
2013-09-26,125.6,-0.007563694267515833,3
2013-09-27,124.65,0.02767749699157632,2
2013-09-28,128.1,-0.017954722872755638,3
2013-09-29,125.8,0.009618441971383212,2
2013-09-30,127.01,-0.17746634123297383,3
2013-10-01,104.47,0.11946013209533841,1
2013-10-02,116.95,-0.11201368106028224,3
2013-10-03,103.85,0.1700529610014445,1
2013-10-04,121.51,0.0007406797794419323,2
2013-10-05,121.6,-0.0032894736842104563,3
2013-10-06,121.2,0.021782178217821788,2
2013-10-07,123.84,0.01808785529715758,2
2013-10-08,126.08,-0.015545685279187768,3
2013-10-09,124.12,0.0219142765066065,2
2013-10-10,126.84,0.005439924314096481,2
2013-10-11,127.53,-0.0009409550693954721,3
2013-10-12,127.41,0.06498704968212857,2
2013-10-13,135.69,0.02616257646105101,2
2013-10-14,139.24,-0.029230106291295757,3
2013-10-15,135.17,0.060368424946364026,2
2013-10-16,143.33,0.05065234075211045,2
2013-10-17,150.59,-0.044159638754233385,3
2013-10-18,143.94,0.15124357371126865,1
2013-10-19,165.71,0.06855349707320008,2
2013-10-20,177.07,0.051109730615011076,2
2013-10-21,186.12,0.0743068987749838,2
2013-10-22,199.95,-0.0208552138034508,3
2013-10-23,195.78,0.04045357033404836,2
2013-10-24,203.7,-0.11777123220422181,3
2013-10-25,179.71,0.05202826776473204,2
2013-10-26,189.06,-0.05024859832857294,3
2013-10-27,179.56,0.12547337937179773,1
2013-10-28,202.09,0.006432777475382171,2
2013-10-29,203.39,0.06199911500073757,2
2013-10-30,216.0,-0.05907407407407403,3
2013-10-31,203.24,0.004477465065931887,2
2013-11-01,204.15,-0.005633112907176123,3
2013-11-02,203.0,0.1088669950738916,1
2013-11-03,225.1,0.09564637938693915,2
2013-11-04,246.63,-0.06763167497871309,3
2013-11-05,229.95,0.2712328767123288,1
2013-11-06,292.32,0.11371100164203615,1
2013-11-07,325.56,-0.1060941147561126,3
2013-11-08,291.02,0.02023915882069976,2
2013-11-09,296.91,0.14303997844464642,1
2013-11-10,339.38,-0.03353173433908892,3
2013-11-11,328.0,0.1940243902439024,1
2013-11-12,391.64,0.06347666224083345,2
2013-11-13,416.5,-0.056422569027611044,3
2013-11-14,393.0,0.10312977099236634,1
2013-11-15,433.53,0.06797684127972696,2
2013-11-16,463.0,-0.05563714902807773,3
2013-11-17,437.24,0.2807382673131461,1
2013-11-18,559.99,0.06251897355309914,2
2013-11-19,595.0,-0.08067226890756303,3
2013-11-20,547.0,0.3912248628884826,1
2013-11-21,761.0,0.1011695137976347,1
2013-11-22,837.99,-0.05130132817814056,3
2013-11-23,795.0,0.02389937106918239,2
2013-11-24,814.0,0.03796068796068793,2
2013-11-25,844.9,-0.03590957509764473,3
2013-11-26,814.56,0.2387055588293067,1
2013-11-27,1009.0,0.07423191278493567,2
2013-11-28,1083.9,-0.0643970846019006,3
2013-11-29,1014.1,-0.043486835617789196,3
2013-11-30,970.0,0.02295876288659792,2
2013-12-01,992.27,-0.0375502635371421,3
2013-12-02,955.01,0.2052229819583041,1
2013-12-03,1151.0,-0.10656820156385759,3
2013-12-04,1028.34,0.10556819728883461,1
2013-12-05,1136.9,-0.3602867446565222,3
2013-12-06,727.29,-0.005912359581459878,3
2013-12-07,722.99,-0.02362411651613444,3
2013-12-08,705.91,0.32733634599311534,1
2013-12-09,936.98,-0.054195393711712066,3
2013-12-10,886.2,0.10444594899571197,1
2013-12-11,978.76,-0.10703338918631737,3
2013-12-12,874.0,-0.010640732265446172,3
2013-12-13,864.7,0.023476350179252866,2
2013-12-14,885.0,-0.19887005649717515,3
2013-12-15,709.0,-0.009802538787024041,3
2013-12-16,702.05,-0.017164019656719542,3
2013-12-17,690.0,-0.0536231884057971,3
2013-12-18,653.0,0.010719754977029096,2
2013-12-19,660.0,0.03833333333333326,2
2013-12-20,685.3,-0.07048008171603672,3
2013-12-21,637.0,0.004552590266875945,2
2013-12-22,639.9,-0.040303172370682865,3
2013-12-23,614.11,0.0715832668414454,2
2013-12-24,658.07,0.11602109198109609,1
2013-12-25,734.42,-0.07543367555349798,3
2013-12-26,679.02,0.03326853406379787,2
2013-12-27,701.61,0.018785365088866964,2
2013-12-28,714.79,0.0002937925824368505,2
2013-12-29,715.0,0.022377622377622378,2
2013-12-30,731.0,0.021751025991792034,2
2013-12-31,746.9,-0.019949123041906516,3
2014-01-01,732.0,0.10137978142076508,1
2014-01-02,806.21,0.020056809019982334,2
2014-01-03,822.38,-0.018227583355626364,3
2014-01-04,807.39,0.157074028660251,1
2014-01-05,934.21,-0.07153637833035403,3
2014-01-06,867.38,0.05569646521709062,2
2014-01-07,915.69,-0.116327578110496,3
2014-01-08,809.17,0.02260340843086135,2
2014-01-09,827.46,-0.0014260508060813376,3
2014-01-10,826.28,0.029917219344532155,2
2014-01-11,851.0,-0.05072855464159807,3
2014-01-12,807.83,0.04482378718294681,2
2014-01-13,844.04,0.004336287379745133,2
2014-01-14,847.7,-0.01981833195706036,3
2014-01-15,830.9,0.013154410879769003,2
2014-01-16,841.83,-0.047871898126700244,3
2014-01-17,801.53,0.039262410639651704,2
2014-01-18,833.0,-0.026170468187274854,3
2014-01-19,811.2,0.014003944773175419,2
2014-01-20,822.56,-0.011561466640731365,3
2014-01-21,813.05,0.01442715700141445,2
2014-01-22,824.78,-0.043260020854045865,3
2014-01-23,789.1,0.02141680395387147,2
2014-01-24,806.0,-0.03223325062034742,3
2014-01-25,780.02,-0.0038716955975487575,3
2014-01-26,777.0,0.029858429858429916,2
2014-01-27,800.2,-0.06577105723569107,3
2014-01-28,747.57,0.0692911700576534,2
2014-01-29,799.37,0.003915583522023588,2
2014-01-30,802.5,-0.003115264797507788,3
2014-01-31,800.0,0.024462500000000064,2
2014-02-01,819.57,-0.007040277218541546,3
2014-02-02,813.8,0.0006635536986975637,2
2014-02-03,814.34,-0.01760935235896558,3
2014-02-04,800.0,-0.0275,3
2014-02-05,778.0,0.0038560411311053984,2
2014-02-06,781.0,-0.09475032010243278,3
2014-02-07,707.0,0.004243281471004243,2
2014-02-08,710.0,-0.04112676056338035,3
2014-02-09,680.8,-0.01586368977673319,3
2014-02-10,670.0,-0.004462686567164193,3
2014-02-11,667.01,0.012128753691848746,2
2014-02-12,675.1,-0.004443786105762109,3
2014-02-13,672.1,-0.030769230769230865,3
2014-02-14,651.42,0.028967486414294932,2
2014-02-15,670.29,-0.04220561249608373,3
2014-02-16,642.0,-0.023722741433021836,3
2014-02-17,626.77,0.0050895862916222135,2
2014-02-18,629.96,-0.07502063623087178,3
2014-02-19,582.7,-0.028385103827012315,3
2014-02-20,566.16,-0.005581461071075259,3
2014-02-21,563.0,0.11326820603907635,1
2014-02-22,626.77,-0.1304625301147151,3
2014-02-23,545.0,0.12119266055045863,1
2014-02-24,611.05,-0.042009655511005585,3
2014-02-25,585.38,-0.0003587413304179104,3
2014-02-26,585.17,6.8356204180114e-05,2
2014-02-27,585.21,-0.023427487568565192,3
2014-02-28,571.5,-0.02033245844269467,3
2014-03-01,559.88,0.013574337358005327,2
2014-03-02,567.48,0.194068513427786,1
2014-03-03,677.61,-0.018830890925458584,3
2014-03-04,664.85,0.012679551778596601,2
2014-03-05,673.28,-0.07720413498098862,3
2014-03-06,621.3,-0.019797199420569702,3
2014-03-07,609.0,0.03775041050903121,2
2014-03-08,631.99,-0.015823035174607192,3
2014-03-09,621.99,0.0014630460296788826,2
2014-03-10,622.9,0.01032268421897586,2
2014-03-11,629.33,0.021101806683298065,2
2014-03-12,642.61,-0.00955478439488957,3
2014-03-13,636.47,0.007133093468663037,2
2014-03-14,641.01,-0.00946943105411762,3
2014-03-15,634.94,-0.016127508111002626,3
2014-03-16,624.7,0.016471906515127203,2
2014-03-17,634.99,-0.0418589269122349,3
2014-03-18,608.41,-0.030259200210384394,3
2014-03-19,590.0,0.03593220338983059,2
2014-03-20,611.2,-0.08867801047120426,3
2014-03-21,557.0,0.018186714542190296,2
2014-03-22,567.13,-0.007264648316964373,3
2014-03-23,563.01,0.030212607236105915,2
2014-03-24,580.02,0.00979276576669781,2
2014-03-25,585.7,0.00015366228444582233,2
2014-03-26,585.79,-0.14133051093395238,3
2014-03-27,503.0,-0.00608349900596422,3
2014-03-28,499.94,-0.0006800816097931252,3
2014-03-29,499.6,-0.08526821457165737,3
2014-03-30,457.0,0.04925601750547044,2
2014-03-31,479.51,-0.04592187858438819,3
2014-04-01,457.49,-0.024437692627161264,3
2014-04-02,446.31,-0.0006721785306177576,3
2014-04-03,446.01,0.006076096948498994,2
2014-04-04,448.72,0.024402745587448715,2
2014-04-05,459.67,-0.02595340135314466,3
2014-04-06,447.74,0.022915084647339955,2
2014-04-07,458.0,-0.032532751091703005,3
2014-04-08,443.1,-0.09501241254795761,3
2014-04-09,401.0,0.102069825436409,1
2014-04-10,441.93,-0.03835449053017444,3
2014-04-11,424.98,-0.047013977128335493,3
2014-04-12,405.0,0.04535802469135804,2
2014-04-13,423.37,0.1571674894300494,1
2014-04-14,489.91,0.044069318854483425,2
2014-04-15,511.5,0.022482893450635387,2
2014-04-16,523.0,-0.08225621414913954,3
2014-04-17,479.98,0.04150172923871819,2
2014-04-18,499.9,-0.035587117423484624,3
2014-04-19,482.11,0.02984796000912652,2
2014-04-20,496.5,-0.006384692849949679,3
2014-04-21,493.33,0.01023655565240308,2
2014-04-22,498.38,-0.013604077210160867,3
2014-04-23,491.6,-0.06600895036615143,3
