Date,Bitcoin_my_wallet_num_users,Volume,Difficulty,wallet_num_transaction,Bitcoin_Avg_Block_Size,Miners_Revenue,Hash_Rate,Bitcoin_Cost_Transaction,Bitcoin_Cost_percentage_of_Transaction_Volume,Estimated_Transaction_Volume,Total_Output_Volume,num_transaction_per_Block,num_of_unique_addresses,num_of_transaction,Total_transaction_fees,Total_Bitcoins,Median_transaction_confirmation_time,Class
2012-03-05,2537.0,208535.282091,1496978.59503,28.0,0.0243931379310345,37247.6906330359,11.0134510191,5.12488863965821,6.365731793,116310.0,360222.310629,48.1310344827586,11913.0,6979.0,5.18860926,8483600.0,9.16666666667,3
2012-02-28,2282.0,209114.020032,1376302.26789,23.0,0.01934171875,42691.7653438576,12.7254423701,6.14977893169945,8.87563591594,104815.0,342453.111043,42.03125,12087.0,6725.0,3.84771572,8455100.0,9.68333333333,2
2020-07-30,52011787.0,253835681.0886,16847561611550.0,111432.0,1.28713702222222,11301864.6984554,113062072.092113,34.4790847113704,0.596858155938798,171555.36850361,1045611.30384732,2428.06666666667,689993.0,327789.0,179.95866069,18446831.25,14.7083333333333,2
2018-03-13,23617253.0,1013634517.58,3290605988760.0,43019.0,0.892580943037975,18857575.5936039,25845151.9294,95.8283181828082,1.31371897242,154955.232549,1602213.51617,1241.39240506329,419994.0,196140.0,60.67628875,16917687.5,10.825,3
2018-06-30,25745972.0,514392178.4736,5077499034879.0,40994.0,0.98734012766,10494418.5,35588942.2955907,58.7356137641,2.15627987001,82832.6657605,738220.872890951,1284.14893617,368307.0,181065.0,23.60409759,17123175.0,12.375,2
2017-05-21,13880971.0,24757265.5744,559970892890.0,73165.0,0.99036370068,4331490.18988,4091936.69833503,13.7475987597,0.821703201554,266554.694229,2312823.37124217,2218.07482993,608719.0,326057.0,352.78845637,16343225.0,10.2333333333333,2
2016-05-23,7334930.0,1028462.0779,194254820283.0,62487.0,0.644258265193,2025077.24076,1747819.1682553,9.09105178676,1.59269461293,287554.261461,2136312.56336796,1237.52777778,414216.0,222755.0,54.73645083,15578675.0,7.55,2
2017-05-18,13805977.0,31802940.1008,559970892890.0,36293.0,0.974609492958,3986174.98086,3952755.1779835,14.2447085626,0.607714253476,356585.582904,3210225.94467315,2034.53521127,570189.0,288904.0,392.02141315,16337725.0,12.0833333333333,2
2015-10-04,4407020.0,16040473.2191,60813224039.4,46192.0,0.372704568627451,991818.86960847,447410.181079,9.28087126623251,1.63134962924,228155.0,1215322.43153,676.673202614379,226632.0,103531.0,19.36537912,14690050.0,7.96666666667,3
2020-04-19,47802950.0,80410551.4416,14715214060657.0,73847.0,0.975852769736842,13731416.2140145,111187583.309172,54.4932067671539,2.99704501552782,63892.93460417,547594.508733469,1657.78947368421,485888.0,251984.0,15.56965781,18334525.0,5.64166666666667,3
2015-07-10,3739207.0,3742801.44,49402014931.2275,62109.0,0.672474565177,1074503.5,383102.847266616,6.25977850535,1.599613639,228868.0,1846251.52774276,836.0,278810.0,171652.0,36.93888783,14372000.0,11.5166666666667,1
2016-02-01,5900031.0,28865406.8139,120033340651.0,106701.0,0.776969546583851,1613765.19778435,1050172.59218,6.94089572855322,1.09827295342,405273.0,4997779.26626,1381.35403726708,437884.0,222398.0,55.98834185,15154350.0,6.81666666667,3
2014-02-13,1246606.0,51070232.986,2621404453.06,23977.0,0.215129887246,3220703.2,24889.3479345,42.0128254631,5.30168876821578,107819.62409298,788230.069134,347.0,148377.0,76660.0,17.1625273,12389250.0,8.23333333333,3
2012-07-17,13403.0,1061472.88351,1866391.305,1532.0,0.0886488276602,71197.34925,14.0096010659,2.31664169622,2.09968450905956,491660.31477147,1740583.53574,239.0,27537.0,30733.0,25.25477096,9484400.0,13.3,3
