Date,Bitcoin_my_wallet_num_users,Volume,Difficulty,wallet_num_transaction,wallet_transaction_volume,Bitcoin_Avg_Block_Size,Miners_Revenue,Hash_Rate,Bitcoin_Cost_Transaction,Bitcoin_Cost_percentage_of_Transaction_Volume,Estimated_Transaction_Volume,Total_Output_Volume,num_transaction_per_Block,num_of_unique_addresses,num_of_transaction,Total_transaction_fees,Total_Bitcoins,Median_transaction_confirmation_time
2011-04-22,2.0,76280.47402,92347.5909521,0.0,0.0,0.00442333522727273,10830.5067,0.780406019799,5.16476237482117,7.53151012331201,116912.67562325,136771.92901,11.9147727272727,3411.0,2097.0,5.28999999999999,5980950.0,0.0
2011-04-23,2.0,0.0,92347.5909520943,0.0,0.0,0.00646175312091,15418.65,0.78040601979881,6.17734375,9.52550001137,83009.0,174675.33621805,17.0,4082.0,2496.0,7.36302226,5998200.0,0.0
2011-04-24,2.0,26232.861123,92347.5909521,0.0,0.0,0.0056828082876,16001.307,0.863037245425,6.35981995231,20.9366408109,44931.0,103284.593499,21.0,4110.0,2516.0,7.87326592,6007600.0,0.0
2011-04-25,2.0,35059.82189,92347.5909521,0.0,0.0,0.006000640625,18349.4680725888,0.885990363654,7.05206305633696,20.8213421087528,46628.66214488,146695.907596,13.5,4239.0,2592.0,8.71326591999999,6003050.0,0.0
2011-04-26,2.0,0.0,92347.5909520943,0.0,0.0,0.00966201581453,18540.6,0.885990363653943,4.07485714286,17.6377014684,53907.0,187985.887892289,14.0,6329.0,4550.0,8.94869711,6026750.0,0.0
2011-04-27,2.0,265782.09185,92347.5909521,0.0,0.0,0.00824212128261,21083.4,0.729909159694,5.82736318408,7.14855853499,111295.0,232588.937357,15.0,5619.0,3618.0,6.39308182,6025100.0,0.0
2011-04-28,2.0,104007.1833,92347.5909521,0.0,0.0,0.0075379512195122,17398.05666,0.927305976467,5.73247336408566,10.6753829287315,76874.3431012001,771476.074942,18.5060975609756,5070.0,3035.0,6.63049999999999,6044800.0,0.0
2011-04-29,2.0,0.0,92347.5909520943,0.0,0.0,0.00852253888104,38424.47964,0.927305976466821,9.55357524615,3.19528101023,289771.0,786624.110555425,14.0,6324.0,4022.0,9.56621478,6054050.0,0.0
2011-04-30,2.0,195812.79501,109670.133292,0.0,0.0,0.0089626604197,40126.99,1.06853945167,8.63317340792,12.2677460247,79974.0,203700.347561,16.0,7135.0,4648.0,11.51184732,6047100.0,0.0
2011-05-01,2.0,85422.87474,109670.133292,0.0,0.0,0.00939162011173185,38342.7418479048,0.970408277539,9.24366968368003,13.2051031523966,70136.00530367,131622.774993,22.0614525139665,6246.0,3949.0,11.33184732,6072750.0,0.0
2011-05-02,2.0,0.0,109670.133292477,0.0,0.0,0.00576993232764,36135.46,0.970408277538992,11.1701576507,11.2287339973,92210.0,129386.31647742,13.0,5240.0,3235.0,4.72487624,6069250.0,0.0
2011-05-03,2.0,68236.02436,109670.133292,0.0,0.0,0.0062840882168,33311.9,1.01402213271,11.2274688237,5.04778912954,184338.0,305517.584687,14.0,5204.0,2967.0,5.73991629,6092400.0,0.0
2011-05-04,2.0,50318.7615,109670.133292,0.0,0.0,0.00597006598984772,34595.8368932475,1.24299487235,12.3556560333027,5.68241556935174,173453.76569096,159916.092208,14.2131979695431,5060.0,2800.0,6.36378724999999,6091350.0,0.0
2011-05-05,2.0,0.0,109670.133292477,0.0,0.0,0.00659835278688,35850.4082,1.24299487235332,11.0342899969,10.1062465239,98543.0,169843.60845061,17.0,5690.0,3249.0,9.48622833,6113750.0,0.0
2011-05-06,2.0,51864.1247,109670.133292,0.0,0.0,0.00614081779027,40537.2,1.19392928529,10.4235536128,10.9689440528,99882.0,299762.894262,16.0,6110.0,3889.0,6.804853,6113500.0,0.0
2011-05-07,2.0,73003.7451,109670.133292,0.0,0.0,0.00639411682242991,39120.0911831152,1.12305677064,10.0051384100039,11.3856213665878,94914.93415259,338722.11121,18.1635514018692,6034.0,3887.0,6.65502295999999,6135000.0,0.0
2011-05-08,2.0,0.0,109670.133292477,0.0,0.0,0.00585858218641,49058.957,1.12305677063501,13.7806058989,17.1630923285,72603.0,540879.736465331,17.0,6323.0,3560.0,11.69832794,6135650.0,0.0
2011-05-09,2.0,228989.8988,157416.401844,0.0,0.0,0.00654845237732,52036.4,1.56504235595,16.535239911,9.56761677161,104592.0,566091.449654,17.0,5425.0,3147.0,7.41932207,6157450.0,0.0
2011-05-10,2.0,346483.630765,157416.401844,0.0,0.0,0.00798686338797814,39679.07234296,1.46331460282,12.4385806717743,8.31510579204579,112545.43253018,185354.499218,17.2185792349727,5567.0,3151.0,8.16121562999999,6157900.0,0.0
2011-05-11,2.0,0.0,157416.401843649,0.0,0.0,0.00656661173192,48819.5859,1.46331460281772,18.5203284901,8.06991274634,101674.0,185790.74064743,16.0,4914.0,2636.0,5.60952486,6175000.0,0.0
2011-05-12,2.0,541303.54395,157416.401844,0.0,0.0,0.00958334510006,85015.45,1.57286756773,19.30414396,3.10505843653,324020.0,467029.438563,17.0,7624.0,4404.0,11.3227713,6185050.0,0.0
2011-05-13,2.0,321728.0758,157416.401844,0.0,0.0,0.00941251690821256,68523.877733554,1.94065252138,16.6968512995989,3.16442326195048,330602.44653339,1691796.39885,19.6328502415459,7459.0,4064.0,11.54072268,6180050.0,0.0
2011-05-14,2.0,0.0,157416.401843649,0.0,0.0,0.00767612457275,97589.7,1.94065252138393,24.4585714286,4.19432147788,272130.0,1799447.18849777,21.0,7124.0,3990.0,14.44747033,6208850.0,0.0
2011-05-15,2.0,359376.634,157416.401844,0.0,0.0,0.00806598152433,95327.5,1.75284743867,22.9152644231,17.989838475,62341.0,207534.754338,22.0,9243.0,4160.0,15.61282785,6202050.0,0.0
2011-05-16,2.0,285797.89164,157416.401844,0.0,0.0,0.00802225910931174,105594.069335048,2.03455506274,24.2800803253732,9.22971292568232,133965.65224466,297603.682606,17.6072874493927,9982.0,4349.0,14.6451212,6233050.0,0.0
2011-05-17,2.0,0.0,157416.401843649,0.0,0.0,0.00726272192102,111543.084,2.03455506274122,22.322010006,17.6436291233,80290.0,226691.36102929,20.0,9918.0,4997.0,16.69735463,6224100.0,0.0
2011-05-18,2.0,179823.77568,244112.487774,0.0,0.0,0.0113204091952,66559.12,2.19641646329,12.9719586825,16.294872663,55649.0,166850.211331,18.0,11265.0,5131.0,18.61140679,6246150.0,0.0
2011-05-19,2.0,174854.9873,244112.487774,0.0,0.0,0.0115662514619883,67163.5755188199,2.71821705954,14.2416402711662,15.1278698791618,57286.7685808,319316.988296,27.2690058479532,10305.0,4663.0,16.22203741,6267450.0,0.0
2011-05-20,2.0,0.0,244112.487774336,0.0,0.0,0.00889777689473,70453.8084,2.71821705953771,14.6109100788,2.49187413703,428152.0,356391.42115213,21.0,9193.0,4822.0,19.00720349,6268350.0,0.0
2011-05-21,2.0,147282.94918,244112.487774,0.0,0.0,0.00796825679268,84085.81,3.08226398715,15.4370864696,5.0979540238,249531.0,902283.639187,27.0,9823.0,5447.0,21.16861654,6290800.0,0.0
2011-05-22,2.0,288515.59125,244112.487774,0.0,0.0,0.00816484126984127,84071.537173874,3.36136663166,15.8745349648554,5.02433514630614,253144.75153137,462051.835845,20.9603174603175,9506.0,5282.0,18.82072222,6290400.0,0.0
2011-05-23,2.0,0.0,244112.487774336,0.0,0.0,0.00693417888577,106336.8,3.36136663166047,19.1184466019,25.8555295559,57121.0,472545.048058392,27.0,10691.0,5562.0,19.09579145,6319400.0,0.0
2011-05-24,2.0,246555.91348,244112.487774,0.0,0.0,0.00834298787052,109803.71,3.54339009547,17.7906205444,19.3754540644,75461.0,407506.825814,31.0,12928.0,6172.0,21.39997947,6312600.0,0.0
2011-05-25,2.0,658607.94684,244112.487774,0.0,0.0,0.008554,112473.035816606,3.85889743274,17.9182787663861,22.931751435099,67464.7291336,434392.782457,20.3843648208469,12714.0,6258.0,20.84249128,6334600.0,0.0
2011-05-26,2.0,0.0,244112.487774336,0.0,0.0,0.0103888318996,88450.72,3.85889743273657,16.1083081406,2.84288284261,348801.0,427705.140564651,34.0,9863.0,5491.0,16.43284651,6359800.0,0.0
2011-05-27,2.0,117323.899185,434877.045528,0.0,0.0,0.012054898662,67809.805,3.35076755428,13.4170567867,16.2600074631,47743.0,235608.589121,37.0,9834.0,5054.0,13.1819608,6356650.0,0.0
2011-05-28,2.0,73005.9777024,434877.045528,0.0,0.0,0.0127655677419355,69835.8869034816,3.73988894768,13.5841056027002,16.9333090872968,46443.38349803,262939.8117,32.341935483871,9810.0,5013.0,13.95017832,6376200.0,0.0
2011-05-29,2.0,0.0,434877.045527628,0.0,0.0,0.0121403114468,68985.0,3.73988894768231,14.2678386763,15.7794708869,48576.0,274981.89859323,40.0,10010.0,4835.0,15.95794968,6383850.0,0.0
2011-05-30,2.0,331557.839688,434877.045528,0.0,0.0,0.0167840067546,71438.496,3.24267827834,11.5167654361,11.2169291064,67042.0,295010.674977,39.0,12252.0,6203.0,20.95768475,6378750.0,0.0
2011-05-31,2.0,395779.168538,434877.045528,0.0,0.0,0.0171564533333333,72236.3175006,3.84797822363,11.1942224547652,10.8737425147834,72841.97540986,259862.311249,40.42,11804.0,6063.0,19.95330875,6400250.0,0.0
2011-06-01,2.0,0.0,434877.045527628,0.0,0.0,0.0154120344865,100679.25,3.84797822362689,14.0672418611,11.7503549352,81061.0,280980.790201421,51.0,12768.0,7157.0,25.08212749,6400900.0,0.0
2011-06-02,2.0,930152.08,434877.045528,0.0,0.0,0.0188943505874,145516.8,4.38842460335,17.3772151899,6.55494973887,155241.0,600652.183616,62.0,14800.0,8374.0,26.6377786,6419900.0,0.0
2011-06-03,2.0,889343.60904,434877.045528,0.0,0.0,0.0200572722772277,117192.983562508,4.66945672081,13.8395115213165,6.8814397017279,148606.45852353,514581.681193,41.7871287128713,14972.0,8441.0,26.26233617,6430700.0,0.0
2011-06-04,2.0,0.0,434877.045527628,0.0,0.0,0.0147223839393,198016.154,4.66945672080566,24.2637120451,11.4428566886,91087.0,487408.486398733,49.0,14944.0,8161.0,23.52063186,6422950.0,0.0
2011-06-05,2.0,1094079.92736,567269.530162,0.0,0.0,0.0152194252014,240874.98,7.04978032426,24.5590314029,11.525414762,108682.0,834087.58302,48.0,17688.0,9808.0,26.458909,6453600.0,0.0
2011-06-06,2.0,515246.4069,567269.530162,0.0,0.0,0.018303635193133,222490.721239791,4.7656514992,22.9300959744193,11.1701796535212,104557.87923284,570308.895215,41.6437768240343,17873.0,9703.0,29.30295222,6445000.0,0.0
2011-06-07,2.0,0.0,567269.530162422,0.0,0.0,0.0262870788574,293220.0711,4.765651499201,25.7346033965,5.97230505791,153860.0,534304.44328039,49.0,20730.0,11394.0,39.21740563,6471200.0,0.0
2011-06-08,2.0,2910528.4635,567269.530162,0.0,0.0,0.0255325695254,335412.0,5.97821371497,27.5673543191,6.00399937595,177348.0,791144.465827,56.0,22272.0,12167.0,48.4001229,6467050.0,0.0
2011-06-09,2.0,2004325.645,567269.530162,0.0,0.0,0.0235442432432432,357650.682453242,6.37300141313,29.3300543261639,8.18379982382486,137385.33941285,865325.442787,54.8468468468468,22685.0,12176.0,43.33116344,6493100.0,0.0
2011-06-10,2.0,0.0,567269.530162422,0.0,0.0,0.0187991405356,349080.0,6.37300141313269,31.2739652392,7.55151417334,154088.0,932800.623082417,58.0,20896.0,11162.0,36.72083742,6489100.0,0.0
2011-06-11,2.0,5850718.50079,567269.530162,0.0,0.0,0.019835592318,298405.59,6.7113908687,25.5746991772,1.9247251256,620400.0,1875945.14562,64.0,21909.0,11668.0,41.15152999,6516600.0,0.0
2011-06-12,2.0,1460526.193,567269.530162,0.0,0.0,0.0227149785407725,339684.628366656,6.90878471778,27.2445162308836,1.87114459340421,630341.72736816,1307769.20944,53.3905579399142,23112.0,12440.0,44.3103694,6511100.0,0.0
2011-06-13,2.0,0.0,567269.530162422,0.0,0.0,0.0218763775296,236830.17,6.90878471777659,18.7930622123,3.78163333002,298363.0,1278971.56743375,52.0,23877.0,12602.0,33.47003135,6540100.0,0.0
2011-06-14,2.0,600490.11234,876954.493514,0.0,0.0,0.0198044979826,282840.0,12.2934076998,19.9576629975,11.538667152,122562.0,2041254.36626,48.0,26175.0,14172.0,42.43918865,6533200.0,0.0
2011-06-15,2.0,618741.727007,876954.493514,0.0,0.0,0.0194273512544803,292369.09990551,8.76232250942,23.1744689208553,10.7184242202656,131456.60979941,9235676.42578,45.1792114695341,23970.0,12605.0,40.07210388,6555250.0,0.0
2011-06-16,2.0,0.0,876954.493513537,0.0,0.0,0.0265973991818,175089.894,8.76232250942012,15.1619236231,5.90476249788,152927.0,8770518.67537282,43.0,22736.0,11548.0,30.76697918,6573250.0,0.0
2011-06-17,2.0,1024462.40702,876954.493514,0.0,0.0,0.0230389113473,174236.0,8.80591615375,14.4894802495,8.71746059353,116204.0,1375764.23658,44.0,23543.0,12025.0,30.27588907,6583350.0,0.0
2011-06-18,2.0,835714.02414,876954.493514,0.0,0.0,0.0242904974619289,186404.114646615,9.54700810728,16.1207398293362,11.6376916741181,84882.22352358,1301575.10385,58.6954314720812,22951.0,11563.0,28.33145981,6577250.0,0.0
2011-06-19,2.0,0.0,876954.493513537,0.0,0.0,0.0191197477538,201624.35,9.54700810727864,17.8776689129,1.38864191308,836861.0,4573895.55149766,63.0,23113.0,11278.0,21.06156276,6605900.0,0.0
2011-06-20,2.0,71189.9200602,876954.493514,0.0,0.0,0.0156696699398,179304.0,10.0701318392,19.5917832168,10.1238905947,114264.0,1307009.068,66.0,19981.0,9152.0,18.24724796,6599250.0,0.0
2011-06-21,2.0,42548.5715212,876954.493514,0.0,0.0,0.0158477628458498,217598.799148292,11.7702839679,22.2016936178239,10.7481309863182,119723.64657344,3232503.74253,38.3557312252964,21761.0,9704.0,17.89533531,6630950.0,0.0
2011-06-22,2.0,0.0,876954.493513537,0.0,0.0,0.0168484800002,190656.0,11.7702839678778,18.1369863014,2.50338985598,475995.0,1335096.93551546,71.0,22014.0,10512.0,16.04724236,6621350.0,0.0
2011-06-23,2.0,86390.363773,1379192.28823,0.0,0.0,0.0168768167496,201252.4515,16.4544049245,18.0754851356,11.319272014,106146.0,4528661.4149,57.0,22763.0,11134.0,15.10772997,6643550.0,0.0
2011-06-24,2.0,99286.9846107,1379192.28823,0.0,0.0,0.0199230462962963,175009.367571956,10.3525630984,16.0235641431931,11.8461415512257,91307.3756180201,6997337.30972,50.5648148148148,21877.0,10922.0,16.40096242,6662400.0,0.0
2011-06-25,2.0,0.0,1379192.28822808,0.0,0.0,0.0251972690705,136087.79772,10.3525630983575,13.2149735599,12.3532116855,62915.0,10725139.3769324,52.0,20531.0,10298.0,22.58593178,6670150.0,0.0
2011-06-26,2.0,875474.860824,1379192.28823,0.0,0.0,0.0323164284229,144504.0,10.969603283,12.6336772163,8.27922590226,96966.0,2876425.88013,54.0,24689.0,11438.0,28.5009098,6665550.0,0.0
2011-06-27,2.0,481289.408165,1379192.28823,0.0,0.0,0.0324230473372781,149441.170153358,10.4896831394,12.7173151351679,6.73007252286497,125950.00904688,4785676.89404,69.5325443786982,25710.0,11751.0,26.52695141,6685800.0,0.0
2011-06-28,2.0,0.0,1379192.28822808,0.0,0.0,0.0228859852936,153451.0,10.4896831393953,15.1064185863,11.2431368939,78893.0,6871645.44918696,57.0,21640.0,10158.0,20.27653059,6687550.0,0.0
2011-06-29,2.0,375638.674803,1379192.28823,0.0,0.0,0.0220692566087,158690.0,12.4093637139,16.0536165908,9.08174532326,99849.0,1678315.56371,56.0,20088.0,9885.0,18.31708499,6703700.0,0.0
2011-06-30,2.0,736390.267732,1379192.28823,0.0,0.0,0.0211558848167539,165999.5952429,12.3408036934,17.2270231675903,10.217370741513,93641.50774256,1261003.58358,50.4502617801047,20208.0,9636.0,17.700014,6712700.0,0.0
2011-07-01,2.0,0.0,1379192.28822808,0.0,0.0,0.0240854099819,144567.83,12.3408036934063,15.2917103871,9.63064782467,91032.0,1117797.9220133,69.0,31999.0,9454.0,17.63908177,6709600.0,0.0
2011-07-02,2.0,310853.086576,1379192.28823,0.0,0.0,0.0190741121769,125788.4,10.969603283,15.7767966888,18.2009699887,44020.0,475146.280437,55.0,19140.0,7973.0,12.95560401,6729450.0,0.0
2011-07-03,2.0,599886.634092,1379192.28823,0.0,0.0,0.0207134545454545,134692.570246444,11.2438433651,16.1038462752802,18.606304717689,44411.54755476,1503044.18576,50.6909090909091,19736.0,8364.0,13.34786788,6737650.0,0.0
2011-07-04,2.0,0.0,1379192.28822808,0.0,0.0,0.0239069856555,113505.0,11.2438433651035,13.3834453484,8.73802061357,86599.0,1363358.31084649,55.0,17861.0,8481.0,17.1050446,6731650.0,0.0
2011-07-05,2.0,2035936.09959,1379192.28823,0.0,0.0,0.0289073296082,128997.0,10.695363201,11.6707681173,9.0405126398,86477.0,641728.813948,66.0,23786.0,11053.0,18.73264167,6753000.0,0.0
2011-07-06,2.0,1312709.6684,1563027.99612,0.0,0.0,0.030170152866242,120837.229002086,10.5670018651,11.4875205820027,10.4153855297904,75532.55781064,471109.265655,67.0,22736.0,10519.0,17.00709649,6753650.0,0.0
2011-07-07,2.0,0.0,1563027.99611622,0.0,0.0,0.022287576377,115177.64188,10.5670018650812,14.0272368627,14.7652428826,49867.0,472235.156920441,52.0,19803.0,8211.0,13.00884717,6767150.0,0.0
2011-07-08,2.0,246364.949,1563027.99612,0.0,0.0,0.0216304441042,118695.0,12.2763698138,14.135405502,15.5371409841,50930.0,1209556.87066,54.0,20921.0,8397.0,13.50615094,6775050.0,0.0
2011-07-09,2.0,550092.901879,1563027.99612,0.0,0.0,0.0228223489932886,115601.417842718,11.1885902101,14.7244195443533,14.7591625877131,50565.00167525,3308051.51303,52.6912751677852,19626.0,7851.0,12.97080973,6775650.0,0.0
2011-07-10,2.0,0.0,1563027.99611622,0.0,0.0,0.0256839470575,113436.8537,11.188590210086,11.4965900172,10.8801331331,68593.0,2432216.55088744,49.0,20304.0,9867.0,13.77107564,6789700.0,0.0
2011-07-11,2.0,455700.647083,1563027.99612,0.0,0.0,0.0253624518712,105582.81456,11.1885902101,12.0048680569,12.7081461417,56751.0,693214.979302,53.0,20971.0,8795.0,12.17776867,6796900.0,0.0
2011-07-12,2.0,175243.210195,1563027.99612,0.0,0.0,0.0247309290780142,106436.199728923,14.218833392,13.0644654141307,12.981932301567,54404.74354644,1210875.08014,57.7801418439716,19827.0,8147.0,12.78697604,6797650.0,0.0
2011-07-13,2.0,0.0,1563027.99611622,0.0,0.0,0.0228564955971,108767.4,14.2188333919843,12.919277824,15.3504131447,50253.0,1435918.57354408,60.0,25498.0,8419.0,14.32494418,6813750.0,0.0
2011-07-14,2.0,300478.643024,1563027.99612,0.0,0.0,0.0209860535142,115300.9,12.5094654432,13.3604750869,16.1909021698,49800.0,2069623.20396,59.0,21025.0,8630.0,13.93294757,6821800.0,0.0
2011-07-15,2.0,407703.304713,1563027.99612,0.0,0.0,0.0206307668711656,115561.001299042,12.354068357,14.1827443911441,17.6839169790621,46182.38835406,462605.069526,49.9877300613497,21625.0,8148.0,16.85521548,6819700.0,0.0
2011-07-16,2.0,0.0,1563027.99611622,0.0,0.0,0.0219262930063,118129.52,12.3540683569699,12.9670164654,18.039344923,46909.0,1245980.63371847,59.0,22354.0,9110.0,12.45441972,6838200.0,0.0
2011-07-17,2.0,622348.653147,1563027.99612,0.0,0.0,0.0262349945268,104866.166,11.8878770982,12.8119934026,4.08637905736,187452.0,1191448.45172,55.0,19515.0,8185.0,10.45340351,6845850.0,0.0
2011-07-18,2.0,1463548.75213,1563027.99612,0.0,0.0,0.0270034705882353,119733.409897846,12.7425610726,13.1806924149985,4.28519552793466,201015.66719621,3298360.47664,52.8,23514.0,8976.0,12.93738114,6841800.0,0.0
2011-07-19,2.0,0.0,1563027.99611622,0.0,0.0,0.0255514625069,100540.44,12.7425610725979,11.7659964892,12.7617733604,56113.0,2741633.67831262,60.0,21575.0,8545.0,11.50496853,6861200.0,0.0
2011-07-20,2.0,493514.446652,1690895.80305,0.0,0.0,0.0235664859895,108151.9251,13.0285073742,12.5641176928,13.7193691205,56555.0,1472833.91802,49.0,22713.0,8608.0,9.3605919,6868950.0,0.0
2011-07-21,2.0,291788.142676,1690895.80305,0.0,0.0,0.0242976973684211,106678.204461395,12.0198487388,13.068504772926,14.1699485651727,53698.16065142,717267.659268,53.7039473684211,21044.0,8163.0,9.00174475,6863850.0,0.0
2011-07-22,2.0,0.0,1690895.80305239,0.0,0.0,0.0233872972686,101045.28,12.0198487388041,12.5772068708,13.4740824974,53874.0,1559055.16716813,46.0,21517.0,8034.0,9.81383186,6883350.0,0.0
2011-07-23,2.0,311925.416405,1690895.80305,0.0,0.0,0.0184737931598,123121.851193,14.7936599862,15.6524092541,21.2619352573,41421.0,640016.219762,46.0,20708.0,7866.0,7.9042719,6892150.0,0.0
2011-07-24,2.0,663203.102644,1690895.80305,0.0,0.0,0.0216700301204819,115761.139549567,13.1966171468,14.0845771443687,17.8025131624846,46679.94775986,1478082.66779,49.5120481927711,22766.0,8219.0,10.20384419,6885850.0,0.0
2011-07-25,2.0,0.0,1690895.80305239,0.0,0.0,0.0215764073931,121795.2,13.1966171467989,14.4977026544,13.6949206592,61760.0,1442003.58869779,44.0,23494.0,8401.0,8.61433947,6908450.0,0.0
2011-07-26,2.0,202130.40256,1690895.80305,0.0,0.0,0.0201692051358,127297.17,15.1298795314,15.2836078761,14.5111992858,62083.0,1008445.94944,45.0,20882.0,8329.0,9.17862736,6907950.0,0.0
2011-07-27,2.0,340784.77762,1690895.80305,0.0,0.0,0.0209023505747126,124885.480970833,14.0371660097,15.6204479012924,15.7864331615029,55166.92591223,2869315.9449,45.948275862069,22225.0,7995.0,8.88988639,6925800.0,0.0
2011-07-28,2.0,0.0,1690895.80305239,0.0,0.0,0.0186654262661,111172.8,14.0371660096524,14.9025201072,9.88952816108,81460.0,3400297.35086567,50.0,22503.0,7460.0,6.6564493,6933850.0,0.0
2011-07-29,2.0,86919.7340706,1690895.80305,0.0,0.0,0.0176644137031,104962.8,12.7763427154,15.3140939597,15.2704264266,49809.0,374677.143358,62.0,18672.0,6854.0,6.60580997,6930000.0,0.0
2011-07-30,2.0,701179.911784,1690895.80305,0.0,0.0,0.0171240131578947,107719.38036759,14.1212208959,17.1282207612641,15.9890491583464,48819.36457413,585272.899691,40.8486842105263,20480.0,6209.0,5.71270055,6949850.0,0.0
2011-07-31,2.0,0.0,1690895.80305239,0.0,0.0,0.0190528815133,118658.2257,14.1212208959377,14.7731854706,15.1336811077,57864.0,603028.019087051,57.0,21881.0,8032.0,7.45372377,6958600.0,0.0
2011-08-01,2.0,652208.510321,1888786.70535,0.0,0.0,0.0259353417118,98951.65,13.8021381702,11.2279189833,8.50359705263,86516.0,541433.950941,52.0,19473.0,8813.0,7.8853759,6952250.0,0.0
2011-08-02,2.0,1260186.17661,1888786.70535,0.0,0.0,0.025117474025974,108341.119415635,14.928843327,12.1526774442664,11.4186821638676,70126.07588079,423218.633167,57.2532467532468,15703.0,8817.0,7.42971882,6973900.0,0.0
2011-08-03,2.0,0.0,1888786.70535305,0.0,0.0,0.0257577394184,76484.8023294,14.9288433269576,9.26976152338,7.98435944157,83388.0,415841.682211481,64.0,15066.0,8251.0,8.65111491,6974500.0,0.0
2011-08-04,2.0,298068.842756,1888786.70535,0.0,0.0,0.0217123860898,79764.3,12.9571093026,10.9146551724,5.89091737494,117231.0,443829.868038,50.0,18013.0,7308.0,6.39034612,6987450.0,0.0
2011-08-05,2.0,808869.775709,1888786.70535,0.0,0.0,0.0222855785714286,80573.340669365,11.6426199531,10.9474647648594,6.04608593342685,115882.86251067,393965.597678,52.5714285714286,18171.0,7360.0,6.37744951,6993650.0,0.0
2011-08-06,2.0,0.0,1888786.70535305,0.0,0.0,0.0212170800497,63425.6,11.642619953099,9.43131598513,4.96340241511,130394.0,385468.10229894,51.0,17405.0,6725.0,22.92516799,7000100.0,0.0
2011-08-07,2.0,619865.163027,1888786.70535,0.0,0.0,0.0274034988048,57411.62,12.1120804351,8.07477074543,3.77139759128,171236.0,775351.591101,57.0,18130.0,7110.0,8.01767941,6996800.0,0.0
2011-08-08,2.0,1306372.61659,1888786.70535,0.0,0.0,0.0272033014705882,66178.717104151,12.4876488207,9.03587071329205,4.09567618599604,168665.87432058,2787550.07421,53.4338235294118,20864.0,7267.0,7.94504845,7013200.0,0.0
2011-08-09,2.0,0.0,1888786.70535305,0.0,0.0,0.0203180083309,88906.3,12.4876488206627,10.6068122167,13.8696973467,59908.0,2488023.7558887,58.0,20710.0,8382.0,9.43100171,7021500.0,0.0
2011-08-10,2.0,408626.963717,1888786.70535,0.0,0.0,0.0231445665713,70931.2922,12.6754330135,8.73968607689,12.2264168209,55274.0,686891.884858,68.0,16032.0,8116.0,8.96972833,7019250.0,0.0
2011-08-11,2.0,678838.915917,1888786.70535,0.0,0.0,0.0226319489051095,91137.937350672,12.8632172062,10.5386144022516,14.1576058073297,60444.91504665,350528.309387,55.4452554744526,14031.0,7596.0,7.11131223,7035100.0,0.0
2011-08-12,2.0,0.0,1888786.70535305,0.0,0.0,0.0225871875882,64380.3,12.8632172062465,8.71653127539,14.2784559356,44865.0,345156.334791198,47.0,14112.0,7386.0,6.7979716,7041500.0,0.0
2011-08-13,2.0,555156.594903,1888786.70535,0.0,0.0,0.0268304638746,69227.16,11.5487278567,9.08373704238,10.9667070108,56161.0,431809.417582,57.0,19243.0,7621.0,9.77820713,7042100.0,0.0
2011-08-14,2.0,465471.570413,1888786.70535,0.0,0.0,0.0260154924242424,75591.5817313624,13.4265697846,9.76635422885819,10.7158355395,66808.0,348419.196242,56.5984848484849,16500.0,7471.0,10.31653556,7054800.0,0.0
2011-08-15,2.0,0.0,1888786.70535305,0.0,0.0,0.0278067906698,76917.42,13.4265697846223,8.30731396479,12.4334725101,54361.0,339976.157557003,50.0,16081.0,9259.0,9.5779113,7061550.0,0.0
2011-08-16,2.0,209621.648666,1805700.83619,0.0,0.0,0.0264880010324,72964.1,11.5792819315,8.97688238189,10.2415816491,63047.0,339782.97716,45.0,16997.0,8128.0,7.99886482,7068000.0,0.0
2011-08-17,2.0,227917.611733,1805700.83619,0.0,0.0,0.0255944485294118,80734.2991225104,14.1823763191,10.189864839393,9.07685246708,87101.0,429956.369557,56.7794117647059,18383.0,7722.0,6.74044315,7064600.0,0.0
2011-08-18,2.0,0.0,1805700.83619367,0.0,0.0,0.0250083004987,79800.17,14.1823763191464,10.2478708103,12.2504136432,55157.0,407482.683067309,55.0,18093.0,7787.0,7.41319369,7082650.0,0.0
2011-08-19,2.0,154262.619437,1805700.83619,0.0,0.0,0.0209814795132,85606.288,13.0154719385,12.014917614,15.5536280875,46651.0,245694.385894,55.0,19019.0,7125.0,6.10397746,7089900.0,0.0
2011-08-20,2.0,130225.823076,1805700.83619,0.0,0.0,0.0205104934210526,127630.546794655,13.0154719385,14.6047084099617,17.735354675,40907.0,237932.120018,47.3092105263158,18708.0,7191.0,5.41691304,7087150.0,0.0
2011-08-21,2.0,0.0,1805700.83619367,0.0,0.0,0.019257767634,101289.307,13.0154719384571,12.7825980565,15.6091557939,56422.0,250898.26811619,53.0,20093.0,7924.0,7.23054005,7105950.0,0.0
2011-08-22,2.0,217915.12734,1805700.83619,0.0,0.0,0.0185193678912,97722.45,15.2595188244,13.1612727273,17.8775668809,47574.0,435943.322506,47.0,21892.0,7425.0,5.45671341,7114450.0,0.0
2011-08-23,2.0,118411.118076,1805700.83619,0.0,0.0,0.0206492451612903,135219.99453169,11.7588056823,13.7446629936664,10.0396083765,65331.0,552500.410836,46.9483870967742,17886.0,7277.0,6.96478529,7109950.0,0.0
