Date,Bitcoin_my_wallet_num_users,Volume,Difficulty,wallet_num_transaction,Bitcoin_Avg_Block_Size,Miners_Revenue,Hash_Rate,Bitcoin_Cost_Transaction,Bitcoin_Cost_percentage_of_Transaction_Volume,Estimated_Transaction_Volume,Total_Output_Volume,num_transaction_per_Block,num_of_unique_addresses,num_of_transaction,Total_transaction_fees,Total_Bitcoins,Median_transaction_confirmation_time,Bitcoin_my_wallet_num_users_2,Volume_2,Difficulty_2,wallet_num_transaction_2,Bitcoin_Avg_Block_Size_2,Miners_Revenue_2,Hash_Rate_2,Bitcoin_Cost_Transaction_2,Bitcoin_Cost_percentage_of_Transaction_Volume_2,Estimated_Transaction_Volume_2,Total_Output_Volume_2,num_transaction_per_Block_2,num_of_unique_addresses_2,num_of_transaction_2,Total_transaction_fees_2,Total_Bitcoins_2,Median_transaction_confirmation_time_2,Bitcoin_my_wallet_num_users_3,Volume_3,Difficulty_3,wallet_num_transaction_3,Bitcoin_Avg_Block_Size_3,Miners_Revenue_3,Hash_Rate_3,Bitcoin_Cost_Transaction_3,Bitcoin_Cost_percentage_of_Transaction_Volume_3,Estimated_Transaction_Volume_3,Total_Output_Volume_3,num_transaction_per_Block_3,num_of_unique_addresses_3,num_of_transaction_3,Total_transaction_fees_3,Total_Bitcoins_3,Median_transaction_confirmation_time_3,Class
2013-06-07,304451.0,2521636.93457,15605632.6813,8782.0,0.154855944099379,483513.334941159,130.327714999,9.26483741360388,3.05383320886,139006.0,428601.405288,324.149068322981,51054.0,52188.0,39.16184703,11254800.0,7.71666666667,92690411401.0,6358652829787.587,243535771383658.6,77123524.0,0.023980363422909993,233785145065.92142,16985.313296860568,85.83721230051424,9.325897267536165,19322668036.0,183699164614.84845,105072.6184946566,2606510916.0,2723587344.0,1533.6502628011197,126670523040000.0,59.54694444449589,2.8219688441445852e+16,1.6034213829700428e+19,3.8005297929704277e+21,677298787768.0,0.0037135018177009427,1.130382351505263e+17,2213657.070521969,795.2678160012634,28.479734778018674,2685966793012216.0,7.87337201041557e+16,34059191.391298965,133072808305464.0,142138576308672.0,60060.57698933674,1.425651402710592e+21,459.5039212968918,1
2013-06-08,305653.0,7339966.95,15605632.6812859,8782.0,0.124418801176,414659.06495,130.327714999051,8.9681221738,1.83084892033,230003.0,399038.355749357,279.0,47541.0,46237.0,36.50155661,11265275.0,6.7,93423756409.0,53875114827092.305,243535771383218.53,77123524.0,0.01548003808607302,171942140145.20834,16985.313296873865,80.42721532420323,3.3520077690735266,52901380009.0,159231609359.15042,77841.0,2260146681.0,2137860169.0,1332.3636349530348,126906420825625.0,44.89,2.8555251417680076e+16,3.9544156225831246e+20,3.8005297929601265e+21,677298787768.0,0.0019260077808280268,7.129736705811395e+16,2213657.0705245687,721.2810931259742,6.137019804946038,1.2167476106210028e+16,6.353951958199931e+16,21717639.0,107449633361421.0,98848240634053.0,48633.346646343576,1.4296357298663926e+21,300.76300000000003,2
2013-06-09,306999.0,8842004.389,15605632.6813,7240.0,0.103996112612,475927.22434,139.636837499,11.2231105112,1.62929478240896,261561.30698087,491518.550798,235.0,48672.0,42406.0,34.19488951,11266025.0,7.66666666667,94248386001.0,78181041615095.27,243535771383658.6,52417600.0,0.010815191438407784,226506722867.9767,19498.44638672213,125.95820954660792,2.654601487985061,68414317309.54091,241590485778.56613,55225.0,2368963584.0,1798268836.0,1169.2904686011082,126923319300625.0,58.777777777828895,2.8934160253921e+16,6.91277113097264e+20,3.8005297929704277e+21,379503424000.0,0.0011247378667489942,1.0780071590890576e+17,2722701.3895856817,1413.6429055344674,4.325128353749121,1.7894538251687478e+16,1.1874620545646566e+17,12977875.0,115302195560448.0,76257388259416.0,39983.75837891102,1.4299212883238238e+21,450.6296296302175,1
2013-06-10,308385.0,1603831.4172,15605632.6813,7240.0,0.118736178160919,494760.665586696,136.533796666,10.4795531980576,3.07628946404,144557.0,569521.547653,258.620689655172,57169.0,45000.0,34.47766724,11274175.0,7.05,95101308225.0,2572275214797.7607,243535771383658.6,52417600.0,0.014098280004261497,244788116211.79044,18641.477632032635,109.82103523091926,9.46355686656351,20896726249.0,324354793241.06836,66884.66111771678,3268294561.0,2025000000.0,1188.7095383121693,127107021930625.0,49.7025,2.9327816936966624e+16,4.1254958031775273e+18,3.8005297929704277e+21,379503424000.0,0.001673975886348515,1.2111153130465893e+17,2545191.716565731,1150.8753809681764,29.112640280952718,3020768056376693.0,1.8472704383532208e+17,17297757.18561638,186845131757809.0,91125000000000.0,40983.93190694101,1.433026808974704e+21,350.402625,2
2013-06-11,309714.0,6803929.872,15605632.6812859,7519.0,0.103890504837,545461.01643,136.533796665672,11.7513199136,2.89122216633,174425.0,598337.290855504,281.0,56360.0,46417.0,43.47723521,11279175.0,7.26666666666667,95922761796.0,46293461703093.945,243535771383218.53,56535361.0,0.010793236995286722,297527720444.8487,18641.47763194307,138.0935197117719,8.359165615077938,30424080625.0,358007513628.30396,78961.0,3176449600.0,2154537889.0,1890.269981505664,127219788680625.0,52.80444444444449,2.9708622246886344e+16,3.149774669599689e+20,3.8005297929601265e+21,425089379359.0,0.0011213148402657227,1.6228977280994806e+17,2545191.716547388,1622.7811281280592,24.168204918336883,5306720263015625.0,2.142092458102743e+17,22188041.0,179024699456000.0,100007185193713.0,82183.71259632411,1.4349342599917884e+21,383.7122962962968,1
2013-06-12,309714.0,1087043.74903,15605632.6813,7519.0,0.0996600580957,530067.0,149.721720207,12.2411666898,2.92055598287029,188996.99590813,533607.001973,322.0,53645.0,43302.0,38.93851606,11277450.0,6.43333333333,95922761796.0,1181664112305.1978,243535771383658.6,56535361.0,0.0099321271796383,280971024489.0,22416.593501743195,149.8461619274691,8.529647249079444,35719864462.29771,284736432554.6132,103684.0,2877786025.0,1875063204.0,1516.2080329548778,127180878502500.0,41.38777777773489,2.9708622246886344e+16,1.2845205867344492e+18,3.8005297929704277e+21,425089379359.0,0.000989836371736634,1.4893346803781075e+17,3356250.940262049,1834.2918459809116,24.91131230507208,6750947077619837.0,1.5193735412795446e+17,33386248.0,154378831311125.0,81193986859608.0,59038.89084151451,1.4342759982680187e+21,266.2613703699565,2
2013-06-13,312151.0,5432334.34644,15605632.6813,6090.0,0.108115327956989,517965.950830181,133.430755832,11.7706158579748,2.25656976348,192239.0,741296.841692,232.220430107527,60855.0,43193.0,40.8787914,11288300.0,5.88333333333,97438246801.0,29510256451511.707,243535771383658.6,37088100.0,0.011688924139247287,268288726219.41348,17803.7666018988,138.54739767600785,5.092107097452183,36955833121.0,549521007502.5342,53926.32815932483,3703331025.0,1865635249.0,1671.0755863247136,127425716890000.0,34.6136111110719,3.041544617717895e+16,1.6030957969379967e+20,3.8005297929704277e+21,225866529000.0,0.0012637518667790858,1.3896442517325662e+17,2375570.0343478746,1630.7881961663588,11.4906949085125,7104352403347919.0,4.0735818730503443e+17,12522795.119278057,225366209526375.0,80582383310057.0,68311.55030700065,1.438419719969387e+21,203.64341203669096,1
2013-06-14,313209.0,3144556.358,15605632.6812859,6090.0,0.104579513723,452440.80126,133.430755832362,10.8940502579,3.16651632198,140122.0,722485.19017261,338.0,63694.0,41531.0,37.25196643,11288500.0,7.76666666666667,98099877681.0,9888234688638.225,243535771383218.53,37088100.0,0.010936874690539146,204702678644.7908,17803.766601995405,118.68033102165106,10.026825617365748,19634174884.0,521984850018.75244,114244.0,4056925636.0,1724823961.0,1387.7090029018473,127430232250000.0,60.321111111111165,3.072576458858833e+16,3.109411125955348e+19,3.8005297929601265e+21,225866529000.0,0.0011437730367859702,9.261584394611744e+16,2375570.03436721,1292.909490774075,31.750106975035834,2751179853095848.0,3.7712632363301965e+17,38614472.0,258401821459384.0,71633663924291.0,51694.88919070839,1.438496176754125e+21,468.49396296296356,2
2013-06-15,314217.0,1265613.59536,15605632.6813,6606.0,0.0934666771302,470400.0,145.067158957,11.7376983731,3.55807750400778,128115.81741138,458689.591168,306.0,37955.0,40076.0,29.0746919,11297375.0,7.4,98732323089.0,1601777772760.0657,243535771383658.6,43639236.0,0.008736019733761051,221276160000.0,21044.480607855505,137.77356309787442,12.659915524526232,16413662670.98606,210396141045.867,93636.0,1440582025.0,1606085776.0,845.3377090799257,127630681890625.0,54.760000000000005,3.102337436405631e+16,2.0272317259505997e+18,3.8005297929704277e+21,288280793016.0,0.0008165267358584999,1.04088305664e+17,3052863.0135072786,1617.1445274301109,45.04496063045564,2102849809808033.8,9.65065199196536e+16,28652616.0,54677290758875.0,64365493558976.0,24577.933442950674,1.4418916748240995e+21,405.22400000000005,1
2013-06-16,315322.0,1345147.55816,19339258.2724,6606.0,0.106505805405405,474220.279189203,148.049400446,10.818549053,3.2569740336,119282.0,557268.802313,232.248648648649,45693.0,42966.0,31.28648429,11301225.0,6.51666666667,99427963684.0,1809421953223.8105,374006910526591.8,43639236.0,0.011343486585053996,224884873194.28564,21918.624972420064,117.04100361216719,10.607879855544654,14228195524.0,310548518031.3654,53939.43479912361,2087850249.0,1846077156.0,978.8440992284169,127717686500625.0,42.466944444487886,3.135182436476625e+16,2.433939522060107e+18,7.233016238336157e+21,288280793016.0,0.001208147174846583,1.0664496735162266e+17,3245039.285767514,1266.213838790581,34.54958924105746,1697167618493768.0,1.7305900070341606e+17,12527360.840968372,95400141427557.0,79318551084696.0,30624.590532869068,1.4433663116230258e+21,276.74292129672097,2
