Date,Bitcoin_my_wallet_num_users,Volume,Difficulty,wallet_num_transaction,Bitcoin_Avg_Block_Size,Miners_Revenue,Hash_Rate,Bitcoin_Cost_Transaction,Bitcoin_Cost_percentage_of_Transaction_Volume,Estimated_Transaction_Volume,Total_Output_Volume,num_transaction_per_Block,num_of_unique_addresses,num_of_transaction,Total_transaction_fees,Total_Bitcoins,Median_transaction_confirmation_time,Bitcoin_my_wallet_num_users_2,Volume_2,Difficulty_2,wallet_num_transaction_2,Bitcoin_Avg_Block_Size_2,Miners_Revenue_2,Hash_Rate_2,Bitcoin_Cost_Transaction_2,Bitcoin_Cost_percentage_of_Transaction_Volume_2,Estimated_Transaction_Volume_2,Total_Output_Volume_2,num_transaction_per_Block_2,num_of_unique_addresses_2,num_of_transaction_2,Total_transaction_fees_2,Total_Bitcoins_2,Median_transaction_confirmation_time_2,Class
2021-02-02,66370326.0,555827113.908,20823531150112.0,117226.0,1.3008425328947373,38671645.45825114,157341788.913185,104.77025880769946,0.8898167010640522,125115.65292609997,1924952.595227271,2398.3618421052633,865515.0,364551.0,146.91963222000007,18617443.75,10.908333333333333,4405020173346276.0,3.089437805552968e+17,4.336194495596848e+26,13741935076.0,1.6921912953879956,1495496162448676.0,2.4756438538401268e+16,10976.807130632327,0.7917737614925128,15653926607.124308,3705442493872.206,5752139.525666553,749116215225.0,132897431601.0,21585.378331660082,346609211784414.06,118.99173611111111,1
2014-11-11,2488094.0,13701896.4048,39603666252.4,43877.0,0.385816310077519,1312768.2932778,265775.705243,14.8799452901456,1.61151342047,210237.0,987906.621628,663.705426356589,179505.0,85618.0,13.37416163,13492950.0,8.48333333333,6190611752836.0,187741965087871.16,1.5684503806314868e+21,1925191129.0,0.14885422512183227,1723360591835.508,70636725497.41402,221.4127718377262,2.5969755043549188,44199596169.0,975959493056.4485,440504.8929751816,32222045025.0,7330441924.0,178.86819930536424,182059699702500.0,71.96694444438789,2
2019-03-09,34055947.0,317288682.4932,6071846049921.0,56542.0,0.882423514493,7087594.99281,41652968.3921821,29.3353434634,2.11360496249,86329.4182518,819715.706955175,1735.44927536,458538.0,239492.0,24.54420613,17579525.0,7.05416666666667,1159807526066809.0,1.0067210803827069e+17,3.6867314453941253e+25,3196997764.0,0.7786712589301779,50234002782105.38,1734969775880120.8,860.5623761156452,4.4673259374623555,7452768455.69422,671933840229.0223,3011784.187347549,210257097444.0,57356418064.0,602.4180545519296,309039699225625.0,49.76126736111116,1
2019-05-26,38557767.0,62381654.186,6704632680587.0,58727.0,1.0013564303,17530637.7421,54992701.222735,46.8643409346,2.06488867099,103884.822317,850401.163688008,2267.1030303,476819.0,374072.0,95.88613898,17723950.0,6.85,1486701396026289.0,3891470778981691.0,4.495209938159522e+25,3448860529.0,1.0027147005031587,307323259644741.0,3024197187773000.0,2196.2664512344254,4.263765223582848,10792056307.834661,723182139201.9181,5139756.149995442,227356358761.0,139929861184.0,9194.151648491876,314138403602500.0,46.92249999999999,1
2020-12-09,61173163.0,273878281.0107,19157154724710.0,119860.0,1.2758179136690648,17187411.942549206,132370718.41155955,53.53016529436434,0.6610569442660915,142289.25044238,1967186.9600531722,2309.9208633093526,748572.0,321079.0,72.45729357,18566700.0,12.766666666666667,3742155871424569.0,7.500931280937595e+16,3.6699657714647866e+26,14366419600.0,1.6277113488388855,295407129282883.06,1.752200709279239e+16,2865.4785964419684,0.4369962835624224,20246230791.454338,3869824535803.2407,5335734.394751825,560360039184.0,103091724241.0,5250.059391489164,344722348890000.0,162.9877777777778,1
2020-04-15,47671079.0,107004164.2425,14715214060657.0,95601.0,1.17688665088757,14558871.7374524,123623036.705593,46.9258048671644,1.44266156615795,148529.93386735,877779.734540594,1835.81656804734,612959.0,310253.0,26.54420742,18327075.0,6.25,2272531773024241.0,1.1449891165235918e+16,2.1653752485095746e+26,9139551201.0,1.385062189037361,211960746267590.28,1.5282655204312396e+16,2202.0311624311903,2.0812723944693095,22061141254.639362,770497262370.1558,3370222.471517114,375718735681.0,96256924009.0,704.594947555983,335881678055625.0,39.0625,2
2012-10-15,32425.0,273315.255713,3054627.52695,3081.0,0.100925809459,91423.75,23.0806464134,2.73200304805,4.20267709712881,246898.91231922,2153088.56596,251.0,31951.0,33464.0,25.96467158,10179100.0,10.6,1051380625.0,74701229005.46259,9330749328400.672,9492561.0,0.010186019014954374,8358302064.0625,532.7162388603942,7.463840654554492,17.662494782731045,60959072904.41388,4635790372867.688,63001.0,1020866401.0,1119839296.0,674.1641702572598,103614076810000.0,112.36,1
2018-02-27,23329572.0,1102352166.9636,3007383866429.0,47950.0,1.01619215,21592349.9667,23919658.0607974,100.498286245,1.4720762331,139296.168272,945506.24596197,1372.65,494787.0,219624.0,50.54578675,16890362.5,10.625,544268929703184.0,1.2151803000093445e+18,9.044357720057442e+24,2299202500.0,1.0326464857216224,466229577084449.44,572150041745470.1,10099.905538181956,2.1670084360578854,19403422495.26134,893982061153.0972,1884168.0225000002,244814175369.0,48234701376.0,2554.8765581764756,285284345381406.25,112.890625,1
2020-11-16,58287313.0,97292561.7456,17040598812944.875,116438.0,1.2089313187499997,17711414.833960325,135534841.86269382,56.86267311538356,0.7556450366907308,142732.5278929499,3618303.6178606437,1946.73125,681273.0,311477.0,83.45770554999999,18545412.5,9.941666666666666,3397410856759969.0,9465842571021388.0,2.9038200790373827e+26,13557807844.0,1.4615149334546134,313694215420629.8,1.836969335874542e+16,3233.363593826964,0.5709994214753359,20372574518.711723,13092121071023.422,3789762.559726563,464132900529.0,97017921529.0,6965.188615670499,343932324795156.25,98.83673611111111,1
2013-06-19,319312.0,4122616.9296,19339258.2724,8114.0,0.160322301470588,369143.306783338,140.358522501,7.84893595252786,2.49643202948,148692.0,664640.982155,345.816176470588,54530.0,47031.0,37.4085742,11311650.0,12.1,101960153344.0,16995970348224.531,374006910526591.8,65836996.0,0.02570324034882611,136266780942.9376,19700.514838663727,61.605795586884426,6.232172877813633,22109310864.0,441747635159.963,119588.82790873687,2973520900.0,2211914961.0,1399.4014236769053,127953425722500.0,146.41,2
