Date,Difficulty,Miners_Revenue,Hash_Rate,Total_transaction_fees,Total_Bitcoins,Class
2016-12-19,310153855703.0,1511601.0,2343510.43263714,104.7,16052562.5,2
2015-11-01,62253982449.7608,1246623.0,492051.298242239,27.61874593,14789625.0,1
2016-10-27,253618246641.0,1402328.39,2042403.89,111.04,15952637.5,2
2019-06-20,7409399249090.0,17906834.419,53038545.7631,111.81603852,17769900.0,2
2015-06-23,49692386354.9,912266.24,373003.51056,16.74555521,14308975.0,2
2013-04-29,10076292.8834,631409.784038169,74.6333901792,45.72411389,11098475.0,2
2014-11-26,40300030327.9,1537906.98690018,262435.623952,12.15985418,13542025.0,3
2015-08-27,54256630327.89,855555.96,401869.646696388,23.57561436,14544550.0,2
2021-04-16,23581981443664.0,48356808.52401327,120743465.5644424,140.32071554000004,18684418.75,3
2014-08-23,23844670038.8033,2098161.0,186096.021366779,8.65681711,13182775.0,3
2020-09-02,17557993035167.0,12071209.204979686,125685009.78239675,127.52455508999998,18477968.75,3
2018-04-18,3839316899030.0,16302064.2693652,30536556.5191,25.31797642,16984912.5,2
2020-07-13,16570395220715.7,8910800.3628078,121086665.700822,40.91827816,18432137.5,3
2014-04-26,6978842649.59,1842258.6,57935.6650189,11.27509025,12694425.0,2
2013-06-13,15605632.6813,517965.950830181,133.430755832,40.8787914,11288300.0,2
2016-06-25,209453158595.0,2760622.54,1728387.51609681,62.41,15699625.0,3
2016-09-17,225832872179.0,1239350.12,1829872.71366204,57.63,15877900.0,2
2012-09-24,2864140.50781,91314.61503,21.2142023382,17.18850981,10017100.0,2
2017-05-21,559970892890.0,4331490.18988,4091936.69833503,352.78845637,16343225.0,2
2020-05-20,15213703057048.3,8810740.96343472,86971887.3185643,192.28599464,18381843.75,3
2021-05-06,20608845737768.0,66659326.27502956,174160117.3245814,109.52051483999999,18701800.0,3
2017-11-18,1364422081120.0,15016726.6764,9224307.37762,289.98839235,16686350.0,2
2019-09-03,10771996663700.0,22232234.9654,87818532.8106,38.97833529,17913587.5,2
2021-05-14,25046487590083.0,45652932.824427664,166839065.28467855,73.24686827,18710325.0,2
2016-06-24,209453158595.0,2182850.42645951,1353556.48,74.11847429,15695000.0,2
2015-12-11,79102380900.2,1961096.06,688135.119507,39.63005169,14945300.0,3
