Date,Bitcoin_Price,Growth,Class
2012-06-23,6.5915,-0.021468557991352537,2
2012-06-24,6.44999,0.01705584039665177,1
2012-06-25,6.56,-0.0006783536585364938,2
2012-06-26,6.55555,0.017301370594381804,1
2012-06-27,6.66897,-0.013340890722255427,2
2012-06-28,6.58,0.01717325227963519,1
2012-06-29,6.693,0.0001494098311669407,1
2012-06-30,6.694,-0.0005975500448161875,2
2012-07-01,6.69,0.011210762331838459,1
2012-07-02,6.765,-0.031781226903178104,2
2012-07-03,6.55,0.02442748091603056,1
2012-07-04,6.71,0.0036497764530551598,1
2012-07-05,6.73449,0.002303069720201517,1
2012-07-06,6.75,-0.00148148148148145,2
2012-07-07,6.74,0.023145400593471765,1
2012-07-08,6.896,0.04973897911832946,1
2012-07-09,7.239,-0.035778422434037775,2
2012-07-10,6.98,0.04871060171919769,1
2012-07-11,7.32,0.07923497267759563,1
2012-07-12,7.9,-0.05569620253164562,2
2012-07-13,7.46,0.02530428954423591,1
2012-07-14,7.64877,0.08382132029071335,1
2012-07-15,8.2899,-0.05909600839575865,2
2012-07-16,7.8,0.2049987179487179,1
2012-07-17,9.39899,-0.013201418450280222,2
2012-07-18,9.27491,0.010252390589234722,1
2012-07-19,9.37,0.03521878335112061,1
2012-07-20,9.7,-0.07216494845360819,2
2012-07-21,9.0,0.05888888888888882,1
2012-07-22,9.53,-0.05981112277019922,2
2012-07-23,8.96,-0.021207589285714343,2
2012-07-24,8.76998,0.01596582888444441,1
2012-07-25,8.91,0.00448933782267106,1
2012-07-26,8.95,-0.0022346368715083324,2
2012-07-27,8.93,0.0022396416573347787,1
2012-07-28,8.95,0.02234636871508392,1
2012-07-29,9.15,0.03169398907103816,1
2012-07-30,9.44,-0.023305084745762594,2
2012-07-31,9.22,0.06290672451193059,1
2012-08-01,9.8,0.1345714285714285,1
2012-08-02,11.1188,-0.08982983775227552,2
2012-08-03,10.12,0.1054249011857708,1
2012-08-04,11.1869,0.00931625383260776,1
2012-08-05,11.29112,-0.007184406861320979,2
2012-08-06,11.21,-0.005353256021409466,2
2012-08-07,11.14999,0.07623414908892288,1
2012-08-08,12.0,-0.054166666666666696,2
2012-08-09,11.35,0.02183964757709254,1
2012-08-10,11.59788,0.014409530017554984,1
2012-08-11,11.765,-0.010624734381640459,2
2012-08-12,11.64,0.04629467353951884,1
2012-08-13,12.17887,0.04032640138206583,1
2012-08-14,12.67,-0.029202841357537427,2
2012-08-15,12.3,0.25203252032520324,1
2012-08-16,15.4,-0.009081818181818217,2
2012-08-17,15.26014,0.0071991475831807185,1
2012-08-18,15.37,-0.3168510084580351,2
2012-08-19,10.5,-0.019048571428571495,2
2012-08-20,10.29999,0.014564091809797872,1
2012-08-21,10.45,-0.019138755980861177,2
2012-08-22,10.25,0.0,1
2012-08-23,10.25,0.0,1
2012-08-24,10.25,0.036012682926829284,1
2012-08-25,10.61913,0.14416058566003057,1
2012-08-26,12.14999,-0.09547250656173384,2
2012-08-27,10.99,0.020017288444039966,1
2012-08-28,11.20999,-0.024352385684554587,2
2012-08-29,10.937,0.018560848495931353,1
2012-08-30,11.14,-0.06463195691202878,2
2012-08-31,10.42,-0.02207389635316699,2
2012-09-01,10.18999,0.016684020298351573,1
2012-09-02,10.36,0.022528957528957665,1
2012-09-03,10.5934,-0.0013706647535258723,2
2012-09-04,10.57888,0.0010511509725037074,1
2012-09-05,10.59,0.06610009442870626,1
2012-09-06,11.29,-0.007085916740478149,2
2012-09-07,11.21,0.005352363960749216,1
2012-09-08,11.27,-0.012688553682342405,2
2012-09-09,11.127,0.006022288127976973,1
2012-09-10,11.19401,-0.004824901889492674,2
2012-09-11,11.14,0.023249551166965757,1
2012-09-12,11.399,0.03079217475217132,1
2012-09-13,11.75,-0.02297872340425528,2
2012-09-14,11.48,0.04442508710801392,1
2012-09-15,11.99,-0.002293577981651364,2
2012-09-16,11.9625,0.0014629049111807792,1
2012-09-17,11.98,0.05258764607679457,1
2012-09-18,12.61,0.006079302141157843,1
2012-09-19,12.68666,-0.00446610849506482,2
2012-09-20,12.63,-0.014782264449722887,2
2012-09-21,12.4433,-0.01353338744545258,2
2012-09-22,12.2749,0.0101915290552265,1
2012-09-23,12.4,-0.013783064516129113,2
2012-09-24,12.22909,0.0041630243951103485,1
2012-09-25,12.28,-0.003257328990227944,2
2012-09-26,12.24,0.01666666666666672,1
2012-09-27,12.444,0.0036965605914496442,1
2012-09-28,12.49,-0.0024019215372297325,2
2012-09-29,12.46,0.0016853932584268874,1
2012-09-30,12.481,0.03196859226023563,1
2012-10-01,12.88,-0.023291925465838564,2
2012-10-02,12.58,0.040532591414944356,1
2012-10-03,13.0899,-0.007631838287534655,2
2012-10-04,12.99,0.006158583525789074,1
2012-10-05,13.07,-0.025485845447589896,2
2012-10-06,12.7369,-0.051574558958616325,2
2012-10-07,12.08,0.041390728476821195,1
2012-10-08,12.58,-0.03418124006359298,2
2012-10-09,12.15,0.0032921810699587774,1
2012-10-10,12.19,-0.0024610336341262806,2
2012-10-11,12.16,-0.0018914473684210269,2
2012-10-12,12.137,-0.011287797643569289,2
2012-10-13,12.0,0.008333333333333304,1
2012-10-14,12.1,-0.009090909090909044,2
2012-10-15,11.99,0.0,1
2012-10-16,11.99,0.0,1
2012-10-17,11.99,-0.0019182652210174885,2
2012-10-18,11.967,-0.009776886437703759,2
2012-10-19,11.85,0.007594936708860748,1
2012-10-20,11.94,-0.010887772194304774,2
2012-10-21,11.81,0.016088060965283615,1
2012-10-22,12.0,-0.011666666666666714,2
2012-10-23,11.86,-0.012647554806070707,2
2012-10-24,11.71,-0.052102476515798475,2
2012-10-25,11.09988,0.041452700389553745,1
2012-10-26,11.56,-0.08217993079584784,2
2012-10-27,10.61,0.03204524033930253,1
2012-10-28,10.95,-0.023744292237442906,2
2012-10-29,10.69,0.04209541627689439,1
2012-10-30,11.14,0.012477558348294376,1
2012-10-31,11.279,-0.009663977302952388,2
2012-11-01,11.17,-0.050942703670546076,2
2012-11-02,10.60097,0.0074549781765253075,1
2012-11-03,10.68,-0.005617977528089934,2
2012-11-04,10.62,0.02542090395480233,1
2012-11-05,10.88997,0.029941312969640872,1
2012-11-06,11.21603,-0.021935569002579283,2
2012-11-07,10.97,0.009115770282588845,1
2012-11-08,11.07,-0.010028003613369491,2
2012-11-09,10.95899,0.007392104564380398,1
2012-11-10,11.04,0.012681159420289908,1
2012-11-11,11.18,-0.004561717352415041,2
2012-11-12,11.129,0.0036840686494743796,1
2012-11-13,11.17,-0.005013428827215682,2
2012-11-14,11.114,0.06172395177253913,1
2012-11-15,11.8,-0.0440677966101696,2
2012-11-16,11.28,0.048936170212766084,1
2012-11-17,11.832,-0.002706220419202252,2
2012-11-18,11.79998,0.0016966130451069063,1
2012-11-19,11.82,-0.0030456852791877825,2
2012-11-20,11.784,0.04209097080787497,1
2012-11-21,12.28,-0.030944625407166044,2
2012-11-22,11.9,0.042924369747899135,1
2012-11-23,12.4108,0.015244786798594739,1
2012-11-24,12.6,-0.011111111111111016,2
2012-11-25,12.46,0.005617174959871499,1
