Date,Bitcoin_my_wallet_num_users,Volume,Difficulty,wallet_num_transaction,Bitcoin_Avg_Block_Size,Miners_Revenue,Hash_Rate,Bitcoin_Cost_Transaction,Bitcoin_Cost_percentage_of_Transaction_Volume,Estimated_Transaction_Volume,Total_Output_Volume,num_transaction_per_Block,num_of_unique_addresses,num_of_transaction,Total_transaction_fees,Total_Bitcoins,Median_transaction_confirmation_time,Bitcoin_my_wallet_num_users_2,Volume_2,Difficulty_2,wallet_num_transaction_2,Bitcoin_Avg_Block_Size_2,Miners_Revenue_2,Hash_Rate_2,Bitcoin_Cost_Transaction_2,Bitcoin_Cost_percentage_of_Transaction_Volume_2,Estimated_Transaction_Volume_2,Total_Output_Volume_2,num_transaction_per_Block_2,num_of_unique_addresses_2,num_of_transaction_2,Total_transaction_fees_2,Total_Bitcoins_2,Median_transaction_confirmation_time_2,Bitcoin_my_wallet_num_users_3,Volume_3,Difficulty_3,wallet_num_transaction_3,Bitcoin_Avg_Block_Size_3,Miners_Revenue_3,Hash_Rate_3,Bitcoin_Cost_Transaction_3,Bitcoin_Cost_percentage_of_Transaction_Volume_3,Estimated_Transaction_Volume_3,Total_Output_Volume_3,num_transaction_per_Block_3,num_of_unique_addresses_3,num_of_transaction_3,Total_transaction_fees_3,Total_Bitcoins_3,Median_transaction_confirmation_time_3,Bitcoin_my_wallet_num_users_4,Volume_4,Difficulty_4,wallet_num_transaction_4,Bitcoin_Avg_Block_Size_4,Miners_Revenue_4,Bitcoin_Cost_Transaction_4,Bitcoin_Cost_percentage_of_Transaction_Volume_4,Estimated_Transaction_Volume_4,num_transaction_per_Block_4,num_of_unique_addresses_4,num_of_transaction_4,Total_transaction_fees_4,Total_Bitcoins_4,Median_transaction_confirmation_time_4,Class
2015-06-24,3631878.0,1256182.32866,49692386354.9,61503.0,0.385564634615385,1077185.36594486,395235.507879,9.00807297160779,2.01969245831,198842.0,942740.579846,724.955128205128,199310.0,113093.0,16.35528118,14306725.0,7.8,13190537806884.0,1577994042837.6606,2.469333261644652e+21,3782619009.0,0.14866008746609533,1160328312605.762,2.4401909852805645e+22,81.1453786618108,4.079157626154292,39538140964.0,7.89893983675139e+23,525559.9379109135,39724476100.0,12790026649.0,267.4952224768621,204682380225625.0,60.839999999999996,4.790642406899025e+19,1.9822482313434204e+18,1.2270706247665141e+32,232642416910527.0,0.05731807230575622,1.2498886780304197e+18,6.174017608831899e+16,730.9634922943374,8.238643893801548,7861843025563688.0,8.378699300333194e+17,381007372.1676854,7917485331491000.0,1446462483815357.0,4374.959577915735,2.928334526233455e+21,474.55199999999996,1.7399028763483616e+26,2.4900651992311446e+24,6.097606757064614e+42,1.4308206567248142e+19,0.022099821605427113,1.346361793034535e+24,6584.5724781686595,16.63952693901272,1.5632645908891349e+21,276213248336.9233,1.5780340014194712e+21,1.6358478168213016e+20,71553.69404794597,4.189487677482732e+28,3701.5055999999995,2
2012-06-03,8266.0,206747.034061,1591074.96185,704.0,0.0959619411764706,42083.8550039424,11.9430075685,1.20480546819188,3.60168715335,210401.0,3521172.50923,219.614379084967,26003.0,33601.0,19.27101479,9137400.0,11.2166666667,68326756.0,42744336093.0203,2531519534225.979,495616.0,0.009208694154356403,1771050851.992848,20344.865828881415,1.4515562161850553,12.972150350606425,44268580801.0,1.5372666663274269e+26,48230.47550087559,676156009.0,1129027201.0,371.3720110363987,83492078760000.0,125.81361111185889,564788965096.0,8837264710138501.0,4.0278373463411297e+18,348913664.0,0.0008836841667524578,74532647259875.67,1703.4960174136986,1.7488428666476694,46.721627269103855,9314153669111200.0,4.365780609435668e+19,10592105.930097505,17582084702027.0,37936442980801.0,7156.715517274482,7.62900520461624e+20,1411.2093379755443,4668545585483536.0,1.827078268033078e+21,6.408591152167719e+24,245635219456.0,8.480004802847779e-05,3.1366211203445924e+18,2.107015448745475,168.2766847187384,1.9597072461346657e+21,2326178767.0405607,4.5718694850680806e+17,1.2747024205978944e+18,137917.17058121905,6.970927215666043e+27,15829.064741006063,2
2014-12-08,2618587.0,7768458.04875,40007470271.3,39864.0,0.352165171779141,1821805.70265682,276440.716679,17.5306790990927,1.08073774173,322835.0,1356402.29981,556.723926380368,191539.0,90746.0,15.78243929,13589575.0,8.25,6856997876569.0,60348940455188.66,1.6005976775089536e+21,1589138496.0,0.12402030821423186,3318976018232.9097,5.839935370320863e+21,307.3247096753657,1.16799406639966,104222437225.0,3.384964121922084e+24,309941.53020437335,36687188521.0,8234836516.0,249.08538994253567,184676548680625.0,68.0625,1.7955645498611188e+19,4.6881821221264484e+20,6.403586399925129e+31,63349417004544.0,0.04367563314636697,6.04652943699794e+18,2.1125453010245708e+16,5387.610864540666,1.2622952696748082,3.3646650521532876e+16,2.4955458438814484e+18,172551865.64371815,7027027402123819.0,747278474480936.0,3931.175044794046,2.5096758090365047e+21,561.515625,4.701841987927177e+25,3.6419946140639065e+27,2.561912925247056e+42,2.525361159469142e+18,0.01538103684955307,1.1015601809605177e+25,94448.47717704781,1.3642101391448134,1.0862316421119065e+22,96063752145.4285,1.345949801575394e+21,6.781253244524702e+19,62043.531482825056,3.4105427632587256e+28,4632.50390625,1
2018-07-07,26008451.0,216238561.658,5363678461480.0,39329.0,0.537210057692,12914635.5,41594264.7942,76.5419297048,3.57748299023193,56348.7283069,610695.274074,1090.76923077,357621.0,170160.0,16.56969368,17136962.5,6.58333333333,676439523419401.0,4.6759115547920664e+16,2.876904663814446e+25,1546770241.0,0.288594646085442,166787810097860.25,2.993186715510694e+30,5858.667002934544,12.798384545398791,3175179181.804833,1.3909074609099965e+23,1189777.5147945774,127892779641.0,28954425600.0,274.554748649032,293675483726406.25,43.34027777773389,1.7593144199316844e+22,1.0111123890482589e+25,1.5430791581032904e+38,60832926808289.0,0.15503594647316263,2.1540037732570846e+21,7.19615247515583e+22,448433.6779024472,45.78600301361139,178917309041245.56,2.2775801941795533e+17,1297772704.5999234,4.573714374799406e+16,4926885060096000.0,4549.288083503854,5.032705751788784e+21,285.32349536993695,4.5757042884386635e+29,2.186414886823796e+33,8.27658044467731e+50,2.392498178443198e+18,0.08328686974918152,2.7818173597239894e+28,34323979.05127403,163.79864697190263,1.0081762836566809e+19,1415570534710.7607,1.6356563084301383e+22,8.383587618259353e+20,75380.31000573312,8.62452897419387e+28,1878.3796778511337,1
2020-08-05,52226563.0,122455803.7725,16847561611550.0,118373.0,1.26797285271318,10806917.3916886,108037091.110241,37.0335809511832,0.781803763443514,120526.43279489,993543.746320266,2262.12403100775,655315.0,291814.0,136.17255821,18452300.0,9.9,2727613882792969.0,1.4995423877569024e+16,2.8384033225497324e+26,14012167129.0,1.6077551552175995,116789463510781.53,1.3623588876922178e+32,1371.486118067839,0.611217124534442,14526621002.261137,9.744240098184643e+23,5117205.1316627525,429437749225.0,85155410596.0,18542.96560945584,340487375290000.0,98.01,1.4245389828936161e+23,1.8362766838370533e+24,4.7820174855084847e+39,1658662259561117.0,2.038589890625581,1.2621340843806462e+21,1.2610103379237297e+24,50791.042176889314,0.4778518482421497,1750841809965864.5,9.807560194781412e+17,11575752699.93049,2.8141699863338086e+17,2.4849540987661144e+16,2525043.063839654,6.282775195063667e+21,970.2990000000001,7.439877493604936e+30,2.2486273726796722e+32,8.05653342146136e+52,1.963408276510281e+20,2.5848766391287676,1.3639778787136172e+28,1880974.1720527902,0.37358637332415157,2.1102271774333433e+20,26185788359515.605,1.84416780459434e+23,7.251443953773349e+21,343841573.593462,1.159316527318733e+29,9605.960100000002,1
2018-12-30,31869983.0,273159528.0084,5106422924660.0,48469.0,0.762486789773,8485747.74684,44676132.2352876,31.7059462441,3.14284110501,70442.9847417,700163.047612885,1520.67613636,391258.0,267639.0,13.91108006,17453800.0,3.89583333333333,1015695816420289.0,7.461612774177187e+16,2.6075555085493186e+25,2349243961.0,0.5813861045783351,72007914823000.14,3.98384351355455e+30,1005.267027233759,9.877450211340477,4962214099.319379,2.4032377949551643e+23,2312455.9116947777,153082822564.0,71630634321.0,193.5181484357296,304635134440000.0,15.177517361111084,3.237020840248573e+22,2.0382106235756888e+25,1.3315281226179705e+38,113865505545709.0,0.44329922449856435,6.110410009639201e+20,8.917162955319345e+22,31872.942326439774,31.043256536890564,349553172083403.6,3.4323973582277606e+17,3516496521.2988563,5.989487899074551e+16,1.917115133903812e+16,2692.046455952398,5.317040709488873e+21,59.12907805266188,1.0316379914936774e+30,5.567566519176419e+33,6.799345730165897e+50,5.518947188294969e+18,0.33800980259677077,5.185139797156443e+27,1010561.7960433991,97.56402267751005,2.4623568767484035e+19,5347452343532.125,2.343435056416111e+22,5.130947773228824e+21,37449.273773993074,9.280256513527688e+28,230.3570332468284,1
2020-12-10,61263225.0,377966775.1915,19157154724710.0,120437.0,1.3067105230769234,16448918.976491643,123799952.47124276,51.40656664851425,0.4242509695026742,211693.5757270099,1965927.7990841332,2412.6846153846154,713602.0,313649.0,72.83286893999995,18567581.25,16.03333333333333,3753182737400625.0,1.428588831486619e+17,3.6699657714647866e+26,14505070969.0,1.7074923911199666,270566935495186.88,2.3489940234702856e+32,2642.6350945881377,0.179988885123959,44814170004.08728,1.4937236436022634e+25,5821047.053313609,509227814404.0,98375695201.0,5304.6267980312105,344755073475351.56,257.06777777777774,2.299320785074904e+23,5.399591137115906e+25,7.030610211834062e+39,1746947232293453.0,2.231198275550238,4.45053359967797e+21,1.8974110866609006e+24,135848.79711764786,0.07636045901354506,9486871891403346.0,7.59805952333623e+18,14044350670.959694,3.633859868143232e+17,3.085543842409845e+16,386351.18835661875,6.40126783810331e+21,4121.653370370369,1.408638066032205e+31,2.0408660494483037e+34,1.3468648763723127e+53,2.103970838157266e+20,2.9155302657325812,7.320646658325662e+28,6983520.243148855,0.032395998768165714,2.008309833155236e+21,33884588796891.06,2.5931296696267466e+23,9.677777406280054e+21,28139065.46639085,1.1885606068699506e+29,66083.8423716049,2
2019-07-07,40254690.0,85554897.9616,7934713219631.0,52042.0,0.956807588235,22174981.6766,60348820.2379915,70.7848479653,3.94595502962,49707.1022956,718231.205005668,2047.53594771,447034.0,313273.0,45.61655545,17804862.5,6.55,1620440066996100.0,7319640565219789.0,6.295967387778695e+25,2708369764.0,0.9154807609040774,491729812357545.8,1.3264019078787076e+31,5010.494701470636,15.570561095783374,2470796018.6252427,2.661074786045155e+23,4192403.457164688,199839397156.0,98139972529.0,2080.8701311229247,317013128643906.25,42.902499999999996,6.5230312560507235e+22,6.262311016729673e+23,4.9956695662173266e+38,140948979258088.0,0.8759389389161729,1.0904099578866536e+22,2.1978920261372327e+23,354667.10567454016,61.4407338699119,122816110449366.14,3.705039223440807e+17,8584096785.84838,8.93350050682353e+16,3.0744603614077416e+16,94922.12772061766,5.644375166199562e+21,281.011375,2.625826010726325e+30,5.357713800401107e+31,3.9639205347972886e+51,7.335266778549416e+18,0.8381050235855084,2.4179820836118722e+29,25105057.153465316,242.44237283752275,6.104832965654352e+18,17576246747646.43,3.99357846556735e+22,9.631454207992874e+21,4330020.502599537,1.0049732373259786e+29,1840.6245062499997,1
2013-12-02,755687.0,58711378.9724,707408283.051497,27165.0,0.190950950823,5057260.0,5731.96940766189,64.6691900463,2.85115663927,167336.0,1424490.90497356,274.0,146063.0,78202.0,21.85614673,12072075.0,8.85,571062841969.0,3447026020840773.0,5.004264789298669e+17,737937225.0,0.03646226562020777,25575878707600.0,1079482125134334.5,4182.104141244467,8.129094181653402,28001336896.0,4.1175484954278676e+24,75076.0,21334399969.0,6115552804.0,477.69114988328965,145734994805625.0,78.32249999999999,4.315447658590277e+17,2.0237965103730662e+23,3.540058362532833e+26,20046064717125.0,0.006962504289339457,1.2934386835279718e+20,188326567774.66345,270453.28750355676,23.177320847272224,4685631710829056.0,2.8905403895887237e+18,20570824.0,3116166462672047.0,478248460378408.0,10440.4878634716,1.7593237874181155e+21,693.1541249999999,3.261127694777111e+23,1.1881988388353374e+31,2.504266608141445e+35,5.445513480407006e+17,0.0013294968141585853,6.541255716658671e+26,17489995.048214123,66.08217221419119,7.84074867963291e+20,5636405776.0,4.551566220372672e+20,3.7399986098512265e+19,228188.8346768195,2.1238688710995546e+28,6134.414006249999,1
2020-12-11,61353878.0,264270264.55839998,19157154724710.0,116918.0,1.3259370217391302,16978667.126258247,131418411.08485769,54.58588669246652,0.5826833384402668,162206.33931064003,1421781.0179218298,2208.2246376811595,711679.0,304735.0,70.49629971999997,18568456.25,16.045833333333334,3764298345638884.0,6.983877272976671e+16,3.6699657714647866e+26,13669818724.0,1.7581089856184346,288275137384282.44,2.9828049022528785e+32,2979.619026002793,0.33951987289589447,26310896512.558487,4.0863056374975817e+24,4876256.050462089,506486999041.0,92863420225.0,4969.728274212068,344787567508164.06,257.46876736111113,2.3095430145392993e+23,1.845631094572942e+25,7.030610211834062e+39,1598247865572632.0,2.3311417922837103,4.894527598424096e+21,2.2697009327915728e+24,162645.1465401059,0.19783257300579482,4267794207283197.5,2.8740752520879754e+18,10767868750.272207,3.6045616099049984e+17,2.8298734362265376e+16,350347.4539458121,6.402172862819266e+21,4131.300929615162,1.4169942034979639e+31,4.877454176400007e+33,1.3468648763723127e+53,1.86863943947021e+20,3.0909472053122813,8.310255483392692e+28,8878129.540117834,0.11527374409124433,6.922632752945623e+20,23777873069668.12,2.5652908019755793e+23,8.623614815884939e+21,24698199.119502854,1.1887846670819679e+29,66290.16616644997,2
